Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"-0,0182"
"0,0100";"0,0000";"-0,0196"
"0,0200";"0,0002";"-0,0049"
"0,0300";"0,0004";"0,0098"
"0,0400";"0,0007";"0,0098"
"0,0500";"0,0017";"0,0016"
"0,0600";"0,0032";"0,0003"
"0,0700";"0,0053";"0,0121"
"0,0800";"0,0080";"0,0240"
"0,0900";"0,0110";"0,0244"
"0,1000";"0,0140";"0,0104"
"0,1100";"0,0171";"-0,0066"
"0,1200";"0,0200";"-0,0138"
"0,1300";"0,0227";"-0,0125"
"0,1400";"0,0253";"-0,0093"
"0,1500";"0,0277";"-0,0069"
"0,1600";"0,0302";"-0,0060"
"0,1700";"0,0327";"-0,0027"
"0,1800";"0,0349";"0,0049"
"0,1900";"0,0373";"0,0120"
"0,2000";"0,0394";"0,0146"
"0,2100";"0,0416";"0,0107"
"0,2200";"0,0436";"0,0033"
"0,2300";"0,0457";"-0,0021"
"0,2400";"0,0477";"-0,0033"
"0,2500";"0,0497";"-0,0028"
"0,2600";"0,0518";"-0,0011"
"0,2700";"0,0538";"-0,0017"
"0,2800";"0,0560";"-0,0018"
"0,2900";"0,0580";"-0,0001"
"0,3000";"0,0600";"0,0019"
"0,3100";"0,0619";"0,0040"
"0,3200";"0,0639";"0,0055"
"0,3300";"0,0658";"0,0064"
"0,3400";"0,0678";"0,0070"
"0,3500";"0,0699";"0,0064"
"0,3600";"0,0719";"0,0053"
"0,3700";"0,0739";"0,0043"
"0,3800";"0,0759";"0,0012"
"0,3900";"0,0779";"-0,0039"
"0,4000";"0,0799";"-0,0072"
"0,4100";"0,0819";"-0,0066"
"0,4200";"0,0839";"-0,0008"
"0,4300";"0,0858";"0,0054"
"0,4400";"0,0878";"0,0077"
"0,4500";"0,0898";"0,0057"
"0,4600";"0,0920";"0,0040"
"0,4700";"0,0940";"0,0055"
"0,4800";"0,0961";"0,0072"
"0,4900";"0,0982";"0,0078"
"0,5000";"0,1003";"0,0047"
"0,5100";"0,1024";"-0,0001"
"0,5200";"0,1045";"-0,0028"
"0,5300";"0,1065";"-0,0032"
"0,5400";"0,1084";"-0,0028"
"0,5500";"0,1104";"-0,0036"
"0,5600";"0,1123";"-0,0045"
"0,5700";"0,1144";"-0,0047"
"0,5800";"0,1164";"-0,0033"
"0,5900";"0,1184";"0,0012"
"0,6000";"0,1204";"0,0061"
"0,6100";"0,1224";"0,0086"
"0,6200";"0,1244";"0,0086"
"0,6300";"0,1264";"0,0064"
"0,6400";"0,1284";"0,0039"
"0,6500";"0,1303";"0,0022"
"0,6600";"0,1322";"-0,0001"
"0,6700";"0,1341";"-0,0032"
"0,6800";"0,1361";"-0,0067"
"0,6900";"0,1381";"-0,0065"
"0,7000";"0,1401";"-0,0029"
"0,7100";"0,1423";"0,0041"
"0,7200";"0,1443";"0,0109"
"0,7300";"0,1462";"0,0126"
"0,7400";"0,1482";"0,0107"
"0,7500";"0,1502";"0,0090"
"0,7600";"0,1522";"0,0075"
"0,7700";"0,1541";"0,0041"
"0,7800";"0,1561";"0,0013"
"0,7900";"0,1582";"-0,0007"
"0,8000";"0,1602";"-0,0022"
"0,8100";"0,1623";"-0,0015"
"0,8200";"0,1643";"-0,0009"
"0,8300";"0,1665";"-0,0004"
"0,8400";"0,1685";"0,0005"
"0,8500";"0,1705";"0,0021"
"0,8600";"0,1725";"0,0048"
"0,8700";"0,1745";"0,0077"
"0,8800";"0,1763";"0,0091"
"0,8900";"0,1783";"0,0078"
"0,9000";"0,1802";"0,0045"
"0,9100";"0,1822";"0,0020"
"0,9200";"0,1842";"0,0010"
"0,9300";"0,1861";"-0,0004"
"0,9400";"0,1882";"-0,0021"
"0,9500";"0,1902";"-0,0030"
"0,9600";"0,1922";"-0,0015"
"0,9700";"0,1942";"0,0008"
"0,9800";"0,1962";"0,0019"
"0,9900";"0,1981";"0,0038"
"1,0000";"0,2001";"0,0062"
"1,0100";"0,2020";"0,0057"
"1,0200";"0,2039";"0,0043"
"1,0300";"0,2059";"0,0027"
"1,0400";"0,2079";"0,0020"
"1,0500";"0,2099";"0,0012"
"1,0600";"0,2120";"-0,0001"
"1,0700";"0,2140";"-0,0003"
"1,0800";"0,2162";"0,0001"
"1,0900";"0,2182";"0,0011"
"1,1000";"0,2202";"0,0016"
"1,1100";"0,2223";"0,0026"
"1,1200";"0,2242";"0,0041"
"1,1300";"0,2262";"0,0042"
"1,1400";"0,2282";"0,0054"
"1,1500";"0,2302";"0,0070"
"1,1600";"0,2322";"0,0076"
"1,1700";"0,2342";"0,0064"
"1,1800";"0,2362";"0,0033"
"1,1900";"0,2382";"-0,0004"
"1,2000";"0,2402";"-0,0016"
"1,2100";"0,2422";"-0,0017"
"1,2200";"0,2443";"-0,0019"
"1,2300";"0,2463";"-0,0019"
"1,2400";"0,2482";"0,0002"
"1,2500";"0,2503";"0,0029"
"1,2600";"0,2522";"0,0039"
"1,2700";"0,2543";"0,0040"
"1,2800";"0,2563";"0,0039"
"1,2900";"0,2583";"0,0043"
"1,3000";"0,2602";"0,0050"
"1,3100";"0,2621";"0,0061"
"1,3200";"0,2640";"0,0053"
"1,3300";"0,2660";"0,0034"
"1,3400";"0,2680";"0,0014"
"1,3500";"0,2700";"0,0003"
"1,3600";"0,2720";"0,0009"
"1,3700";"0,2740";"0,0024"
"1,3800";"0,2761";"0,0033"
"1,3900";"0,2783";"0,0038"
"1,4000";"0,2803";"0,0043"
"1,4100";"0,2824";"0,0060"
"1,4200";"0,2844";"0,0067"
"1,4300";"0,2864";"0,0044"
"1,4400";"0,2884";"0,0022"
"1,4500";"0,2904";"0,0011"
"1,4600";"0,2923";"-0,0001"
"1,4700";"0,2943";"-0,0003"
"1,4800";"0,2964";"-0,0001"
"1,4900";"0,2984";"0,0011"
"1,5000";"0,3005";"0,0031"
"1,5100";"0,3025";"0,0040"
"1,5200";"0,3045";"0,0048"
"1,5300";"0,3065";"0,0056"
"1,5400";"0,3084";"0,0061"
"1,5500";"0,3102";"0,0058"
"1,5600";"0,3123";"0,0036"
"1,5700";"0,3141";"0,0015"
"1,5800";"0,3162";"0,0004"
"1,5900";"0,3182";"0,0012"
"1,6000";"0,3202";"0,0027"
"1,6100";"0,3222";"0,0034"
"1,6200";"0,3242";"0,0030"
"1,6300";"0,3261";"0,0025"
"1,6400";"0,3281";"0,0033"
"1,6500";"0,3301";"0,0043"
"1,6600";"0,3321";"0,0052"
"1,6700";"0,3342";"0,0069"
"1,6800";"0,3362";"0,0074"
"1,6900";"0,3382";"0,0056"
"1,7000";"0,3402";"0,0029"
"1,7100";"0,3422";"0,0012"
"1,7200";"0,3442";"0,0002"
"1,7300";"0,3464";"0,0002"
"1,7400";"0,3484";"0,0007"
"1,7500";"0,3504";"0,0020"
"1,7600";"0,3524";"0,0020"
"1,7700";"0,3543";"0,0016"
"1,7800";"0,3563";"0,0012"
"1,7900";"0,3582";"0,0014"
"1,8000";"0,3602";"0,0019"
"1,8100";"0,3622";"0,0014"
"1,8200";"0,3643";"0,0011"
"1,8300";"0,3663";"0,0015"
"1,8400";"0,3683";"0,0014"
"1,8500";"0,3703";"0,0018"
"1,8600";"0,3723";"0,0021"
"1,8700";"0,3744";"0,0024"
"1,8800";"0,3762";"0,0023"
"1,8900";"0,3782";"0,0026"
"1,9000";"0,3801";"0,0040"
"1,9100";"0,3820";"0,0070"
"1,9200";"0,3840";"0,0078"
"1,9300";"0,3860";"0,0073"
"1,9400";"0,3880";"0,0058"
"1,9500";"0,3902";"0,0036"
"1,9600";"0,3922";"-0,0001"
"1,9700";"0,3942";"-0,0017"
"1,9800";"0,3962";"-0,0010"
"1,9900";"0,3982";"0,0015"
"2,0000";"0,4002";"0,0040"
"2,0100";"0,4021";"0,0066"
"2,0200";"0,4041";"0,0087"
"2,0300";"0,4061";"0,0085"
"2,0400";"0,4082";"0,0064"
"2,0500";"0,4102";"0,0024"
"2,0600";"0,4124";"-0,0002"
"2,0700";"0,4145";"0,0015"
"2,0800";"0,4165";"0,0038"
"2,0900";"0,4185";"0,0064"
"2,1000";"0,4205";"0,0074"
"2,1100";"0,4224";"0,0053"
"2,1200";"0,4244";"0,0031"
"2,1300";"0,4263";"0,0012"
"2,1400";"0,4283";"0,0006"
"2,1500";"0,4303";"0,0016"
"2,1600";"0,4323";"0,0036"
"2,1700";"0,4343";"0,0055"
"2,1800";"0,4363";"0,0073"
"2,1900";"0,4383";"0,0073"
"2,2000";"0,4403";"0,0061"
"2,2100";"0,4422";"0,0049"
"2,2200";"0,4441";"0,0046"
"2,2300";"0,4461";"0,0045"
"2,2400";"0,4480";"0,0060"
"2,2500";"0,4500";"0,0073"
"2,2600";"0,4522";"0,0077"
"2,2700";"0,4542";"0,0073"
"2,2800";"0,4562";"0,0057"
"2,2900";"0,4583";"0,0032"
"2,3000";"0,4603";"0,0015"
"2,3100";"0,4624";"0,0024"
"2,3200";"0,4644";"0,0041"
"2,3300";"0,4664";"0,0057"
"2,3400";"0,4684";"0,0056"
"2,3500";"0,4705";"0,0054"
"2,3600";"0,4723";"0,0056"
"2,3700";"0,4745";"0,0063"
"2,3800";"0,4765";"0,0052"
"2,3900";"0,4785";"0,0040"
"2,4000";"0,4805";"0,0028"
"2,4100";"0,4825";"0,0028"
"2,4200";"0,4845";"0,0040"
"2,4300";"0,4865";"0,0052"
