Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"0,0036"
"0,0100";"0,0000";"-0,0079"
"0,0200";"0,0000";"-0,0130"
"0,0300";"0,0002";"-0,0083"
"0,0400";"0,0007";"0,0014"
"0,0500";"0,0015";"0,0053"
"0,0600";"0,0031";"0,0031"
"0,0700";"0,0053";"0,0008"
"0,0800";"0,0080";"0,0062"
"0,0900";"0,0111";"0,0147"
"0,1000";"0,0140";"0,0173"
"0,1100";"0,0170";"0,0106"
"0,1200";"0,0197";"-0,0002"
"0,1300";"0,0224";"-0,0077"
"0,1400";"0,0250";"-0,0080"
"0,1500";"0,0275";"-0,0047"
"0,1600";"0,0301";"-0,0035"
"0,1700";"0,0326";"-0,0044"
"0,1800";"0,0349";"-0,0050"
"0,1900";"0,0372";"-0,0007"
"0,2000";"0,0394";"0,0067"
"0,2100";"0,0416";"0,0108"
"0,2200";"0,0436";"0,0099"
"0,2300";"0,0456";"0,0038"
"0,2400";"0,0477";"-0,0012"
"0,2500";"0,0498";"-0,0040"
"0,2600";"0,0518";"-0,0031"
"0,2700";"0,0540";"-0,0013"
"0,2800";"0,0560";"-0,0010"
"0,2900";"0,0578";"-0,0007"
"0,3000";"0,0599";"0,0009"
"0,3100";"0,0619";"0,0042"
"0,3200";"0,0639";"0,0074"
"0,3300";"0,0659";"0,0066"
"0,3400";"0,0679";"0,0027"
"0,3500";"0,0699";"0,0005"
"0,3600";"0,0719";"0,0019"
"0,3700";"0,0740";"0,0034"
"0,3800";"0,0761";"0,0043"
"0,3900";"0,0782";"0,0033"
"0,4000";"0,0802";"-0,0006"
"0,4100";"0,0820";"-0,0037"
"0,4200";"0,0841";"-0,0052"
"0,4300";"0,0859";"-0,0044"
"0,4400";"0,0878";"-0,0037"
"0,4500";"0,0898";"-0,0025"
"0,4600";"0,0918";"0,0000"
"0,4700";"0,0940";"0,0033"
"0,4800";"0,0961";"0,0071"
"0,4900";"0,0982";"0,0105"
"0,5000";"0,1003";"0,0113"
"0,5100";"0,1024";"0,0084"
"0,5200";"0,1045";"0,0038"
"0,5300";"0,1064";"-0,0001"
"0,5400";"0,1084";"-0,0017"
"0,5500";"0,1103";"-0,0021"
"0,5600";"0,1123";"-0,0011"
"0,5700";"0,1143";"0,0008"
"0,5800";"0,1164";"0,0026"
"0,5900";"0,1183";"0,0042"
"0,6000";"0,1204";"0,0054"
"0,6100";"0,1224";"0,0054"
"0,6200";"0,1244";"0,0050"
"0,6300";"0,1264";"0,0035"
"0,6400";"0,1284";"0,0038"
"0,6500";"0,1303";"0,0041"
"0,6600";"0,1322";"0,0041"
"0,6700";"0,1341";"0,0024"
"0,6800";"0,1361";"-0,0006"
"0,6900";"0,1382";"-0,0026"
"0,7000";"0,1402";"-0,0029"
"0,7100";"0,1423";"-0,0022"
"0,7200";"0,1443";"-0,0006"
"0,7300";"0,1463";"0,0031"
"0,7400";"0,1483";"0,0077"
"0,7500";"0,1502";"0,0104"
"0,7600";"0,1522";"0,0098"
"0,7700";"0,1542";"0,0057"
"0,7800";"0,1562";"0,0001"
"0,7900";"0,1582";"-0,0041"
"0,8000";"0,1603";"-0,0067"
"0,8100";"0,1623";"-0,0062"
"0,8200";"0,1643";"-0,0037"
"0,8300";"0,1663";"-0,0004"
"0,8400";"0,1683";"0,0023"
"0,8500";"0,1705";"0,0047"
"0,8600";"0,1725";"0,0075"
"0,8700";"0,1744";"0,0087"
"0,8800";"0,1763";"0,0074"
"0,8900";"0,1783";"0,0038"
"0,9000";"0,1803";"-0,0003"
"0,9100";"0,1823";"-0,0023"
"0,9200";"0,1843";"-0,0001"
"0,9300";"0,1863";"0,0042"
"0,9400";"0,1884";"0,0053"
"0,9500";"0,1903";"0,0032"
"0,9600";"0,1923";"0,0006"
"0,9700";"0,1943";"-0,0005"
"0,9800";"0,1962";"-0,0005"
"0,9900";"0,1981";"0,0000"
"1,0000";"0,2001";"0,0002"
"1,0100";"0,2020";"0,0009"
"1,0200";"0,2040";"0,0031"
"1,0300";"0,2059";"0,0068"
"1,0400";"0,2079";"0,0087"
"1,0500";"0,2099";"0,0066"
"1,0600";"0,2120";"0,0014"
"1,0700";"0,2140";"-0,0028"
"1,0800";"0,2162";"-0,0024"
"1,0900";"0,2182";"0,0016"
"1,1000";"0,2202";"0,0055"
"1,1100";"0,2222";"0,0063"
"1,1200";"0,2241";"0,0047"
"1,1300";"0,2261";"0,0037"
"1,1400";"0,2282";"0,0046"
"1,1500";"0,2302";"0,0056"
"1,1600";"0,2322";"0,0060"
"1,1700";"0,2342";"0,0034"
"1,1800";"0,2362";"0,0002"
"1,1900";"0,2382";"-0,0006"
"1,2000";"0,2402";"0,0005"
"1,2100";"0,2421";"0,0016"
"1,2200";"0,2441";"0,0013"
"1,2300";"0,2461";"0,0009"
"1,2400";"0,2480";"0,0000"
"1,2500";"0,2500";"0,0009"
"1,2600";"0,2522";"0,0035"
"1,2700";"0,2543";"0,0061"
"1,2800";"0,2563";"0,0086"
"1,2900";"0,2584";"0,0099"
"1,3000";"0,2604";"0,0086"
"1,3100";"0,2623";"0,0061"
"1,3200";"0,2642";"0,0038"
"1,3300";"0,2662";"0,0023"
"1,3400";"0,2682";"0,0019"
"1,3500";"0,2701";"0,0007"
"1,3600";"0,2721";"0,0003"
"1,3700";"0,2741";"0,0017"
"1,3800";"0,2762";"0,0039"
"1,3900";"0,2783";"0,0078"
"1,4000";"0,2803";"0,0088"
"1,4100";"0,2823";"0,0067"
"1,4200";"0,2843";"0,0042"
"1,4300";"0,2863";"0,0029"
"1,4400";"0,2883";"0,0027"
"1,4500";"0,2903";"0,0028"
"1,4600";"0,2923";"0,0023"
"1,4700";"0,2943";"0,0013"
"1,4800";"0,2963";"0,0005"
"1,4900";"0,2983";"-0,0004"
"1,5000";"0,3005";"0,0015"
"1,5100";"0,3025";"0,0035"
"1,5200";"0,3045";"0,0062"
"1,5300";"0,3064";"0,0070"
"1,5400";"0,3082";"0,0068"
"1,5500";"0,3101";"0,0070"
"1,5600";"0,3121";"0,0081"
"1,5700";"0,3141";"0,0063"
"1,5800";"0,3162";"0,0028"
"1,5900";"0,3182";"0,0006"
"1,6000";"0,3202";"0,0004"
"1,6100";"0,3222";"0,0032"
"1,6200";"0,3241";"0,0066"
"1,6300";"0,3261";"0,0066"
"1,6400";"0,3281";"0,0051"
"1,6500";"0,3301";"0,0043"
"1,6600";"0,3321";"0,0038"
"1,6700";"0,3341";"0,0045"
"1,6800";"0,3361";"0,0051"
"1,6900";"0,3381";"0,0050"
"1,7000";"0,3402";"0,0040"
"1,7100";"0,3424";"0,0035"
"1,7200";"0,3445";"0,0029"
"1,7300";"0,3465";"0,0023"
"1,7400";"0,3486";"0,0023"
"1,7500";"0,3506";"0,0018"
"1,7600";"0,3525";"0,0018"
"1,7700";"0,3544";"0,0003"
"1,7800";"0,3563";"0,0016"
"1,7900";"0,3582";"0,0044"
"1,8000";"0,3602";"0,0072"
"1,8100";"0,3622";"0,0069"
"1,8200";"0,3642";"0,0037"
"1,8300";"0,3662";"0,0002"
"1,8400";"0,3683";"0,0003"
"1,8500";"0,3702";"0,0017"
"1,8600";"0,3722";"0,0029"
"1,8700";"0,3742";"0,0030"
"1,8800";"0,3762";"0,0023"
"1,8900";"0,3781";"0,0027"
"1,9000";"0,3801";"0,0039"
"1,9100";"0,3820";"0,0046"
"1,9200";"0,3840";"0,0039"
"1,9300";"0,3860";"0,0020"
"1,9400";"0,3882";"0,0012"
"1,9500";"0,3902";"0,0013"
"1,9600";"0,3923";"0,0017"
"1,9700";"0,3943";"0,0024"
