Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"0,0059"
"0,0100";"0,0000";"-0,0032"
"0,0200";"0,0000";"-0,0095"
"0,0300";"0,0004";"-0,0069"
"0,0400";"0,0007";"0,0006"
"0,0500";"0,0015";"0,0042"
"0,0600";"0,0031";"0,0029"
"0,0700";"0,0053";"0,0008"
"0,0800";"0,0080";"0,0034"
"0,0900";"0,0110";"0,0092"
"0,1000";"0,0140";"0,0102"
"0,1100";"0,0170";"0,0048"
"0,1200";"0,0198";"-0,0029"
"0,1300";"0,0225";"-0,0076"
"0,1400";"0,0251";"-0,0063"
"0,1500";"0,0277";"-0,0024"
"0,1600";"0,0302";"-0,0007"
"0,1700";"0,0326";"-0,0014"
"0,1800";"0,0349";"-0,0011"
"0,1900";"0,0372";"0,0005"
"0,2000";"0,0393";"0,0025"
"0,2100";"0,0414";"0,0021"
"0,2200";"0,0434";"0,0006"
"0,2300";"0,0456";"-0,0016"
"0,2400";"0,0476";"-0,0010"
"0,2500";"0,0497";"-0,0011"
"0,2600";"0,0518";"-0,0033"
"0,2700";"0,0540";"-0,0038"
"0,2800";"0,0560";"-0,0033"
"0,2900";"0,0580";"-0,0022"
"0,3000";"0,0601";"-0,0017"
"0,3100";"0,0620";"-0,0008"
"0,3200";"0,0640";"0,0009"
"0,3300";"0,0660";"0,0039"
"0,3400";"0,0680";"0,0045"
"0,3500";"0,0700";"0,0032"
"0,3600";"0,0720";"0,0007"
"0,3700";"0,0741";"0,0001"
"0,3800";"0,0761";"0,0005"
"0,3900";"0,0782";"0,0005"
"0,4000";"0,0800";"0,0011"
"0,4100";"0,0820";"-0,0002"
"0,4200";"0,0839";"-0,0030"
"0,4300";"0,0858";"-0,0051"
"0,4400";"0,0878";"-0,0047"
"0,4500";"0,0897";"-0,0025"
"0,4600";"0,0918";"0,0004"
"0,4700";"0,0939";"0,0028"
"0,4800";"0,0960";"0,0049"
"0,4900";"0,0982";"0,0061"
"0,5000";"0,1003";"0,0054"
"0,5100";"0,1024";"0,0051"
"0,5200";"0,1044";"0,0050"
"0,5300";"0,1064";"0,0022"
"0,5400";"0,1083";"-0,0012"
"0,5500";"0,1103";"-0,0035"
"0,5600";"0,1123";"-0,0029"
"0,5700";"0,1143";"-0,0003"
"0,5800";"0,1163";"0,0013"
"0,5900";"0,1183";"-0,0002"
"0,6000";"0,1204";"-0,0023"
"0,6100";"0,1224";"-0,0011"
"0,6200";"0,1244";"0,0027"
"0,6300";"0,1264";"0,0056"
"0,6400";"0,1283";"0,0054"
"0,6500";"0,1303";"0,0017"
"0,6600";"0,1322";"-0,0003"
"0,6700";"0,1342";"-0,0001"
"0,6800";"0,1361";"0,0015"
"0,6900";"0,1382";"0,0021"
"0,7000";"0,1402";"0,0004"
"0,7100";"0,1423";"0,0002"
"0,7200";"0,1444";"0,0023"
"0,7300";"0,1463";"0,0053"
"0,7400";"0,1483";"0,0082"
"0,7500";"0,1503";"0,0097"
"0,7600";"0,1522";"0,0085"
"0,7700";"0,1542";"0,0050"
"0,7800";"0,1562";"-0,0003"
"0,7900";"0,1582";"-0,0048"
"0,8000";"0,1602";"-0,0040"
"0,8100";"0,1622";"-0,0004"
"0,8200";"0,1643";"0,0024"
"0,8300";"0,1663";"0,0036"
"0,8400";"0,1685";"0,0032"
"0,8500";"0,1705";"0,0033"
"0,8600";"0,1725";"0,0040"
"0,8700";"0,1744";"0,0054"
"0,8800";"0,1763";"0,0056"
"0,8900";"0,1783";"0,0044"
"0,9000";"0,1802";"0,0037"
"0,9100";"0,1822";"0,0032"
"0,9200";"0,1842";"0,0018"
"0,9300";"0,1862";"0,0016"
"0,9400";"0,1883";"0,0001"
"0,9500";"0,1903";"-0,0026"
"0,9600";"0,1923";"-0,0033"
"0,9700";"0,1943";"-0,0015"
"0,9800";"0,1963";"0,0014"
"0,9900";"0,1982";"0,0027"
"1,0000";"0,2002";"0,0011"
"1,0100";"0,2021";"0,0003"
"1,0200";"0,2040";"0,0020"
"1,0300";"0,2060";"0,0039"
"1,0400";"0,2079";"0,0054"
"1,0500";"0,2100";"0,0051"
"1,0600";"0,2121";"0,0027"
"1,0700";"0,2142";"0,0000"
"1,0800";"0,2163";"-0,0025"
"1,0900";"0,2183";"-0,0024"
"1,1000";"0,2202";"-0,0003"
"1,1100";"0,2222";"0,0015"
"1,1200";"0,2242";"0,0031"
"1,1300";"0,2262";"0,0025"
"1,1400";"0,2282";"0,0040"
"1,1500";"0,2301";"0,0061"
"1,1600";"0,2321";"0,0068"
"1,1700";"0,2341";"0,0058"
"1,1800";"0,2361";"0,0042"
"1,1900";"0,2381";"0,0032"
"1,2000";"0,2401";"0,0027"
"1,2100";"0,2421";"0,0018"
"1,2200";"0,2440";"0,0004"
"1,2300";"0,2460";"0,0003"
"1,2400";"0,2480";"0,0001"
"1,2500";"0,2500";"0,0012"
"1,2600";"0,2520";"0,0028"
"1,2700";"0,2542";"0,0040"
"1,2800";"0,2563";"0,0047"
"1,2900";"0,2583";"0,0039"
"1,3000";"0,2603";"0,0018"
"1,3100";"0,2623";"0,0013"
"1,3200";"0,2642";"0,0021"
"1,3300";"0,2662";"0,0030"
"1,3400";"0,2682";"0,0036"
"1,3500";"0,2702";"0,0024"
"1,3600";"0,2722";"0,0014"
"1,3700";"0,2742";"0,0029"
"1,3800";"0,2762";"0,0054"
"1,3900";"0,2783";"0,0062"
"1,4000";"0,2803";"0,0045"
"1,4100";"0,2824";"0,0021"
"1,4200";"0,2844";"0,0020"
"1,4300";"0,2864";"0,0019"
"1,4400";"0,2884";"0,0022"
"1,4500";"0,2904";"0,0017"
"1,4600";"0,2923";"0,0003"
"1,4700";"0,2943";"0,0009"
"1,4800";"0,2962";"0,0027"
"1,4900";"0,2983";"0,0045"
"1,5000";"0,3003";"0,0033"
"1,5100";"0,3023";"0,0015"
"1,5200";"0,3043";"0,0008"
"1,5300";"0,3064";"0,0015"
"1,5400";"0,3082";"0,0033"
"1,5500";"0,3101";"0,0031"
"1,5600";"0,3121";"0,0029"
"1,5700";"0,3141";"0,0015"
"1,5800";"0,3162";"0,0014"
"1,5900";"0,3182";"0,0022"
"1,6000";"0,3202";"0,0018"
"1,6100";"0,3222";"0,0013"
"1,6200";"0,3242";"0,0015"
"1,6300";"0,3262";"0,0011"
"1,6400";"0,3282";"0,0015"
"1,6500";"0,3301";"0,0023"
"1,6600";"0,3321";"0,0019"
"1,6700";"0,3341";"0,0010"
"1,6800";"0,3361";"0,0001"
"1,6900";"0,3381";"-0,0001"
"1,7000";"0,3402";"0,0014"
"1,7100";"0,3424";"0,0020"
"1,7200";"0,3444";"0,0014"
"1,7300";"0,3465";"0,0014"
"1,7400";"0,3485";"0,0013"
"1,7500";"0,3505";"0,0009"
"1,7600";"0,3525";"0,0022"
"1,7700";"0,3544";"0,0035"
"1,7800";"0,3563";"0,0038"
"1,7900";"0,3583";"0,0025"
"1,8000";"0,3603";"0,0024"
"1,8100";"0,3623";"0,0042"
"1,8200";"0,3642";"0,0058"
"1,8300";"0,3662";"0,0046"
"1,8400";"0,3683";"0,0022"
"1,8500";"0,3703";"0,0004"
"1,8600";"0,3722";"0,0005"
"1,8700";"0,3744";"0,0011"
"1,8800";"0,3762";"0,0014"
"1,8900";"0,3781";"0,0016"
"1,9000";"0,3801";"0,0016"
"1,9100";"0,3820";"0,0025"
"1,9200";"0,3840";"0,0040"
"1,9300";"0,3862";"0,0052"
"1,9400";"0,3880";"0,0048"
"1,9500";"0,3902";"0,0031"
"1,9600";"0,3923";"0,0023"
"1,9700";"0,3943";"0,0026"
"1,9800";"0,3963";"0,0041"
"1,9900";"0,3983";"0,0048"
