Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"-0,0177"
"0,0100";"0,0000";"-0,0233"
"0,0200";"0,0000";"-0,0132"
"0,0300";"0,0000";"-0,0018"
"0,0400";"0,0000";"-0,0014"
"0,0500";"0,0000";"-0,0087"
"0,0600";"0,0000";"-0,0108"
"0,0700";"0,0000";"-0,0016"
"0,0800";"0,0002";"0,0079"
"0,0900";"0,0002";"0,0071"
"0,1000";"0,0002";"-0,0035"
"0,1100";"0,0004";"-0,0145"
"0,1200";"0,0005";"-0,0175"
"0,1300";"0,0006";"-0,0128"
"0,1400";"0,0008";"-0,0089"
"0,1500";"0,0011";"-0,0109"
"0,1600";"0,0013";"-0,0149"
"0,1700";"0,0014";"-0,0136"
"0,1800";"0,0018";"-0,0045"
"0,1900";"0,0021";"0,0049"
"0,2000";"0,0024";"0,0076"
"0,2100";"0,0027";"0,0052"
"0,2200";"0,0031";"0,0017"
"0,2300";"0,0035";"0,0004"
"0,2400";"0,0040";"0,0005"
"0,2500";"0,0045";"0,0016"
"0,2600";"0,0051";"0,0035"
"0,2700";"0,0057";"0,0034"
"0,2800";"0,0064";"0,0028"
"0,2900";"0,0070";"0,0038"
"0,3000";"0,0074";"0,0098"
"0,3100";"0,0080";"0,0170"
"0,3200";"0,0086";"0,0208"
"0,3300";"0,0092";"0,0214"
"0,3400";"0,0098";"0,0207"
"0,3500";"0,0104";"0,0212"
"0,3600";"0,0110";"0,0242"
"0,3700";"0,0115";"0,0294"
"0,3800";"0,0119";"0,0329"
"0,3900";"0,0124";"0,0326"
"0,4000";"0,0127";"0,0311"
"0,4100";"0,0132";"0,0305"
"0,4200";"0,0136";"0,0314"
"0,4300";"0,0138";"0,0310"
"0,4400";"0,0142";"0,0289"
"0,4500";"0,0145";"0,0286"
"0,4600";"0,0149";"0,0326"
"0,4700";"0,0152";"0,0392"
"0,4800";"0,0156";"0,0446"
"0,4900";"0,0159";"0,0466"
"0,5000";"0,0163";"0,0460"
"0,5100";"0,0166";"0,0461"
"0,5200";"0,0170";"0,0453"
"0,5300";"0,0175";"0,0428"
"0,5400";"0,0178";"0,0397"
"0,5500";"0,0182";"0,0363"
"0,5600";"0,0185";"0,0357"
"0,5700";"0,0188";"0,0391"
"0,5800";"0,0190";"0,0441"
"0,5900";"0,0194";"0,0483"
"0,6000";"0,0197";"0,0502"
"0,6100";"0,0201";"0,0517"
"0,6200";"0,0204";"0,0555"
"0,6300";"0,0208";"0,0592"
"0,6400";"0,0211";"0,0601"
"0,6500";"0,0215";"0,0601"
"0,6600";"0,0218";"0,0599"
"0,6700";"0,0222";"0,0574"
"0,6800";"0,0225";"0,0526"
"0,6900";"0,0229";"0,0501"
"0,7000";"0,0233";"0,0508"
"0,7100";"0,0236";"0,0532"
"0,7200";"0,0240";"0,0550"
"0,7300";"0,0243";"0,0559"
"0,7400";"0,0246";"0,0597"
"0,7500";"0,0248";"0,0661"
"0,7600";"0,0251";"0,0701"
"0,7700";"0,0255";"0,0697"
"0,7800";"0,0259";"0,0676"
"0,7900";"0,0262";"0,0678"
"0,8000";"0,0266";"0,0688"
"0,8100";"0,0269";"0,0696"
"0,8200";"0,0274";"0,0697"
"0,8300";"0,0277";"0,0699"
"0,8400";"0,0281";"0,0699"
"0,8500";"0,0285";"0,0707"
"0,8600";"0,0288";"0,0722"
"0,8700";"0,0290";"0,0747"
"0,8800";"0,0294";"0,0768"
"0,8900";"0,0296";"0,0785"
"0,9000";"0,0299";"0,0821"
"0,9100";"0,0302";"0,0863"
"0,9200";"0,0306";"0,0890"
"0,9300";"0,0309";"0,0875"
"0,9400";"0,0312";"0,0842"
"0,9500";"0,0315";"0,0801"
"0,9600";"0,0319";"0,0760"
"0,9700";"0,0323";"0,0736"
"0,9800";"0,0327";"0,0756"
"0,9900";"0,0331";"0,0815"
"1,0000";"0,0334";"0,0854"
