Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"0,0686"
"0,0100";"0,0000";"0,0664"
"0,0200";"0,0000";"0,0694"
"0,0300";"0,0000";"0,0732"
"0,0400";"0,0000";"0,0726"
"0,0500";"0,0000";"0,0681"
"0,0600";"0,0000";"0,0684"
"0,0700";"0,0000";"0,0753"
"0,0800";"0,0000";"0,0816"
"0,0900";"0,0002";"0,0802"
"0,1000";"0,0002";"0,0721"
"0,1100";"0,0002";"0,0669"
"0,1200";"0,0004";"0,0697"
"0,1300";"0,0006";"0,0744"
"0,1400";"0,0008";"0,0742"
"0,1500";"0,0012";"0,0707"
"0,1600";"0,0015";"0,0704"
"0,1700";"0,0021";"0,0757"
"0,1800";"0,0028";"0,0825"
"0,1900";"0,0035";"0,0856"
"0,2000";"0,0042";"0,0830"
"0,2100";"0,0050";"0,0792"
"0,2200";"0,0057";"0,0791"
"0,2300";"0,0063";"0,0840"
"0,2400";"0,0068";"0,0879"
"0,2500";"0,0072";"0,0882"
"0,2600";"0,0078";"0,0865"
"0,2700";"0,0083";"0,0867"
"0,2800";"0,0087";"0,0886"
"0,2900";"0,0092";"0,0891"
"0,3000";"0,0096";"0,0902"
"0,3100";"0,0100";"0,0927"
"0,3200";"0,0104";"0,0952"
"0,3300";"0,0109";"0,0966"
"0,3400";"0,0112";"0,0964"
"0,3500";"0,0116";"0,0978"
"0,3600";"0,0118";"0,1005"
"0,3700";"0,0122";"0,0996"
"0,3800";"0,0124";"0,0972"
"0,3900";"0,0127";"0,0965"
"0,4000";"0,0131";"0,0994"
"0,4100";"0,0135";"0,1025"
"0,4200";"0,0138";"0,1022"
"0,4300";"0,0142";"0,1005"
"0,4400";"0,0145";"0,1005"
"0,4500";"0,0149";"0,1026"
"0,4600";"0,0152";"0,1048"
"0,4700";"0,0156";"0,1051"
"0,4800";"0,0159";"0,1052"
"0,4900";"0,0163";"0,1061"
"0,5000";"0,0166";"0,1069"
"0,5100";"0,0170";"0,1077"
"0,5200";"0,0172";"0,1076"
"0,5300";"0,0176";"0,1085"
"0,5400";"0,0179";"0,1082"
"0,5500";"0,0182";"0,1078"
"0,5600";"0,0185";"0,1096"
"0,5700";"0,0188";"0,1123"
"0,5800";"0,0190";"0,1141"
"0,5900";"0,0194";"0,1151"
"0,6000";"0,0197";"0,1164"
"0,6100";"0,0201";"0,1166"
"0,6200";"0,0204";"0,1161"
"0,6300";"0,0208";"0,1162"
"0,6400";"0,0210";"0,1175"
"0,6500";"0,0215";"0,1179"
"0,6600";"0,0218";"0,1167"
"0,6700";"0,0222";"0,1165"
"0,6800";"0,0225";"0,1179"
"0,6900";"0,0228";"0,1197"
"0,7000";"0,0231";"0,1193"
"0,7100";"0,0234";"0,1197"
"0,7200";"0,0237";"0,1209"
