Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0001";"-0,4523"
"0,0100";"0,0001";"-0,4574"
"0,0200";"0,0001";"-0,4525"
"0,0300";"0,0001";"-0,4433"
"0,0400";"0,0001";"-0,4405"
"0,0500";"0,0001";"-0,4437"
"0,0600";"0,0001";"-0,4463"
"0,0700";"0,0001";"-0,4434"
"0,0800";"0,0001";"-0,4382"
"0,0900";"0,0004";"-0,4388"
"0,1000";"0,0004";"-0,4460"
"0,1100";"0,0004";"-0,4533"
"0,1200";"0,0005";"-0,4530"
"0,1300";"0,0007";"-0,4483"
"0,1400";"0,0011";"-0,4465"
"0,1500";"0,0014";"-0,4499"
"0,1600";"0,0018";"-0,4524"
"0,1700";"0,0022";"-0,4491"
"0,1800";"0,0030";"-0,4406"
"0,1900";"0,0035";"-0,4338"
"0,2000";"0,0044";"-0,4330"
"0,2100";"0,0051";"-0,4354"
"0,2200";"0,0058";"-0,4369"
"0,2300";"0,0065";"-0,4387"
"0,2400";"0,0070";"-0,4398"
"0,2500";"0,0076";"-0,4390"
"0,2600";"0,0080";"-0,4366"
"0,2700";"0,0085";"-0,4360"
"0,2800";"0,0090";"-0,4363"
"0,2900";"0,0094";"-0,4358"
"0,3000";"0,0098";"-0,4331"
"0,3100";"0,0103";"-0,4308"
"0,3200";"0,0106";"-0,4305"
"0,3300";"0,0110";"-0,4309"
"0,3400";"0,0113";"-0,4309"
"0,3500";"0,0117";"-0,4301"
"0,3600";"0,0120";"-0,4277"
"0,3700";"0,0124";"-0,4256"
"0,3800";"0,0127";"-0,4238"
"0,3900";"0,0130";"-0,4243"
"0,4000";"0,0133";"-0,4270"
"0,4100";"0,0136";"-0,4285"
"0,4200";"0,0138";"-0,4283"
"0,4300";"0,0142";"-0,4292"
"0,4400";"0,0144";"-0,4295"
"0,4500";"0,0148";"-0,4266"
"0,4600";"0,0151";"-0,4203"
"0,4700";"0,0155";"-0,4166"
"0,4800";"0,0158";"-0,4177"
"0,4900";"0,0162";"-0,4193"
"0,5000";"0,0165";"-0,4184"
"0,5100";"0,0169";"-0,4169"
"0,5200";"0,0172";"-0,4172"
"0,5300";"0,0176";"-0,4193"
"0,5400";"0,0179";"-0,4212"
"0,5500";"0,0183";"-0,4221"
"0,5600";"0,0187";"-0,4223"
"0,5700";"0,0189";"-0,4206"
"0,5800";"0,0191";"-0,4167"
"0,5900";"0,0195";"-0,4141"
"0,6000";"0,0198";"-0,4137"
"0,6100";"0,0201";"-0,4146"
"0,6200";"0,0204";"-0,4132"
"0,6300";"0,0208";"-0,4098"
"0,6400";"0,0211";"-0,4092"
"0,6500";"0,0215";"-0,4108"
"0,6600";"0,0218";"-0,4144"
"0,6700";"0,0222";"-0,4161"
"0,6800";"0,0227";"-0,4158"
"0,6900";"0,0229";"-0,4144"
"0,7000";"0,0233";"-0,4127"
"0,7100";"0,0236";"-0,4114"
"0,7200";"0,0240";"-0,4100"
"0,7300";"0,0242";"-0,4099"
"0,7400";"0,0246";"-0,4095"
"0,7500";"0,0248";"-0,4089"
"0,7600";"0,0251";"-0,4091"
"0,7700";"0,0255";"-0,4088"
"0,7800";"0,0259";"-0,4062"
"0,7900";"0,0262";"-0,4032"
"0,8000";"0,0266";"-0,4029"
"0,8100";"0,0269";"-0,4054"
"0,8200";"0,0274";"-0,4077"
"0,8300";"0,0277";"-0,4096"
"0,8400";"0,0281";"-0,4107"
"0,8500";"0,0285";"-0,4104"
"0,8600";"0,0288";"-0,4091"
"0,8700";"0,0290";"-0,4059"
"0,8800";"0,0294";"-0,4026"
"0,8900";"0,0296";"-0,4017"
"0,9000";"0,0300";"-0,3990"
"0,9100";"0,0302";"-0,3961"
"0,9200";"0,0306";"-0,3959"
"0,9300";"0,0309";"-0,3990"
"0,9400";"0,0313";"-0,4018"
"0,9500";"0,0316";"-0,4014"
"0,9600";"0,0320";"-0,4007"
"0,9700";"0,0323";"-0,4009"
"0,9800";"0,0327";"-0,4010"
"0,9900";"0,0331";"-0,4003"
"1,0000";"0,0334";"-0,3977"
"1,0100";"0,0338";"-0,3969"
"1,0200";"0,0340";"-0,3951"
"1,0300";"0,0344";"-0,3907"
"1,0400";"0,0347";"-0,3888"
"1,0500";"0,0351";"-0,3900"
"1,0600";"0,0353";"-0,3934"
"1,0700";"0,0357";"-0,3943"
"1,0800";"0,0359";"-0,3943"
"1,0900";"0,0362";"-0,3941"
"1,1000";"0,0365";"-0,3942"
"1,1100";"0,0368";"-0,3917"
"1,1200";"0,0371";"-0,3896"
"1,1300";"0,0374";"-0,3897"
"1,1400";"0,0378";"-0,3901"
"1,1500";"0,0381";"-0,3895"
"1,1600";"0,0385";"-0,3885"
"1,1700";"0,0390";"-0,3867"
"1,1800";"0,0393";"-0,3857"
"1,1900";"0,0397";"-0,3854"
"1,2000";"0,0400";"-0,3856"
"1,2100";"0,0404";"-0,3869"
"1,2200";"0,0407";"-0,3868"
"1,2300";"0,0410";"-0,3866"
"1,2400";"0,0413";"-0,3859"
"1,2500";"0,0416";"-0,3876"
"1,2600";"0,0419";"-0,3891"
"1,2700";"0,0421";"-0,3886"
"1,2800";"0,0425";"-0,3852"
"1,2900";"0,0429";"-0,3823"
"1,3000";"0,0432";"-0,3810"
"1,3100";"0,0436";"-0,3806"
"1,3200";"0,0439";"-0,3793"
"1,3300";"0,0443";"-0,3797"
"1,3400";"0,0446";"-0,3813"
"1,3500";"0,0450";"-0,3819"
"1,3600";"0,0453";"-0,3806"
"1,3700";"0,0457";"-0,3812"
"1,3800";"0,0460";"-0,3833"
"1,3900";"0,0464";"-0,3830"
"1,4000";"0,0466";"-0,3811"
"1,4100";"0,0469";"-0,3796"
"1,4200";"0,0472";"-0,3783"
"1,4300";"0,0475";"-0,3771"
"1,4400";"0,0478";"-0,3746"
"1,4500";"0,0482";"-0,3724"
"1,4600";"0,0485";"-0,3715"
"1,4700";"0,0489";"-0,3728"
"1,4800";"0,0493";"-0,3747"
"1,4900";"0,0497";"-0,3762"
"1,5000";"0,0501";"-0,3787"
"1,5100";"0,0504";"-0,3798"
"1,5200";"0,0508";"-0,3787"
"1,5300";"0,0511";"-0,3767"
"1,5400";"0,0515";"-0,3739"
"1,5500";"0,0517";"-0,3706"
"1,5600";"0,0521";"-0,3663"
"1,5700";"0,0523";"-0,3636"
"1,5800";"0,0527";"-0,3641"
"1,5900";"0,0529";"-0,3665"
"1,6000";"0,0532";"-0,3689"
"1,6100";"0,0536";"-0,3704"
"1,6200";"0,0540";"-0,3710"
"1,6300";"0,0543";"-0,3698"
"1,6400";"0,0547";"-0,3668"
"1,6500";"0,0550";"-0,3644"
"1,6600";"0,0554";"-0,3656"
"1,6700";"0,0557";"-0,3681"
"1,6800";"0,0561";"-0,3664"
"1,6900";"0,0564";"-0,3639"
"1,7000";"0,0568";"-0,3648"
"1,7100";"0,0571";"-0,3669"
"1,7200";"0,0575";"-0,3662"
"1,7300";"0,0578";"-0,3613"
"1,7400";"0,0582";"-0,3565"
"1,7500";"0,0584";"-0,3553"
"1,7600";"0,0588";"-0,3584"
"1,7700";"0,0590";"-0,3620"
"1,7800";"0,0594";"-0,3640"
"1,7900";"0,0596";"-0,3633"
"1,8000";"0,0600";"-0,3605"
"1,8100";"0,0603";"-0,3573"
"1,8200";"0,0606";"-0,3562"
"1,8300";"0,0609";"-0,3571"
"1,8400";"0,0613";"-0,3596"
"1,8500";"0,0616";"-0,3612"
"1,8600";"0,0620";"-0,3606"
"1,8700";"0,0623";"-0,3574"
"1,8800";"0,0627";"-0,3538"
"1,8900";"0,0630";"-0,3516"
"1,9000";"0,0634";"-0,3518"
"1,9100";"0,0636";"-0,3521"
"1,9200";"0,0640";"-0,3502"
"1,9300";"0,0642";"-0,3502"
"1,9400";"0,0646";"-0,3532"
"1,9500";"0,0648";"-0,3570"
"1,9600";"0,0652";"-0,3572"
"1,9700";"0,0655";"-0,3533"
"1,9800";"0,0659";"-0,3492"
"1,9900";"0,0662";"-0,3477"
"2,0000";"0,0666";"-0,3483"
"2,0100";"0,0669";"-0,3490"
"2,0200";"0,0673";"-0,3488"
"2,0300";"0,0676";"-0,3496"
"2,0400";"0,0680";"-0,3493"
"2,0500";"0,0684";"-0,3488"
"2,0600";"0,0687";"-0,3491"
"2,0700";"0,0691";"-0,3479"
"2,0800";"0,0693";"-0,3448"
"2,0900";"0,0697";"-0,3433"
"2,1000";"0,0699";"-0,3454"
"2,1100";"0,0702";"-0,3476"
"2,1200";"0,0706";"-0,3469"
"2,1300";"0,0710";"-0,3436"
"2,1400";"0,0713";"-0,3412"
"2,1500";"0,0717";"-0,3398"
"2,1600";"0,0720";"-0,3380"
"2,1700";"0,0725";"-0,3366"
"2,1800";"0,0728";"-0,3392"
"2,1900";"0,0732";"-0,3435"
"2,2000";"0,0735";"-0,3455"
"2,2100";"0,0739";"-0,3432"
"2,2200";"0,0741";"-0,3400"
"2,2300";"0,0745";"-0,3376"
"2,2400";"0,0747";"-0,3351"
"2,2500";"0,0751";"-0,3330"
"2,2600";"0,0753";"-0,3319"
"2,2700";"0,0757";"-0,3328"
"2,2800";"0,0760";"-0,3348"
"2,2900";"0,0764";"-0,3352"
"2,3000";"0,0767";"-0,3348"
"2,3100";"0,0771";"-0,3351"
"2,3200";"0,0774";"-0,3334"
"2,3300";"0,0778";"-0,3291"
"2,3400";"0,0782";"-0,3261"
"2,3500";"0,0785";"-0,3263"
"2,3600";"0,0789";"-0,3301"
"2,3700";"0,0792";"-0,3322"
"2,3800";"0,0796";"-0,3328"
"2,3900";"0,0798";"-0,3338"
"2,4000";"0,0802";"-0,3319"
"2,4100";"0,0805";"-0,3290"
"2,4200";"0,0809";"-0,3253"
"2,4300";"0,0811";"-0,3241"
"2,4400";"0,0815";"-0,3251"
"2,4500";"0,0817";"-0,3248"
"2,4600";"0,0820";"-0,3239"
"2,4700";"0,0824";"-0,3244"
"2,4800";"0,0826";"-0,3256"
"2,4900";"0,0830";"-0,3253"
"2,5000";"0,0833";"-0,3237"
"2,5100";"0,0837";"-0,3226"
"2,5200";"0,0841";"-0,3238"
"2,5300";"0,0844";"-0,3243"
"2,5400";"0,0848";"-0,3237"
"2,5500";"0,0851";"-0,3220"
"2,5600";"0,0855";"-0,3192"
"2,5700";"0,0858";"-0,3173"
"2,5800";"0,0861";"-0,3182"
"2,5900";"0,0864";"-0,3205"
"2,6000";"0,0868";"-0,3212"
"2,6100";"0,0870";"-0,3196"
"2,6200";"0,0874";"-0,3174"
"2,6300";"0,0876";"-0,3182"
"2,6400";"0,0880";"-0,3199"
"2,6500";"0,0883";"-0,3189"
"2,6600";"0,0887";"-0,3155"
"2,6700";"0,0890";"-0,3133"
"2,6800";"0,0894";"-0,3120"
"2,6900";"0,0897";"-0,3114"
"2,7000";"0,0901";"-0,3117"
"2,7100";"0,0904";"-0,3132"
"2,7200";"0,0908";"-0,3150"
"2,7300";"0,0910";"-0,3138"
"2,7400";"0,0914";"-0,3124"
"2,7500";"0,0916";"-0,3129"
"2,7600";"0,0920";"-0,3136"
"2,7700";"0,0922";"-0,3132"
"2,7800";"0,0926";"-0,3111"
"2,7900";"0,0929";"-0,3107"
"2,8000";"0,0933";"-0,3115"
"2,8100";"0,0936";"-0,3105"
"2,8200";"0,0941";"-0,3084"
"2,8300";"0,0944";"-0,3068"
"2,8400";"0,0948";"-0,3071"
"2,8500";"0,0952";"-0,3072"
"2,8600";"0,0955";"-0,3054"
"2,8700";"0,0959";"-0,3037"
"2,8800";"0,0962";"-0,3032"
"2,8900";"0,0965";"-0,3037"
"2,9000";"0,0968";"-0,3039"
"2,9100";"0,0972";"-0,3039"
"2,9200";"0,0974";"-0,3036"
"2,9300";"0,0977";"-0,3038"
"2,9400";"0,0981";"-0,3024"
"2,9500";"0,0983";"-0,3001"
"2,9600";"0,0987";"-0,2993"
"2,9700";"0,0990";"-0,2992"
"2,9800";"0,0994";"-0,2989"
"2,9900";"0,0998";"-0,2992"
"3,0000";"0,1001";"-0,2994"
"3,0100";"0,1005";"-0,2989"
"3,0200";"0,1008";"-0,2987"
"3,0300";"0,1013";"-0,2980"
"3,0400";"0,1015";"-0,2982"
"3,0500";"0,1019";"-0,2988"
"3,0600";"0,1022";"-0,2976"
"3,0700";"0,1025";"-0,2960"
"3,0800";"0,1028";"-0,2945"
"3,0900";"0,1031";"-0,2938"
"3,1000";"0,1034";"-0,2916"
"3,1100";"0,1037";"-0,2886"
"3,1200";"0,1039";"-0,2878"
"3,1300";"0,1042";"-0,2897"
"3,1400";"0,1046";"-0,2915"
"3,1500";"0,1048";"-0,2937"
"3,1600";"0,1053";"-0,2930"
"3,1700";"0,1055";"-0,2913"
"3,1800";"0,1059";"-0,2888"
"3,1900";"0,1062";"-0,2876"
