Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"-0,0001";"0,0076"
"0,0100";"0,0008";"0,0115"
"0,0200";"0,0058";"0,0279"
"0,0300";"0,0182";"0,0501"
"0,0400";"0,0374";"0,0693"
"0,0500";"0,0612";"0,0924"
"0,0600";"0,0868";"0,1282"
"0,0700";"0,1127";"0,1748"
"0,0800";"0,1385";"0,2215"
"0,0900";"0,1635";"0,2645"
"0,1000";"0,1878";"0,3115"
"0,1100";"0,2113";"0,3692"
"0,1200";"0,2342";"0,4349"
"0,1300";"0,2565";"0,4990"
"0,1400";"0,2783";"0,5576"
"0,1500";"0,2996";"0,6136"
"0,1600";"0,3206";"0,6708"
"0,1700";"0,3414";"0,7289"
"0,1800";"0,3620";"0,7828"
"0,1900";"0,3824";"0,8317"
"0,2000";"0,4026";"0,8744"
"0,2100";"0,4228";"0,9160"
"0,2200";"0,4428";"0,9595"
"0,2300";"0,4630";"1,0062"
"0,2400";"0,4832";"1,0529"
"0,2500";"0,5035";"1,0967"
"0,2600";"0,5238";"1,1371"
"0,2700";"0,5441";"1,1761"
"0,2800";"0,5642";"1,2168"
"0,2900";"0,5843";"1,2596"
"0,3000";"0,6042";"1,3044"
"0,3100";"0,6243";"1,3504"
"0,3200";"0,6443";"1,3934"
"0,3300";"0,6643";"1,4333"
"0,3400";"0,6841";"1,4725"
"0,3500";"0,7041";"1,5133"
"0,3600";"0,7239";"1,5546"
"0,3700";"0,7439";"1,5941"
"0,3800";"0,7638";"1,6321"
"0,3900";"0,7838";"1,6698"
"0,4000";"0,8037";"1,7061"
"0,4100";"0,8238";"1,7431"
"0,4200";"0,8437";"1,7793"
"0,4300";"0,8638";"1,8156"
"0,4400";"0,8839";"1,8535"
"0,4500";"0,9038";"1,8921"
"0,4600";"0,9237";"1,9308"
"0,4700";"0,9439";"1,9697"
"0,4800";"0,9638";"2,0077"
"0,4900";"0,9839";"2,0439"
"0,5000";"1,0041";"2,0793"
"0,5100";"1,0240";"2,1139"
"0,5200";"1,0438";"2,1470"
"0,5300";"1,0640";"2,1766"
"0,5400";"1,0840";"2,2053"
"0,5500";"1,1041";"2,2390"
"0,5600";"1,1241";"2,2789"
"0,5700";"1,1441";"2,3198"
"0,5800";"1,1641";"2,3568"
"0,5900";"1,1841";"2,3922"
"0,6000";"1,2043";"2,4281"
"0,6100";"1,2240";"2,4608"
"0,6200";"1,2440";"2,4907"
"0,6300";"1,2639";"2,5191"
"0,6400";"1,2837";"2,5501"
"0,6500";"1,3036";"2,5818"
"0,6600";"1,3238";"2,6140"
"0,6700";"1,3437";"2,6450"
"0,6800";"1,3638";"2,6750"
"0,6900";"1,3838";"2,7063"
"0,7000";"1,4038";"2,7387"
"0,7100";"1,4237";"2,7720"
"0,7200";"1,4439";"2,8049"
"0,7300";"1,4640";"2,8377"
"0,7400";"1,4840";"2,8718"
"0,7500";"1,5040";"2,9070"
"0,7600";"1,5240";"2,9402"
"0,7700";"1,5440";"2,9689"
"0,7800";"1,5640";"2,9943"
"0,7900";"1,5841";"3,0229"
"0,8000";"1,6040";"3,0544"
"0,8100";"1,6240";"3,0849"
"0,8200";"1,6440";"3,1125"
"0,8300";"1,6639";"3,1390"
"0,8400";"1,6838";"3,1696"
"0,8500";"1,7039";"3,2018"
"0,8600";"1,7238";"3,2327"
"0,8700";"1,7437";"3,2613"
"0,8800";"1,7637";"3,2902"
"0,8900";"1,7836";"3,3201"
"0,9000";"1,8035";"3,3513"
"0,9100";"1,8237";"3,3820"
"0,9200";"1,8438";"3,4105"
"0,9300";"1,8637";"3,4369"
"0,9400";"1,8838";"3,4634"
"0,9500";"1,9038";"3,4907"
"0,9600";"1,9238";"3,5192"
"0,9700";"1,9439";"3,5478"
"0,9800";"1,9640";"3,5760"
"0,9900";"1,9840";"3,6057"
"1,0000";"2,0042";"3,6365"
"1,0100";"2,0243";"3,6672"
"1,0200";"2,0442";"3,6981"
"1,0300";"2,0643";"3,7290"
"1,0400";"2,0843";"3,7591"
"1,0500";"2,1042";"3,7862"
"1,0600";"2,1243";"3,8104"
"1,0700";"2,1442";"3,8346"
"1,0800";"2,1640";"3,8601"
"1,0900";"2,1837";"3,8877"
"1,1000";"2,2034";"3,9136"
"1,1100";"2,2232";"3,9402"
"1,1200";"2,2432";"3,9685"
"1,1300";"2,2636";"3,9985"
"1,1400";"2,2839";"4,0286"
"1,1500";"2,3042";"4,0563"
"1,1600";"2,3240";"4,0831"
"1,1700";"2,3439";"4,1115"
"1,1800";"2,3638";"4,1390"
"1,1900";"2,3838";"4,1648"
"1,2000";"2,4040";"4,1912"
"1,2100";"2,4239";"4,2176"
"1,2200";"2,4441";"4,2449"
"1,2300";"2,4643";"4,2717"
"1,2400";"2,4844";"4,2988"
"1,2500";"2,5043";"4,3268"
"1,2600";"2,5243";"4,3553"
"1,2700";"2,5441";"4,3837"
"1,2800";"2,5640";"4,4118"
"1,2900";"2,5841";"4,4410"
"1,3000";"2,6041";"4,4685"
"1,3100";"2,6241";"4,4948"
"1,3200";"2,6442";"4,5204"
"1,3300";"2,6639";"4,5459"
"1,3400";"2,6835";"4,5710"
"1,3500";"2,7034";"4,5952"
"1,3600";"2,7233";"4,6204"
