Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"0,0067"
"0,0100";"0,0005";"0,0005"
"0,0200";"0,0025";"-0,0040"
"0,0300";"0,0080";"0,0058"
"0,0400";"0,0170";"0,0263"
"0,0500";"0,0285";"0,0471"
"0,0600";"0,0410";"0,0661"
"0,0700";"0,0540";"0,0902"
"0,0800";"0,0669";"0,1246"
"0,0900";"0,0797";"0,1672"
"0,1000";"0,0921";"0,2091"
"0,1100";"0,1041";"0,2460"
"0,1200";"0,1158";"0,2810"
"0,1300";"0,1271";"0,3142"
"0,1400";"0,1382";"0,3468"
"0,1500";"0,1491";"0,3814"
"0,1600";"0,1597";"0,4135"
"0,1700";"0,1702";"0,4435"
"0,1800";"0,1805";"0,4739"
"0,1900";"0,1908";"0,5082"
"0,2000";"0,2008";"0,5425"
"0,2100";"0,2110";"0,5732"
"0,2200";"0,2212";"0,5962"
"0,2300";"0,2314";"0,6168"
"0,2400";"0,2415";"0,6417"
"0,2500";"0,2517";"0,6678"
"0,2600";"0,2616";"0,6923"
"0,2700";"0,2718";"0,7166"
"0,2800";"0,2818";"0,7415"
"0,2900";"0,2920";"0,7656"
"0,3000";"0,3020";"0,7884"
"0,3100";"0,3119";"0,8129"
"0,3200";"0,3218";"0,8387"
"0,3300";"0,3319";"0,8635"
"0,3400";"0,3419";"0,8855"
"0,3500";"0,3518";"0,9077"
"0,3600";"0,3617";"0,9343"
"0,3700";"0,3718";"0,9633"
"0,3800";"0,3818";"0,9893"
"0,3900";"0,3917";"1,0112"
"0,4000";"0,4015";"1,0304"
"0,4100";"0,4114";"1,0489"
"0,4200";"0,4215";"1,0677"
"0,4300";"0,4314";"1,0872"
"0,4400";"0,4413";"1,1087"
"0,4500";"0,4514";"1,1328"
"0,4600";"0,4616";"1,1559"
"0,4700";"0,4717";"1,1790"
"0,4800";"0,4820";"1,2038"
"0,4900";"0,4922";"1,2290"
"0,5000";"0,5022";"1,2510"
"0,5100";"0,5122";"1,2700"
"0,5200";"0,5222";"1,2901"
"0,5300";"0,5321";"1,3113"
"0,5400";"0,5421";"1,3304"
"0,5500";"0,5521";"1,3481"
"0,5600";"0,5621";"1,3664"
"0,5700";"0,5721";"1,3885"
"0,5800";"0,5820";"1,4100"
"0,5900";"0,5919";"1,4290"
"0,6000";"0,6020";"1,4500"
"0,6100";"0,6120";"1,4732"
