Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0001";"-0,0084"
"0,0100";"0,0007";"-0,0020"
"0,0200";"0,0041";"0,0034"
"0,0300";"0,0124";"0,0113"
"0,0400";"0,0251";"0,0279"
"0,0500";"0,0412";"0,0583"
"0,0600";"0,0589";"0,0959"
"0,0700";"0,0772";"0,1304"
"0,0800";"0,0952";"0,1581"
"0,0900";"0,1129";"0,1866"
"0,1000";"0,1302";"0,2234"
"0,1100";"0,1470";"0,2668"
"0,1200";"0,1632";"0,3114"
"0,1300";"0,1789";"0,3490"
"0,1400";"0,1942";"0,3828"
"0,1500";"0,2091";"0,4182"
"0,1600";"0,2237";"0,4604"
"0,1700";"0,2384";"0,5060"
"0,1800";"0,2529";"0,5469"
"0,1900";"0,2674";"0,5774"
"0,2000";"0,2817";"0,6009"
"0,2100";"0,2961";"0,6234"
"0,2200";"0,3104";"0,6507"
"0,2300";"0,3244";"0,6813"
"0,2400";"0,3385";"0,7084"
"0,2500";"0,3525";"0,7306"
"0,2600";"0,3666";"0,7516"
"0,2700";"0,3806";"0,7747"
"0,2800";"0,3947";"0,8015"
"0,2900";"0,4087";"0,8320"
"0,3000";"0,4228";"0,8634"
"0,3100";"0,4369";"0,8928"
"0,3200";"0,4510";"0,9185"
"0,3300";"0,4649";"0,9427"
"0,3400";"0,4788";"0,9680"
"0,3500";"0,4929";"0,9943"
"0,3600";"0,5069";"1,0169"
"0,3700";"0,5210";"1,0357"
"0,3800";"0,5350";"1,0537"
"0,3900";"0,5490";"1,0755"
"0,4000";"0,5630";"1,0991"
"0,4100";"0,5769";"1,1226"
"0,4200";"0,5909";"1,1448"
"0,4300";"0,6049";"1,1674"
"0,4400";"0,6190";"1,1915"
"0,4500";"0,6329";"1,2193"
"0,4600";"0,6469";"1,2469"
"0,4700";"0,6609";"1,2722"
"0,4800";"0,6748";"1,2940"
"0,4900";"0,6887";"1,3138"
"0,5000";"0,7027";"1,3343"
"0,5100";"0,7167";"1,3558"
"0,5200";"0,7308";"1,3758"
"0,5300";"0,7448";"1,3926"
"0,5400";"0,7587";"1,4088"
"0,5500";"0,7728";"1,4269"
"0,5600";"0,7868";"1,4482"
"0,5700";"0,8009";"1,4724"
"0,5800";"0,8148";"1,4984"
"0,5900";"0,8289";"1,5231"
"0,6000";"0,8429";"1,5466"
"0,6100";"0,8568";"1,5679"
"0,6200";"0,8707";"1,5892"
"0,6300";"0,8847";"1,6106"
"0,6400";"0,8988";"1,6314"
"0,6500";"0,9127";"1,6490"
"0,6600";"0,9266";"1,6634"
"0,6700";"0,9405";"1,6786"
"0,6800";"0,9546";"1,6955"
"0,6900";"0,9686";"1,7136"
"0,7000";"0,9827";"1,7330"
"0,7100";"0,9967";"1,7542"
"0,7200";"1,0108";"1,7769"
"0,7300";"1,0248";"1,8002"
"0,7400";"1,0388";"1,8229"
"0,7500";"1,0527";"1,8446"
"0,7600";"1,0665";"1,8643"
"0,7700";"1,0806";"1,8829"
"0,7800";"1,0946";"1,9006"
"0,7900";"1,1087";"1,9181"
"0,8000";"1,1226";"1,9335"
"0,8100";"1,1365";"1,9473"
"0,8200";"1,1506";"1,9622"
"0,8300";"1,1646";"1,9805"
"0,8400";"1,1787";"2,0010"
"0,8500";"1,1926";"2,0221"
"0,8600";"1,2068";"2,0413"
"0,8700";"1,2209";"2,0614"
"0,8800";"1,2350";"2,0831"
"0,8900";"1,2491";"2,1045"
"0,9000";"1,2631";"2,1246"
"0,9100";"1,2772";"2,1426"
"0,9200";"1,2911";"2,1582"
"0,9300";"1,3049";"2,1713"
"0,9400";"1,3188";"2,1845"
"0,9500";"1,3327";"2,1991"
"0,9600";"1,3468";"2,2170"
"0,9700";"1,3608";"2,2365"
"0,9800";"1,3749";"2,2540"
"0,9900";"1,3889";"2,2713"
"1,0000";"1,4030";"2,2910"
"1,0100";"1,4170";"2,3128"
"1,0200";"1,4310";"2,3326"
"1,0300";"1,4449";"2,3500"
"1,0400";"1,4588";"2,3655"
"1,0500";"1,4729";"2,3812"
"1,0600";"1,4868";"2,3977"
"1,0700";"1,5007";"2,4132"
"1,0800";"1,5147";"2,4286"
"1,0900";"1,5287";"2,4437"
"1,1000";"1,5429";"2,4580"
"1,1100";"1,5568";"2,4729"
"1,1200";"1,5708";"2,4889"
"1,1300";"1,5849";"2,5075"
"1,1400";"1,5989";"2,5274"
"1,1500";"1,6129";"2,5463"
"1,1600";"1,6266";"2,5636"
"1,1700";"1,6405";"2,5821"
"1,1800";"1,6545";"2,6005"
"1,1900";"1,6686";"2,6173"
"1,2000";"1,6826";"2,6319"
"1,2100";"1,6968";"2,6443"
"1,2200";"1,7110";"2,6574"
"1,2300";"1,7251";"2,6728"
