Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"0,0896"
"0,0100";"0,0019";"0,0865"
"0,0200";"0,0115";"0,0940"
"0,0300";"0,0314";"0,1220"
"0,0400";"0,0599";"0,1652"
"0,0500";"0,0929";"0,2141"
"0,0600";"0,1282";"0,2657"
"0,0700";"0,1639";"0,3245"
"0,0800";"0,1990";"0,3953"
"0,0900";"0,2333";"0,4735"
"0,1000";"0,2665";"0,5497"
"0,1100";"0,2989";"0,6224"
"0,1200";"0,3304";"0,6928"
"0,1300";"0,3610";"0,7628"
"0,1400";"0,3910";"0,8308"
"0,1500";"0,4206";"0,8938"
"0,1600";"0,4499";"0,9518"
"0,1700";"0,4788";"1,0074"
"0,1800";"0,5075";"1,0610"
"0,1900";"0,5361";"1,1147"
"0,2000";"0,5644";"1,1674"
"0,2100";"0,5926";"1,2165"
"0,2200";"0,6210";"1,2629"
"0,2300";"0,6492";"1,3099"
"0,2400";"0,6774";"1,3577"
"0,2500";"0,7054";"1,4053"
"0,2600";"0,7335";"1,4491"
"0,2700";"0,7615";"1,4907"
"0,2800";"0,7896";"1,5318"
"0,2900";"0,8174";"1,5731"
"0,3000";"0,8452";"1,6159"
"0,3100";"0,8730";"1,6606"
"0,3200";"0,9011";"1,7063"
"0,3300";"0,9293";"1,7510"
"0,3400";"0,9574";"1,7916"
"0,3500";"0,9854";"1,8309"
"0,3600";"1,0134";"1,8693"
"0,3700";"1,0414";"1,9088"
"0,3800";"1,0692";"1,9483"
"0,3900";"1,0973";"1,9878"
"0,4000";"1,1254";"2,0267"
"0,4100";"1,1536";"2,0636"
"0,4200";"1,1817";"2,1007"
"0,4300";"1,2097";"2,1386"
"0,4400";"1,2378";"2,1780"
"0,4500";"1,2657";"2,2155"
"0,4600";"1,2935";"2,2505"
"0,4700";"1,3214";"2,2858"
"0,4800";"1,3495";"2,3220"
"0,4900";"1,3778";"2,3600"
"0,5000";"1,4058";"2,3967"
"0,5100";"1,4338";"2,4355"
"0,5200";"1,4615";"2,4738"
"0,5300";"1,4893";"2,5094"
"0,5400";"1,5174";"2,5395"
"0,5500";"1,5455";"2,5686"
"0,5600";"1,5738";"2,6016"
"0,5700";"1,6020";"2,6366"
"0,5800";"1,6300";"2,6712"
"0,5900";"1,6580";"2,7073"
"0,6000";"1,6857";"2,7444"
"0,6100";"1,7136";"2,7814"
"0,6200";"1,7416";"2,8168"
"0,6300";"1,7693";"2,8481"
"0,6400";"1,7973";"2,8784"
"0,6500";"1,8255";"2,9099"
"0,6600";"1,8538";"2,9417"
"0,6700";"1,8817";"2,9732"
"0,6800";"1,9097";"3,0043"
"0,6900";"1,9376";"3,0360"
"0,7000";"1,9657";"3,0677"
"0,7100";"1,9940";"3,0991"
"0,7200";"2,0219";"3,1309"
"0,7300";"2,0499";"3,1615"
"0,7400";"2,0777";"3,1909"
"0,7500";"2,1056";"3,2222"
"0,7600";"2,1336";"3,2547"
"0,7700";"2,1617";"3,2878"
"0,7800";"2,1897";"3,3203"
"0,7900";"2,2179";"3,3515"
"0,8000";"2,2459";"3,3823"
"0,8100";"2,2737";"3,4114"
"0,8200";"2,3018";"3,4389"
"0,8300";"2,3297";"3,4669"
"0,8400";"2,3576";"3,4962"
"0,8500";"2,3854";"3,5280"
"0,8600";"2,4135";"3,5598"
"0,8700";"2,4419";"3,5896"
"0,8800";"2,4698";"3,6170"
"0,8900";"2,4978";"3,6478"
"0,9000";"2,5256";"3,6783"
"0,9100";"2,5537";"3,7088"
"0,9200";"2,5816";"3,7382"
"0,9300";"2,6096";"3,7666"
