Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"0,0175"
"0,0100";"0,0006";"0,0169"
"0,0200";"0,0033";"0,0049"
"0,0300";"0,0103";"0,0020"
"0,0400";"0,0215";"0,0193"
"0,0500";"0,0353";"0,0552"
"0,0600";"0,0506";"0,0921"
"0,0700";"0,0666";"0,1161"
"0,0800";"0,0823";"0,1393"
"0,0900";"0,0973";"0,1766"
"0,1000";"0,1117";"0,2321"
"0,1100";"0,1255";"0,2915"
"0,1200";"0,1391";"0,3412"
"0,1300";"0,1524";"0,3802"
"0,1400";"0,1654";"0,4257"
"0,1500";"0,1783";"0,4833"
"0,1600";"0,1909";"0,5422"
"0,1700";"0,2035";"0,5921"
"0,1800";"0,2160";"0,6351"
"0,1900";"0,2286";"0,6790"
"0,2000";"0,2410";"0,7294"
"0,2100";"0,2532";"0,7832"
"0,2200";"0,2655";"0,8351"
"0,2300";"0,2775";"0,8830"
"0,2400";"0,2896";"0,9271"
"0,2500";"0,3016";"0,9702"
"0,2600";"0,3137";"1,0155"
"0,2700";"0,3258";"1,0623"
"0,2800";"0,3380";"1,1089"
"0,2900";"0,3500";"1,1553"
"0,3000";"0,3621";"1,2005"
"0,3100";"0,3742";"1,2479"
"0,3200";"0,3863";"1,2974"
"0,3300";"0,3983";"1,3471"
"0,3400";"0,4102";"1,3963"
"0,3500";"0,4222";"1,4431"
"0,3600";"0,4342";"1,4889"
"0,3700";"0,4464";"1,5330"
"0,3800";"0,4583";"1,5771"
"0,3900";"0,4702";"1,6219"
"0,4000";"0,4821";"1,6685"
"0,4100";"0,4942";"1,7134"
"0,4200";"0,5063";"1,7563"
"0,4300";"0,5184";"1,7987"
"0,4400";"0,5303";"1,8424"
"0,4500";"0,5422";"1,8886"
"0,4600";"0,5543";"1,9345"
"0,4700";"0,5663";"1,9772"
"0,4800";"0,5782";"2,0170"
"0,4900";"0,5902";"2,0578"
"0,5000";"0,6021";"2,1006"
"0,5100";"0,6139";"2,1450"
"0,5200";"0,6258";"2,1881"
"0,5300";"0,6379";"2,2279"
"0,5400";"0,6498";"2,2665"
"0,5500";"0,6616";"2,3065"
"0,5600";"0,6734";"2,3484"
"0,5700";"0,6852";"2,3893"
"0,5800";"0,6972";"2,4283"
"0,5900";"0,7093";"2,4681"
"0,6000";"0,7214";"2,5080"
"0,6100";"0,7337";"2,5494"
"0,6200";"0,7458";"2,5905"
"0,6300";"0,7579";"2,6309"
"0,6400";"0,7701";"2,6724"
"0,6500";"0,7825";"2,7143"
"0,6600";"0,7949";"2,7562"
"0,6700";"0,8069";"2,7956"
"0,6800";"0,8191";"2,8332"
"0,6900";"0,8310";"2,8695"
"0,7000";"0,8430";"2,9051"
"0,7100";"0,8550";"2,9410"
"0,7200";"0,8669";"2,9779"
"0,7300";"0,8787";"3,0162"
"0,7400";"0,8905";"3,0556"
"0,7500";"0,9024";"3,0939"
"0,7600";"0,9142";"3,1294"
"0,7700";"0,9263";"3,1634"
"0,7800";"0,9382";"3,1967"
"0,7900";"0,9502";"3,2305"
"0,8000";"0,9623";"3,2646"
"0,8100";"0,9743";"3,2990"
"0,8200";"0,9864";"3,3324"
"0,8300";"0,9983";"3,3670"
"0,8400";"1,0103";"3,4032"
"0,8500";"1,0222";"3,4401"
"0,8600";"1,0343";"3,4750"
"0,8700";"1,0462";"3,5065"
"0,8800";"1,0580";"3,5368"
"0,8900";"1,0699";"3,5712"
"0,9000";"1,0820";"3,6084"
"0,9100";"1,0941";"3,6426"
"0,9200";"1,1062";"3,6739"
"0,9300";"1,1181";"3,7044"
"0,9400";"1,1301";"3,7380"
"0,9500";"1,1422";"3,7723"
"0,9600";"1,1542";"3,8057"
"0,9700";"1,1663";"3,8363"
"0,9800";"1,1781";"3,8670"
"0,9900";"1,1900";"3,8988"
"1,0000";"1,2020";"3,9333"
"1,0100";"1,2142";"3,9704"
"1,0200";"1,2261";"4,0071"
"1,0300";"1,2380";"4,0392"
"1,0400";"1,2501";"4,0672"
"1,0500";"1,2622";"4,0946"
"1,0600";"1,2745";"4,1273"
"1,0700";"1,2867";"4,1618"
"1,0800";"1,2987";"4,1951"
"1,0900";"1,3105";"4,2258"
"1,1000";"1,3226";"4,2574"
"1,1100";"1,3346";"4,2908"
"1,1200";"1,3468";"4,3231"
"1,1300";"1,3587";"4,3537"
"1,1400";"1,3707";"4,3836"
"1,1500";"1,3828";"4,4138"
"1,1600";"1,3949";"4,4442"
"1,1700";"1,4070";"4,4755"
"1,1800";"1,4189";"4,5093"
"1,1900";"1,4308";"4,5427"
"1,2000";"1,4426";"4,5720"
"1,2100";"1,4547";"4,5969"
"1,2200";"1,4666";"4,6198"
"1,2300";"1,4785";"4,6448"
"1,2400";"1,4903";"4,6751"
"1,2500";"1,5023";"4,7093"
"1,2600";"1,5143";"4,7450"
"1,2700";"1,5263";"4,7790"
"1,2800";"1,5383";"4,8111"
"1,2900";"1,5502";"4,8409"
"1,3000";"1,5621";"4,8684"
"1,3100";"1,5742";"4,8953"
"1,3200";"1,5862";"4,9222"
"1,3300";"1,5982";"4,9494"
"1,3400";"1,6100";"4,9784"
"1,3500";"1,6220";"5,0097"
"1,3600";"1,6340";"5,0414"
"1,3700";"1,6462";"5,0725"
"1,3800";"1,6582";"5,1030"
"1,3900";"1,6702";"5,1326"
"1,4000";"1,6823";"5,1627"
"1,4100";"1,6942";"5,1926"
"1,4200";"1,7064";"5,2223"
"1,4300";"1,7184";"5,2510"
"1,4400";"1,7305";"5,2808"
"1,4500";"1,7424";"5,3113"
"1,4600";"1,7542";"5,3419"
"1,4700";"1,7661";"5,3735"
"1,4800";"1,7783";"5,4039"
"1,4900";"1,7903";"5,4321"
"1,5000";"1,8025";"5,4616"
"1,5100";"1,8146";"5,4919"
"1,5200";"1,8268";"5,5224"
"1,5300";"1,8388";"5,5530"
"1,5400";"1,8509";"5,5831"
"1,5500";"1,8628";"5,6129"
"1,5600";"1,8747";"5,6424"
"1,5700";"1,8868";"5,6699"
"1,5800";"1,8988";"5,6961"
"1,5900";"1,9108";"5,7230"
"1,6000";"1,9227";"5,7530"
"1,6100";"1,9346";"5,7848"
"1,6200";"1,9464";"5,8157"
"1,6300";"1,9583";"5,8443"
"1,6400";"1,9703";"5,8730"
"1,6500";"1,9823";"5,9027"
"1,6600";"1,9942";"5,9306"
"1,6700";"2,0061";"5,9595"
"1,6800";"2,0183";"5,9899"
"1,6900";"2,0304";"6,0206"
"1,7000";"2,0424";"6,0504"
"1,7100";"2,0542";"6,0798"
"1,7200";"2,0661";"6,1088"
"1,7300";"2,0780";"6,1379"
"1,7400";"2,0902";"6,1674"
"1,7500";"2,1022";"6,1962"
"1,7600";"2,1141";"6,2247"
"1,7700";"2,1262";"6,2536"
"1,7800";"2,1383";"6,2841"
"1,7900";"2,1505";"6,3160"
"1,8000";"2,1625";"6,3476"
"1,8100";"2,1742";"6,3764"
"1,8200";"2,1858";"6,4040"
"1,8300";"2,1978";"6,4326"
"1,8400";"2,2101";"6,4630"
"1,8500";"2,2224";"6,4950"
"1,8600";"2,2344";"6,5266"
"1,8700";"2,2466";"6,5557"
"1,8800";"2,2588";"6,5834"
"1,8900";"2,2710";"6,6132"
"1,9000";"2,2831";"6,6453"
"1,9100";"2,2950";"6,6770"
"1,9200";"2,3068";"6,7062"
"1,9300";"2,3187";"6,7345"
"1,9400";"2,3309";"6,7645"
"1,9500";"2,3429";"6,7959"
"1,9600";"2,3549";"6,8268"
"1,9700";"2,3667";"6,8556"
"1,9800";"2,3786";"6,8826"
"1,9900";"2,3906";"6,9102"
"2,0000";"2,4027";"6,9390"
"2,0100";"2,4146";"6,9694"
"2,0200";"2,4264";"6,9997"
"2,0300";"2,4382";"7,0284"
"2,0400";"2,4502";"7,0589"
"2,0500";"2,4623";"7,0895"
"2,0600";"2,4744";"7,1201"
"2,0700";"2,4865";"7,1495"
"2,0800";"2,4984";"7,1787"
"2,0900";"2,5105";"7,2091"
"2,1000";"2,5225";"7,2410"
"2,1100";"2,5344";"7,2718"
"2,1200";"2,5463";"7,3014"
"2,1300";"2,5581";"7,3313"
"2,1400";"2,5703";"7,3620"
"2,1500";"2,5825";"7,3924"
"2,1600";"2,5945";"7,4233"
"2,1700";"2,6064";"7,4549"
"2,1800";"2,6181";"7,4866"
"2,1900";"2,6300";"7,5202"
"2,2000";"2,6421";"7,5540"
"2,2100";"2,6544";"7,5854"
"2,2200";"2,6664";"7,6158"
"2,2300";"2,6783";"7,6469"
"2,2400";"2,6902";"7,6779"
"2,2500";"2,7023";"7,7081"
"2,2600";"2,7143";"7,7394"
"2,2700";"2,7264";"7,7719"
"2,2800";"2,7381";"7,8048"
"2,2900";"2,7501";"7,8380"
"2,3000";"2,7621";"7,8694"
"2,3100";"2,7742";"7,8993"
"2,3200";"2,7862";"7,9296"
"2,3300";"2,7983";"7,9635"
"2,3400";"2,8104";"7,9992"
"2,3500";"2,8225";"8,0328"
"2,3600";"2,8346";"8,0623"
"2,3700";"2,8468";"8,0907"
"2,3800";"2,8587";"8,1220"
"2,3900";"2,8705";"8,1549"
"2,4000";"2,8824";"8,1898"
"2,4100";"2,8945";"8,2247"
"2,4200";"2,9065";"8,2605"
"2,4300";"2,9185";"8,2968"
"2,4400";"2,9301";"8,3315"
"2,4500";"2,9419";"8,3608"
"2,4600";"2,9540";"8,3883"
"2,4700";"2,9663";"8,4165"
"2,4800";"2,9784";"8,4479"
"2,4900";"2,9905";"8,4830"
"2,5000";"3,0023";"8,5189"
"2,5020";"3,0046";"8,5261"
"2,5040";"3,0071";"8,5335"
"2,5140";"3,0157";"8,5684"
"2,5240";"3,0158";"8,5852"
"2,5340";"3,0138";"8,5865"
"2,5440";"3,0083";"8,5708"
"2,5540";"2,9977";"8,5330"
"2,5640";"2,9827";"8,4718"
"2,5740";"2,9648";"8,3880"
"2,5840";"2,9460";"8,2849"
"2,5940";"2,9270";"8,1692"
"2,6040";"2,9088";"8,0490"
"2,6140";"2,8915";"7,9298"
"2,6240";"2,8754";"7,8118"
"2,6340";"2,8601";"7,6967"
"2,6440";"2,8455";"7,5886"
"2,6540";"2,8313";"7,4898"
"2,6640";"2,8176";"7,4028"
"2,6740";"2,8044";"7,3256"
"2,6840";"2,7913";"7,2536"
"2,6940";"2,7783";"7,1831"
"2,7040";"2,7655";"7,1139"
"2,7140";"2,7528";"7,0466"
"2,7240";"2,7403";"6,9807"
"2,7340";"2,7280";"6,9164"
"2,7440";"2,7157";"6,8513"
"2,7540";"2,7036";"6,7886"
"2,7640";"2,6914";"6,7300"
"2,7740";"2,6793";"6,6734"
"2,7840";"2,6672";"6,6185"
"2,7940";"2,6551";"6,5648"
"2,8040";"2,6429";"6,5096"
"2,8140";"2,6309";"6,4520"
"2,8240";"2,6188";"6,3926"
"2,8340";"2,6067";"6,3352"
"2,8440";"2,5945";"6,2828"
"2,8540";"2,5826";"6,2367"
"2,8640";"2,5707";"6,1906"
"2,8740";"2,5587";"6,1405"
"2,8840";"2,5467";"6,0857"
"2,8940";"2,5347";"6,0285"
"2,9040";"2,5225";"5,9757"
"2,9140";"2,5105";"5,9264"
"2,9240";"2,4984";"5,8785"
"2,9340";"2,4864";"5,8286"
"2,9440";"2,4742";"5,7773"
"2,9540";"2,4623";"5,7291"
"2,9640";"2,4504";"5,6865"
"2,9740";"2,4384";"5,6453"
"2,9840";"2,4264";"5,6007"
"2,9940";"2,4144";"5,5528"
"3,0040";"2,4022";"5,5034"
"3,0140";"2,3904";"5,4572"
"3,0240";"2,3787";"5,4123"
"3,0340";"2,3669";"5,3669"
"3,0440";"2,3547";"5,3217"
"3,0540";"2,3426";"5,2770"
"3,0640";"2,3304";"5,2339"
"3,0740";"2,3184";"5,1913"
"3,0840";"2,3065";"5,1509"
"3,0940";"2,2943";"5,1095"
"3,1040";"2,2821";"5,0650"
"3,1140";"2,2702";"5,0191"
"3,1240";"2,2583";"4,9734"
"3,1340";"2,2464";"4,9315"
"3,1440";"2,2343";"4,8925"
"3,1540";"2,2222";"4,8522"
"3,1640";"2,2101";"4,8100"
"3,1740";"2,1982";"4,7672"
"3,1840";"2,1863";"4,7261"
"3,1940";"2,1742";"4,6846"
"3,2040";"2,1622";"4,6441"
"3,2140";"2,1503";"4,6033"
"3,2240";"2,1383";"4,5629"
"3,2340";"2,1265";"4,5235"
"3,2440";"2,1146";"4,4846"
"3,2540";"2,1025";"4,4476"
"3,2640";"2,0904";"4,4100"
"3,2740";"2,0784";"4,3723"
"3,2840";"2,0664";"4,3345"
"3,2940";"2,0545";"4,2970"
"3,3040";"2,0425";"4,2586"
"3,3140";"2,0304";"4,2197"
"3,3240";"2,0185";"4,1814"
"3,3340";"2,0067";"4,1437"
"3,3440";"1,9949";"4,1049"
"3,3540";"1,9826";"4,0666"
"3,3640";"1,9705";"4,0292"
"3,3740";"1,9584";"3,9946"
"3,3840";"1,9466";"3,9609"
"3,3940";"1,9347";"3,9258"
"3,4040";"1,9227";"3,8874"
"3,4140";"1,9106";"3,8470"
"3,4240";"1,8985";"3,8086"
"3,4340";"1,8864";"3,7765"
"3,4440";"1,8745";"3,7467"
"3,4540";"1,8626";"3,7148"
"3,4640";"1,8504";"3,6790"
"3,4740";"1,8384";"3,6393"
"3,4840";"1,8263";"3,6003"
"3,4940";"1,8144";"3,5624"
"3,5040";"1,8026";"3,5260"
"3,5140";"1,7905";"3,4901"
"3,5240";"1,7785";"3,4553"
"3,5340";"1,7665";"3,4223"
"3,5440";"1,7545";"3,3912"
"3,5540";"1,7426";"3,3598"
"3,5640";"1,7306";"3,3264"
"3,5740";"1,7184";"3,2919"
"3,5840";"1,7064";"3,2555"
"3,5940";"1,6943";"3,2197"
"3,6040";"1,6824";"3,1831"
"3,6140";"1,6704";"3,1464"
"3,6240";"1,6584";"3,1121"
"3,6340";"1,6463";"3,0806"
"3,6440";"1,6344";"3,0469"
"3,6540";"1,6226";"3,0097"
"3,6640";"1,6105";"2,9742"
"3,6740";"1,5984";"2,9427"
"3,6840";"1,5863";"2,9130"
"3,6940";"1,5744";"2,8816"
"3,7040";"1,5626";"2,8466"
"3,7140";"1,5507";"2,8124"
"3,7240";"1,5387";"2,7815"
"3,7340";"1,5266";"2,7515"
"3,7440";"1,5147";"2,7192"
"3,7540";"1,5028";"2,6854"
"3,7640";"1,4909";"2,6518"
"3,7740";"1,4788";"2,6195"
"3,7840";"1,4666";"2,5874"
"3,7940";"1,4543";"2,5538"
"3,8040";"1,4424";"2,5219"
"3,8140";"1,4306";"2,4899"
"3,8240";"1,4186";"2,4576"
"3,8340";"1,4064";"2,4256"
"3,8440";"1,3944";"2,3923"
"3,8540";"1,3824";"2,3590"
"3,8640";"1,3707";"2,3272"
"3,8740";"1,3588";"2,2969"
"3,8840";"1,3465";"2,2664"
"3,8940";"1,3344";"2,2348"
"3,9040";"1,3223";"2,2009"
"3,9140";"1,3105";"2,1664"
"3,9240";"1,2986";"2,1337"
"3,9340";"1,2865";"2,1049"
"3,9440";"1,2742";"2,0778"
"3,9540";"1,2622";"2,0509"
"3,9640";"1,2503";"2,0193"
"3,9740";"1,2384";"1,9824"
"3,9840";"1,2262";"1,9454"
"3,9940";"1,2140";"1,9130"
"4,0040";"1,2019";"1,8835"
"4,0140";"1,1900";"1,8524"
"4,0240";"1,1782";"1,8177"
"4,0340";"1,1663";"1,7845"
"4,0440";"1,1541";"1,7564"
"4,0540";"1,1421";"1,7294"
"4,0640";"1,1301";"1,7014"
"4,0740";"1,1183";"1,6685"
"4,0840";"1,1063";"1,6338"
"4,0940";"1,0941";"1,5996"
"4,1040";"1,0821";"1,5696"
"4,1140";"1,0704";"1,5408"
"4,1240";"1,0585";"1,5122"
