Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"-0,0071"
"0,0100";"0,0002";"0,0003"
"0,0200";"0,0007";"0,0028"
"0,0300";"0,0027";"0,0040"
"0,0400";"0,0067";"0,0117"
"0,0500";"0,0127";"0,0288"
"0,0600";"0,0201";"0,0548"
"0,0700";"0,0281";"0,0845"
"0,0800";"0,0362";"0,1170"
"0,0900";"0,0445";"0,1547"
"0,1000";"0,0524";"0,1994"
"0,1100";"0,0601";"0,2481"
"0,1200";"0,0675";"0,2966"
"0,1300";"0,0747";"0,3428"
"0,1400";"0,0817";"0,3876"
"0,1500";"0,0884";"0,4323"
"0,1600";"0,0949";"0,4774"
"0,1700";"0,1013";"0,5207"
"0,1800";"0,1077";"0,5600"
"0,1900";"0,1139";"0,5947"
"0,2000";"0,1201";"0,6276"
"0,2100";"0,1263";"0,6597"
"0,2200";"0,1326";"0,6897"
"0,2300";"0,1386";"0,7181"
"0,2400";"0,1446";"0,7459"
"0,2500";"0,1506";"0,7760"
"0,2600";"0,1568";"0,8098"
"0,2700";"0,1626";"0,8458"
"0,2800";"0,1686";"0,8824"
"0,2900";"0,1746";"0,9169"
"0,3000";"0,1807";"0,9473"
"0,3100";"0,1868";"0,9752"
"0,3200";"0,1928";"1,0029"
"0,3300";"0,1988";"1,0323"
"0,3400";"0,2048";"1,0617"
"0,3500";"0,2107";"1,0909"
"0,3600";"0,2166";"1,1194"
"0,3700";"0,2228";"1,1465"
"0,3800";"0,2287";"1,1734"
"0,3900";"0,2347";"1,2022"
"0,4000";"0,2408";"1,2320"
"0,4100";"0,2470";"1,2609"
"0,4200";"0,2530";"1,2890"
"0,4300";"0,2590";"1,3175"
"0,4400";"0,2650";"1,3481"
"0,4500";"0,2711";"1,3795"
"0,4600";"0,2768";"1,4079"
"0,4700";"0,2827";"1,4337"
"0,4800";"0,2888";"1,4574"
"0,4900";"0,2947";"1,4817"
"0,5000";"0,3008";"1,5077"
"0,5100";"0,3071";"1,5344"
"0,5200";"0,3133";"1,5591"
"0,5300";"0,3195";"1,5835"
"0,5400";"0,3255";"1,6095"
"0,5500";"0,3315";"1,6374"
"0,5600";"0,3374";"1,6673"
"0,5700";"0,3433";"1,6973"
"0,5800";"0,3492";"1,7270"
"0,5900";"0,3552";"1,7541"
"0,6000";"0,3612";"1,7786"
"0,6100";"0,3673";"1,8020"
"0,6200";"0,3733";"1,8254"
"0,6300";"0,3794";"1,8488"
"0,6400";"0,3853";"1,8706"
"0,6500";"0,3911";"1,8909"
"0,6600";"0,3970";"1,9126"
"0,6700";"0,4029";"1,9368"
"0,6800";"0,4089";"1,9650"
"0,6900";"0,4148";"1,9932"
"0,7000";"0,4209";"2,0189"
"0,7100";"0,4270";"2,0442"
"0,7200";"0,4331";"2,0687"
"0,7300";"0,4392";"2,0925"
"0,7400";"0,4453";"2,1161"
"0,7500";"0,4511";"2,1387"
"0,7600";"0,4570";"2,1604"
"0,7700";"0,4630";"2,1819"
"0,7800";"0,4689";"2,2046"
"0,7900";"0,4748";"2,2286"
"0,8000";"0,4807";"2,2522"
"0,8100";"0,4869";"2,2743"
"0,8200";"0,4930";"2,2967"
"0,8300";"0,4990";"2,3209"
"0,8400";"0,5052";"2,3479"
"0,8500";"0,5112";"2,3745"
"0,8600";"0,5171";"2,3977"
"0,8700";"0,5230";"2,4196"
"0,8800";"0,5290";"2,4393"
"0,8900";"0,5351";"2,4598"
"0,9000";"0,5412";"2,4803"
"0,9100";"0,5472";"2,4996"
"0,9200";"0,5532";"2,5186"
"0,9300";"0,5591";"2,5388"
"0,9400";"0,5649";"2,5597"
"0,9500";"0,5706";"2,5831"
"0,9600";"0,5765";"2,6086"
"0,9700";"0,5824";"2,6311"
"0,9800";"0,5884";"2,6509"
"0,9900";"0,5943";"2,6689"
"1,0000";"0,6004";"2,6878"
"1,0100";"0,6067";"2,7082"
