Tempo;Spostamento;Forza
(s);(mm);(N)
"1,6540";"2,0399";"4,4070"
"1,6640";"2,0159";"4,3251"
"1,6740";"1,9922";"4,2471"
"1,6840";"1,9683";"4,1717"
"1,6940";"1,9443";"4,0975"
"1,7040";"1,9204";"4,0221"
"1,7140";"1,8964";"3,9459"
"1,7240";"1,8725";"3,8702"
"1,7340";"1,8484";"3,7946"
"1,7440";"1,8242";"3,7186"
"1,7540";"1,8001";"3,6426"
"1,7640";"1,7760";"3,5693"
"1,7740";"1,7521";"3,4984"
"1,7840";"1,7281";"3,4283"
"1,7940";"1,7040";"3,3571"
"1,8040";"1,6800";"3,2856"
"1,8140";"1,6560";"3,2150"
"1,8240";"1,6320";"3,1438"
"1,8340";"1,6080";"3,0720"
"1,8440";"1,5840";"2,9995"
"1,8540";"1,5601";"2,9310"
"1,8640";"1,5363";"2,8638"
"1,8740";"1,5123";"2,7966"
"1,8840";"1,4886";"2,7296"
"1,8940";"1,4646";"2,6614"
"1,9040";"1,4405";"2,5930"
"1,9140";"1,4165";"2,5250"
"1,9240";"1,3922";"2,4566"
"1,9340";"1,3683";"2,3877"
"1,9440";"1,3442";"2,3193"
"1,9540";"1,3200";"2,2520"
"1,9640";"1,2960";"2,1852"
"1,9740";"1,2718";"2,1211"
"1,9840";"1,2478";"2,0556"
"1,9940";"1,2238";"1,9868"
"2,0040";"1,1996";"1,9163"
"2,0140";"1,1756";"1,8477"
"2,0240";"1,1515";"1,7820"
"2,0340";"1,1275";"1,7173"
"2,0440";"1,1036";"1,6544"
"2,0540";"1,0795";"1,5928"
"2,0640";"1,0557";"1,5302"
"2,0740";"1,0317";"1,4662"
"2,0840";"1,0077";"1,4014"
"2,0940";"0,9838";"1,3370"
"2,1040";"0,9598";"1,2714"
"2,1140";"0,9359";"1,2067"
"2,1240";"0,9120";"1,1439"
"2,1340";"0,8880";"1,0827"
"2,1440";"0,8639";"1,0230"
"2,1540";"0,8400";"0,9623"
"2,1640";"0,8161";"0,9001"
"2,1740";"0,7922";"0,8375"
"2,1840";"0,7681";"0,7763"
"2,1940";"0,7440";"0,7177"
"2,2040";"0,7199";"0,6607"
"2,2140";"0,6959";"0,6062"
"2,2240";"0,6720";"0,5528"
"2,2340";"0,6479";"0,4994"
"2,2440";"0,6238";"0,4477"
"2,2540";"0,5998";"0,3986"
"2,2640";"0,5758";"0,3512"
"2,2740";"0,5518";"0,3035"
"2,2840";"0,5278";"0,2585"
"2,2940";"0,5037";"0,2189"
"2,3040";"0,4799";"0,1865"
"2,3140";"0,4559";"0,1565"
"2,3240";"0,4320";"0,1255"
"2,3340";"0,4082";"0,0962"
"2,3440";"0,3845";"0,0710"
"2,3540";"0,3611";"0,0499"
"2,3640";"0,3374";"0,0313"
"2,3740";"0,3133";"0,0151"
"2,3840";"0,2888";"0,0012"
"2,3940";"0,2641";"-0,0110"
"2,4040";"0,2398";"-0,0219"
"2,4140";"0,2153";"-0,0311"
"2,4240";"0,1912";"-0,0369"
"2,4340";"0,1673";"-0,0421"
"2,4440";"0,1432";"-0,0489"
"2,4540";"0,1194";"-0,0549"
"2,4640";"0,0955";"-0,0582"
"2,4740";"0,0715";"-0,0597"
