Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0
0,0,0.007,0.369878637028027,-0.000100311127452389
0.01,0,0.0048,0.369879833653795,-9.68178484193657e-05
0.02,0,0.0002,0.369874729384314,-0.000111718599334433
0.03,0,-0.001,0.369887636406164,-7.40394285063943e-05
0.04,0,0.0027,0.369925788352295,3.733789502022e-05
0.05,0,0.005,0.369928086575296,4.40471769538729e-05
0.06,0,0.005,0.369929182745016,4.72472654964334e-05
0.07,0,0.0035,0.369920621610165,2.22544702466363e-05
0.08,0,0.0042,0.369944384959165,9.16278040864209e-05
0.09,0.0002,0.0056,0.369961081929976,0.000140372391910212
0.1,0.0002,0.0053,0.369981331719963,0.000199489435013646
0.11,0.0002,0.0041,0.369987183569548,0.000216573365000505
0.12,0.0004,0.002,0.370007431719729,0.000275686287340194
0.13,0.0005,-0.0002,0.370021753877019,0.000317499039887006
0.14,0.0007,-0.0012,0.370042048370664,0.000376748143781588
0.15,0.0009,0.0013,0.370058877947734,0.000425881932143988
0.16,0.0013,0.0057,0.370092659335253,0.000524507446136021
0.17,0.0018,0.0077,0.370129239042858,0.000631304340995916
0.18,0.0025,0.0068,0.370143227061707,0.000672143740552417
0.19,0.0031,0.0061,0.370142749808398,0.000670750348418401
0.2,0.0038,0.0094,0.370172124285402,0.000756512814457695
0.21,0.0045,0.0137,0.37017879569163,0.000775990972472133
0.22,0.0052,0.0149,0.370192606569272,0.000816314052482894
0.23,0.0059,0.0147,0.370217269682433,0.000888322579053543
0.24,0.0064,0.0139,0.370223858979126,0.000907561380974778
0.25,0.0071,0.0162,0.370237573930868,0.000947605168563183
0.26,0.0076,0.0194,0.370242904269042,0.000963168315389167
0.27,0.0081,0.0208,0.370260195749286,0.00101365501098225
0.28,0.0087,0.0192,0.370256905680942,0.00100404882464408
0.29,0.0091,0.0168,0.370278624158217,0.00106746166241229
0.3,0.0096,0.0174,0.370313621250463,0.00116964617985528
0.31,0.0099,0.0214,0.370324768481125,0.00120219419073604
0.32,0.0103,0.0277,0.370363579019033,0.00131551555992194
0.33,0.0106,0.0322,0.370359284076966,0.00130297483334386
0.34,0.011,0.0327,0.37037399037909,0.00134591560548177
0.35,0.0112,0.0311,0.370389745208213,0.00139191826291279
0.36,0.0116,0.0296,0.370375413773948,0.00135007177517592
0.37,0.0119,0.0295,0.370358466347043,0.0013005871606141
0.38,0.0123,0.0294,0.37035684396034,0.00129584998964955
0.39,0.0126,0.0296,0.370359729862445,0.00130427647352387
0.4,0.013,0.0287,0.370364813394588,0.00131911979592026
0.41,0.0133,0.029,0.370344495206397,0.00125979324560913
0.42,0.0137,0.0309,0.370347914783068,0.00126977794232688
0.43,0.014,0.0331,0.370333261203705,0.00122699159629453
0.44,0.0144,0.0355,0.370324290614755,0.00120079889928492
0.45,0.0148,0.0342,0.370307851757879,0.00115280030782217
0.46,0.0151,0.0307,0.370252613903317,0.000991517915323482
0.47,0.0155,0.0307,0.370234055513223,0.000937332359606792
0.48,0.0157,0.0356,0.370224923380571,0.000910669124242211
0.49,0.0161,0.0402,0.370226509159893,0.000915299142222293
0.5,0.0163,0.0415,0.370207607942893,0.000860113249673695
0.51,0.0166,0.0393,0.370199381890231,0.000836095780407084
0.52,0.017,0.0386,0.370183885842743,0.00079085245986723
0.53,0.0174,0.0398,0.370182723305407,0.000787458248528052
0.54,0.0177,0.0404,0.370170715431555,0.000752399464286744
0.55,0.0182,0.0373,0.370165831808552,0.000738141048295881
0.56,0.0185,0.0353,0.370133118350589,0.000642630337496093
0.57,0.0189,0.0385,0.370137262234248,0.000654728808770787
0.58,0.0192,0.0437,0.370125739828554,0.000621088078574748
0.59,0.0196,0.0453,0.370132178165632,0.000639885379107725
0.6,0.02,0.0446,0.370132730869327,0.000641499049383366
0.61,0.0203,0.0455,0.370131013649851,0.000636485467334023
0.62,0.0205,0.0469,0.370112429003781,0.000582226101743489
0.63,0.0209,0.046,0.370115418652764,0.000590954592461134
0.64,0.0211,0.045,0.370116026708186,0.000592729854463451
0.65,0.0215,0.0455,0.370121574935816,0.000608928329828358
0.66,0.0217,0.0475,0.370122392695053,0.000611315843815287
0.67,0.0221,0.0477,0.370124291403669,0.000616859279869027
0.68,0.0224,0.0468,0.370136957761745,0.000653839870954836
0.69,0.0228,0.0464,0.370140039472562,0.000662837238194815
0.7,0.023,0.048,0.370152760041309,0.000699976355379082
0.71,0.0235,0.0503,0.370168117568057,0.000744814637056762
0.72,0.0238,0.0515,0.370171543857619,0.00075481817228288
0.73,0.0242,0.0513,0.370179969239891,0.000779417326140026
0.74,0.0246,0.0517,0.370130609370667,0.000635305137177827
0.75,0.0249,0.0525,0.370138548177204,0.000658483248673714
0.76,0.0253,0.0555,0.370143061727851,0.000671661030625113
0.77,0.0256,0.0587,0.370133343167642,0.000643286712186405
0.78,0.026,0.0607,0.370130810124419,0.000635891256141799
0.79,0.0263,0.0607,0.370147629483577,0.000684997096119417
0.8,0.0267,0.0601,0.370131075804165,0.000636666932570791
0.81,0.0269,0.0599,0.370138529194786,0.000658427827576669
0.82,0.0273,0.0575,0.370128038502313,0.000627799256058512
0.83,0.0275,0.0543,0.370127205394096,0.000625366923565088
0.84,0.0279,0.0551,0.370108485364348,0.000570712385971027
0.85,0.0281,0.0597,0.370101635574483,0.00055071401870526
0.86,0.0285,0.0636,0.370090126764179,0.000517113498519691
0.87,0.0288,0.0646,0.370096671783784,0.000536221974701206
0.88,0.029,0.0647,0.370068572849595,0.000454186267018002
0.89,0.0294,0.0651,0.370063130894623,0.000438298426212722
0.9,0.0297,0.0652,0.370043369857887,0.000380606200093916
0.91,0.0301,0.0638,0.370049936045127,0.000399776089026147
0.92,0.0305,0.0626,0.370045866838904,0.000387896093747427
0.93,0.0308,0.0634,0.370053806571487,0.000411076060374633
0.94,0.0312,0.0667,0.370042661088345,0.000378536960892742
0.95,0.0315,0.0687,0.370042364385754,0.000377670743507986
0.96,0.0319,0.0697,0.370036158093198,0.000359551619767724
0.97,0.0322,0.0694,0.370025132558863,0.000327362953897802
0.98,0.0326,0.0692,0.370015321734559,0.000298720720817335
0.99,0.0328,0.0685,0.370013881950384,0.000294517349883459
1,0.0332,0.0678,0.370001598429972,0.00025865639202192
1.01,0.0334,0.0683,0.369984352683036,0.000208308850024287
1.02,0.0338,0.0698,0.369959766929203,0.0001365334091178
1.03,0.034,0.0701,0.369942265333745,8.54398644441165e-05
1.04,0.0344,0.0715,0.369941705409647,8.38052480247939e-05
1.05,0.0347,0.0748,0.369943717599937,8.96795447962543e-05
1.06,0.0351,0.076,0.369931360551591,5.36050207482154e-05
1.07,0.0354,0.073,0.369926167184508,3.84438325488669e-05
1.08,0.0359,0.0693,0.369904189070919,-2.57173090796293e-05
1.09,0.0362,0.0692,0.369891786082656,-6.19253291236461e-05
1.1,0.0366,0.0734,0.369881770271337,-9.11643264828858e-05
1.11,0.037,0.0778,0.369868212346478,-0.000130743557578505
1.12,0.0373,0.0789,0.369854580392831,-0.000170538664936417
1.13,0.0377,0.079,0.369851748262728,-0.000178806336882557
1.14,0.038,0.0787,0.369817755417598,-0.000278038874454512
1.15,0.0382,0.0799,0.369817251200172,-0.00027951078425469
1.16,0.0386,0.0801,0.369804853819809,-0.000315701074134196
1.17,0.0388,0.0795,0.369783962627447,-0.000376685963659414
1.18,0.0392,0.0801,0.369769071720362,-0.00042015467956172
1.19,0.0394,0.0818,0.369745840894974,-0.000487968267360639
1.2,0.0398,0.083,0.369734606150754,-0.000520763599847239
1.21,0.0401,0.0829,0.369725793820136,-0.000546487555431448
1.22,0.0405,0.0825,0.369718181252144,-0.000568709221273199
1.23,0.0408,0.0827,0.369712956630766,-0.000583960246769614
1.24,0.0412,0.0827,0.369689837591612,-0.000651445882903986
1.25,0.0416,0.083,0.3696906632292,-0.000649035816930179
1.26,0.0419,0.0827,0.36970003361681,-0.000621683256458824
1.27,0.0424,0.0831,0.369696445210838,-0.000632157979383759
1.28,0.0427,0.0846,0.369685769691661,-0.0006633202173953
1.29,0.043,0.0879,0.369681207324599,-0.000676637892914007
1.3,0.0433,0.0913,0.369670796909866,-0.00070702608291259
