Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0
0,0.0001,-0.4523,0.296379607117371,-2.51252661132445e-05
0.01,0.0001,-0.4574,0.296381243144289,-1.92575498397975e-05
0.02,0.0001,-0.4525,0.296382849442195,-1.34964546188001e-05
0.03,0.0001,-0.4433,0.296384426011089,-7.84198066925732e-06
0.04,0.0001,-0.4405,0.29638597285097,-2.29412820459329e-06
0.05,0.0001,-0.4437,0.296387489961839,3.1471025638848e-06
0.06,0.0001,-0.4463,0.296388977343696,8.48171142948847e-06
0.07,0.0001,-0.4434,0.29639043499654,1.37096981909178e-05
0.08,0.0001,-0.4382,0.296391862920372,1.88310626495672e-05
0.09,0.0004,-0.4388,0.296393261115192,2.38458046108722e-05
0.1,0.0004,-0.446,0.296394629580999,2.87539238850799e-05
0.11,0.0004,-0.4533,0.296395968317794,3.35554202859012e-05
0.12,0.0005,-0.453,0.296397277325577,3.82502936314733e-05
0.13,0.0007,-0.4483,0.296398556604347,4.28385437430126e-05
0.14,0.0011,-0.4465,0.296399806154106,4.7320170447509e-05
0.15,0.0014,-0.4499,0.296401025974852,5.16951735748391e-05
0.16,0.0018,-0.4524,0.296402216066585,5.59635529585358e-05
0.17,0.0022,-0.4491,0.296403376429306,6.01253084367509e-05
0.18,0.003,-0.4406,0.296404507063015,6.41804398520625e-05
0.19,0.0035,-0.4338,0.296405607967712,6.81289470505127e-05
0.2,0.0044,-0.433,0.296406679143396,7.197082988257e-05
0.21,0.0051,-0.4354,0.296407720590068,7.57060882021667e-05
0.22,0.0058,-0.4369,0.296408732307728,7.9334721867854e-05
0.23,0.0065,-0.4387,0.296409714296376,8.28567307422247e-05
0.24,0.007,-0.4398,0.296410666556011,8.62721146917201e-05
0.25,0.0076,-0.439,0.296411589086634,8.95808735860535e-05
0.26,0.008,-0.4366,0.296412481888244,9.27830073007113e-05
0.27,0.0085,-0.436,0.296413344960842,9.5878515713682e-05
0.28,0.009,-0.4363,0.296414178304428,9.88673987077652e-05
0.29,0.0094,-0.4358,0.296414981919002,0.000101749656169609
0.3,0.0098,-0.4331,0.296415755804563,0.000104525287990097
0.31,0.0103,-0.4308,0.296416499961112,0.000107194294063574
0.32,0.0106,-0.4305,0.296417214388649,0.000109756674289006
0.33,0.011,-0.4309,0.296417899087173,0.000112212428569014
0.34,0.0113,-0.4309,0.296418554056685,0.000114561556811032
0.35,0.0117,-0.4301,0.296419179297185,0.000116804058925378
0.36,0.012,-0.4277,0.296419774808672,0.000118939934827762
0.37,0.0124,-0.4256,0.296420340591147,0.000120969184436199
0.38,0.0127,-0.4238,0.29642087664461,0.000122891807674482
0.39,0.013,-0.4243,0.296421382969061,0.000124707804469288
0.4,0.0133,-0.427,0.296421859564499,0.000126417174751913
0.41,0.0136,-0.4285,0.296422306430925,0.000128019918457501
0.42,0.0138,-0.4283,0.296422723568338,0.000129516035525241
0.43,0.0142,-0.4292,0.29642311097674,0.000130905525898552
0.44,0.0144,-0.4295,0.296423468656129,0.000132188389525089
0.45,0.0148,-0.4266,0.296423796606505,0.000133364626354815
0.46,0.0151,-0.4203,0.29642409482787,0.000134434236344623
0.47,0.0155,-0.4166,0.296424363320222,0.000135397219453327
0.48,0.0158,-0.4177,0.296424602083562,0.000136253575644365
0.49,0.0162,-0.4193,0.296424811117889,0.000137003304885403
0.5,0.0165,-0.4184,0.296424990423204,0.000137646407147961
0.51,0.0169,-0.4169,0.296425139999507,0.000138182882407789
0.52,0.0172,-0.4172,0.296425259846798,0.000138612730644104
0.53,0.0176,-0.4193,0.296425349965076,0.000138935951841317
0.54,0.0179,-0.4212,0.296425410354342,0.000139152545986341
0.55,0.0183,-0.4221,0.296425441014596,0.000139262513071672
0.56,0.0187,-0.4223,0.296425441945837,0.000139265853092883
0.57,0.0189,-0.4206,0.296425413148066,0.000139162566049589
0.58,0.0191,-0.4167,0.296425354621283,0.000138952651946409
0.59,0.0195,-0.4141,0.296425266365487,0.000138636110790078
0.6,0.0198,-0.4137,0.296425148380679,0.000138212942593876
0.61,0.0201,-0.4146,0.296425000666859,0.000137683147373198
0.62,0.0204,-0.4132,0.296424823224026,0.000137046725148059
0.63,0.0208,-0.4098,0.296424616052181,0.000136303675943091
0.64,0.0211,-0.4092,0.296424379151324,0.0001354539997862
0.65,0.0215,-0.4108,0.296424112521455,0.000134497696709333
0.66,0.0218,-0.4144,0.296423816162573,0.000133434766749053
0.67,0.0222,-0.4161,0.296423490074679,0.000132265209945776
0.68,0.0227,-0.4158,0.296423134257773,0.000130989026343956
0.69,0.0229,-0.4144,0.296422748711854,0.000129606215990935
0.7,0.0233,-0.4127,0.296422333436923,0.000128116778940599
0.71,0.0236,-0.4114,0.29642188843298,0.000126520715248564
0.72,0.024,-0.41,0.296421413700024,0.000124818024975838
0.73,0.0242,-0.4099,0.296420909238056,0.000123008708186697
0.74,0.0246,-0.4095,0.296420375047076,0.000121092764949652
0.75,0.0248,-0.4089,0.296419811127084,0.000119070195337449
0.76,0.0251,-0.4091,0.296419217478079,0.000116940999426681
0.77,0.0255,-0.4088,0.296418594100062,0.000114705177298754
0.78,0.0259,-0.4062,0.296417940993032,0.000112362729037575
0.79,0.0262,-0.4032,0.29641725815699,0.000109913654732632
0.8,0.0266,-0.4029,0.296416545591936,0.000107357954476492
0.81,0.0269,-0.4054,0.29641580329787,0.000104695628365763
0.82,0.0274,-0.4077,0.296415031274791,0.000101926676502059
0.83,0.0277,-0.4096,0.2964142295227,9.90510989900692e-05
0.84,0.0281,-0.4107,0.296413398041597,9.60688959389125e-05
0.85,0.0285,-0.4104,0.296412536831482,9.29800674615553e-05
0.86,0.0288,-0.4091,0.296411645892354,8.97846136750056e-05
0.87,0.029,-0.4059,0.296410725224214,8.64825347010824e-05
0.88,0.0294,-0.4026,0.296409774827061,8.30738306641068e-05
0.89,0.0296,-0.4017,0.296408794700896,7.95585016941732e-05
0.9,0.03,-0.399,0.296407784845719,7.59365479244552e-05
0.91,0.0302,-0.3961,0.29640674526153,7.22079694915904e-05
0.92,0.0306,-0.3959,0.296405675948328,6.83727665376049e-05
0.93,0.0309,-0.399,0.296404576906114,6.44309392076041e-05
0.94,0.0313,-0.4018,0.296403448134888,6.03824876518893e-05
0.95,0.0316,-0.4014,0.296402289634649,5.62274120228788e-05
0.96,0.032,-0.4007,0.296401101405398,5.19657124787644e-05
0.97,0.0323,-0.4009,0.296399883447135,4.75973891812019e-05
0.98,0.0327,-0.401,0.296398635759859,4.3122442295311e-05
0.99,0.0331,-0.4003,0.296397358343571,3.85408719914076e-05
1,0.0334,-0.3977,0.296396051198271,3.3852678442887e-05
1.01,0.0338,-0.3969,0.296394714323959,2.90578618277627e-05
1.02,0.034,-0.3951,0.296393347720634,2.41564223277052e-05
1.03,0.0344,-0.3907,0.296391951388297,1.91483601286186e-05
1.04,0.0347,-0.3888,0.296390525326948,1.40336754206409e-05
1.05,0.0351,-0.39,0.296389069536586,8.81236839718165e-06
1.06,0.0353,-0.3934,0.296387584017212,3.48443925665409e-06
1.07,0.0357,-0.3943,0.296386068768826,-1.95011179867961e-06
1.08,0.0359,-0.3943,0.296384523791427,-7.49128456328568e-06
1.09,0.0362,-0.3941,0.296382949085016,-1.31390788266267e-05
1.1,0.0365,-0.3942,0.296381344649593,-1.88934943748937e-05
1.11,0.0368,-0.3917,0.296379710485157,-2.47545309894664e-05
1.12,0.0371,-0.3896,0.296378046591709,-3.07221884480682e-05
1.13,0.0374,-0.3897,0.296376352969249,-3.67964665249583e-05
1.14,0.0378,-0.3901,0.296374629617777,-4.29773649890075e-05
1.15,0.0381,-0.3895,0.296372876537292,-4.92648836065846e-05
1.16,0.0385,-0.3885,0.296371093727795,-5.56590221386701e-05
1.17,0.039,-0.3867,0.296369281189286,-6.21597803429726e-05
1.18,0.0393,-0.3857,0.296367438921764,-6.87671579731597e-05
1.19,0.0397,-0.3854,0.29636556692523,-7.54811547782799e-05
1.2,0.04,-0.3856,0.296363665199684,-8.23017705043028e-05
1.21,0.0404,-0.3869,0.296361733745125,-8.92290048920018e-05
1.22,0.0407,-0.3868,0.296359772561554,-9.62628576790711e-05
1.23,0.041,-0.3866,0.296357781648971,-0.000103403328598586
1.24,0.0413,-0.3859,0.296355761007375,-0.000110650417379966
1.25,0.0416,-0.3876,0.296353710636767,-0.000118004123747819
1.26,0.0419,-0.3891,0.296351630537147,-0.000125464447423865
1.27,0.0421,-0.3886,0.296349520708515,-0.000133031388125208
1.28,0.0425,-0.3852,0.29634738115087,-0.000140704945564523
1.29,0.0429,-0.3823,0.296345211864213,-0.000148485119451407
1.3,0.0432,-0.381,0.296343012848544,-0.000156371909489877
1.31,0.0436,-0.3806,0.296340784103862,-0.000164365315382023
1.32,0.0439,-0.3793,0.296338525630168,-0.000172465336823587
1.33,0.0443,-0.3797,0.296336237427462,-0.000180671973508192
1.34,0.0446,-0.3813,0.296333919495743,-0.000188985225124458
1.35,0.045,-0.3819,0.296331571835012,-0.000197405091356965
1.36,0.0453,-0.3806,0.296329194445269,-0.000205931571886634
1.37,0.0457,-0.3812,0.296326787326514,-0.000214564666389769
1.38,0.046,-0.3833,0.296324350478746,-0.000223304374539595
1.39,0.0464,-0.383,0.296321883901966,-0.000232150696004139
1.4,0.0466,-0.3811,0.296319387596173,-0.000241103630447966
1.41,0.0469,-0.3796,0.296316861561368,-0.000250163177532177
1.42,0.0472,-0.3783,0.296314305797551,-0.000259329336912868
1.43,0.0475,-0.3771,0.296311720304722,-0.000268602108242286
1.44,0.0478,-0.3746,0.29630910508288,-0.000277981491169022
1.45,0.0482,-0.3724,0.296306460132027,-0.000287467485336857
1.46,0.0485,-0.3715,0.29630378545216,-0.000297060090386877
1.47,0.0489,-0.3728,0.296301081043282,-0.00030675930595497
1.48,0.0493,-0.3747,0.296298346905391,-0.00031656513167337
1.49,0.0497,-0.3762,0.296295583038488,-0.000326477567170269
1.5,0.0501,-0.3787,0.296292789442572,-0.000336496612069624
1.51,0.0504,-0.3798,0.296289966117644,-0.000346622265991737
1.52,0.0508,-0.3787,0.296287113063704,-0.000356854528552483
1.53,0.0511,-0.3767,0.296284230280752,-0.000367193399364081
1.54,0.0515,-0.3739,0.296281317768787,-0.00037763887803413
1.55,0.0517,-0.3706,0.29627837552781,-0.000388190964166766
1.56,0.0521,-0.3663,0.296275403557821,-0.000398849657362084
1.57,0.0523,-0.3636,0.296272401858819,-0.000409614957215366
1.58,0.0527,-0.3641,0.296269370430805,-0.000420486863318818
1.59,0.0529,-0.3665,0.296266309273779,-0.000431465375260023
1.6,0.0532,-0.3689,0.29626321838774,-0.000442550492622334
1.61,0.0536,-0.3704,0.296260097772689,-0.000453742214986409
1.62,0.054,-0.371,0.296256947428626,-0.000465040541926744
1.63,0.0543,-0.3698,0.296253767355551,-0.000476445473016109
1.64,0.0547,-0.3668,0.296250557553463,-0.000487957007820533
1.65,0.055,-0.3644,0.296247318022363,-0.000499575145904701
1.66,0.0554,-0.3656,0.296244048762251,-0.000511299886827717
1.67,0.0557,-0.3681,0.296240749773126,-0.000523131230144833
1.68,0.0561,-0.3664,0.296237421054989,-0.000535069175408034
1.69,0.0564,-0.3639,0.29623406260784,-0.000547113722163719
1.7,0.0568,-0.3648,0.296230674431678,-0.000559264869955983
1.71,0.0571,-0.3669,0.296227256526504,-0.000571522618323527
1.72,0.0575,-0.3662,0.296223808892318,-0.0005838869668014
1.73,0.0578,-0.3613,0.296220331529119,-0.000596357914921569
1.74,0.0582,-0.3565,0.296216824436908,-0.000608935462210807
1.75,0.0584,-0.3553,0.296213287615685,-0.000621619608192037
1.76,0.0588,-0.3584,0.29620972106545,-0.000634410352383947
1.77,0.059,-0.362,0.296206124786202,-0.00064730769430234
1.78,0.0594,-0.364,0.296202498777942,-0.000660311633458015
1.79,0.0596,-0.3633,0.29619884304067,-0.000673422169357152
1.8,0.06,-0.3605,0.296195157574385,-0.000686639301503814
1.81,0.0603,-0.3573,0.296191442379088,-0.000699963029395329
1.82,0.0606,-0.3562,0.296187697454779,-0.000713393352527677
1.83,0.0609,-0.3571,0.296183922801457,-0.000726930270391834
1.84,0.0613,-0.3596,0.296180118419123,-0.000740573782473197
1.85,0.0616,-0.3612,0.296176284307777,-0.000754323888255622
1.86,0.062,-0.3606,0.296172420467418,-0.000768180587217192
