Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0
0,0,-0.0177,0.301851148899443,1.89966681297628e-05
0.01,0,-0.0233,0.30185007613989,1.52143248659014e-05
0.02,0,-0.0132,0.301848956673519,1.12673042155762e-05
0.03,0,-0.0018,0.301847790500332,7.15560641472148e-06
0.04,0,-0.0014,0.301846577620328,2.87923170852022e-06
0.05,0,-0.0087,0.301845318033506,-1.56181964802979e-06
0.06,0,-0.0108,0.301844011739868,-6.16754739011588e-06
0.07,0,-0.0016,0.301842658739412,-1.09379512425443e-05
0.08,0.0002,0.0079,0.301841259032139,-1.587303092125e-05
0.09,0.0002,0.0071,0.30183981261805,-2.09727861321646e-05
0.1,0.0002,-0.0035,0.301838319497143,-2.62372165697059e-05
0.11,0.0004,-0.0145,0.301836779669419,-3.16663219216856e-05
0.12,0.0005,-0.0175,0.301835193134878,-3.72601018627032e-05
0.13,0.0006,-0.0128,0.301833559893521,-4.30185560605631e-05
0.14,0.0008,-0.0089,0.301831879945346,-4.89416841702349e-05
0.15,0.0011,-0.0109,0.301830153290354,-5.50294858398934e-05
0.16,0.0013,-0.0149,0.301828379928545,-6.12819607050673e-05
0.17,0.0014,-0.0136,0.301826559859919,-6.76991083933579e-05
0.18,0.0018,-0.0045,0.301824693084475,-7.4280928522929e-05
0.19,0.0021,0.0049,0.301822779602215,-8.1027420699676e-05
0.2,0.0024,0.0076,0.301820819413138,-8.79385845219443e-05
0.21,0.0027,0.0052,0.301818812517244,-9.50144195775094e-05
0.22,0.0031,0.0017,0.301816758914532,-0.000102254925443955
0.23,0.0035,0.0004,0.301814658605004,-0.000109660101689803
0.24,0.004,0.0005,0.301812511588658,-0.000117229947873197
0.25,0.0045,0.0016,0.301810317865496,-0.000124964463542653
0.26,0.0051,0.0035,0.301808077435516,-0.000132863648237061
0.27,0.0057,0.0034,0.30180579029872,-0.000140927501484363
0.28,0.0064,0.0028,0.301803456455106,-0.000149156022804574
0.29,0.007,0.0038,0.301801075904675,-0.000157549211706574
0.3,0.0074,0.0098,0.301798648647428,-0.000166107067689804
0.31,0.008,0.017,0.301796174683363,-0.000174829590243514
0.32,0.0086,0.0208,0.301793654012481,-0.000183716778847516
0.33,0.0092,0.0214,0.301791086634782,-0.000192768632971618
0.34,0.0098,0.0207,0.301788472550266,-0.000201985152076381
0.35,0.0104,0.0212,0.301785811758933,-0.000211366335611604
0.36,0.011,0.0242,0.301783104260783,-0.000220912183018218
0.37,0.0115,0.0294,0.301780350055815,-0.000230622693726396
0.38,0.0119,0.0329,0.301777549144031,-0.000240497867156869
0.39,0.0124,0.0326,0.30177470152543,-0.000250537702720937
0.4,0.0127,0.0311,0.301771807200012,-0.000260742199819513
0.41,0.0132,0.0305,0.301768866167776,-0.000271111357844265
0.42,0.0136,0.0314,0.301765878428724,-0.000281645176176668
0.43,0.0138,0.031,0.301762843982855,-0.000292343654188004
0.44,0.0142,0.0289,0.301759762830168,-0.000303206791240683
0.45,0.0145,0.0286,0.301756634970664,-0.000314234586686359
0.46,0.0149,0.0326,0.301753460404344,-0.000325427039867813
0.47,0.0152,0.0392,0.301750239131206,-0.000336784150116689
0.48,0.0156,0.0446,0.301746971151251,-0.000348305916755952
0.49,0.0159,0.0466,0.30174365646448,-0.000359992339098937
0.5,0.0163,0.046,0.301740295070891,-0.000371843416447469
0.51,0.0166,0.0461,0.301736886970485,-0.000383859148096008
0.52,0.017,0.0453,0.301733432163262,-0.000396039533326748
0.53,0.0175,0.0428,0.301729930649222,-0.000408384571413956
0.54,0.0178,0.0397,0.301726382428365,-0.000420894261620761
0.55,0.0182,0.0363,0.301722787500691,-0.000433568603201422
0.56,0.0185,0.0357,0.3017191458662,-0.000446407595399817
0.57,0.0188,0.0391,0.301715457524891,-0.000459411237450197
0.58,0.019,0.0441,0.301711722476766,-0.000472579528577189
0.59,0.0194,0.0483,0.301707940721824,-0.000485912467994846
0.6,0.0197,0.0502,0.301704112260064,-0.000499410054908166
0.61,0.0201,0.0517,0.301700237091488,-0.000513072288512707
0.62,0.0204,0.0555,0.301696315216094,-0.000526899167993079
0.63,0.0208,0.0592,0.301692346633884,-0.000540890692524645
0.64,0.0211,0.0601,0.301688331344856,-0.000555046861272764
0.65,0.0215,0.0601,0.301684269349012,-0.000569367673393356
0.66,0.0218,0.0599,0.30168016064635,-0.000583853128032152
0.67,0.0222,0.0574,0.301676005236871,-0.000598503224325632
0.68,0.0225,0.0526,0.301671803120575,-0.000613317961399517
0.69,0.0229,0.0501,0.301667554297463,-0.000628297338369903
0.7,0.0233,0.0508,0.301663258767533,-0.000643441354344203
0.71,0.0236,0.0532,0.301658916530786,-0.000658750008418695
0.72,0.024,0.055,0.301654527587222,-0.000674223299680595
0.73,0.0243,0.0559,0.301650091936841,-0.000689861227207307
0.74,0.0246,0.0597,0.301645609579643,-0.000705663790065285
0.75,0.0248,0.0661,0.301641080515627,-0.000721630987313057
0.76,0.0251,0.0701,0.301636504744795,-0.000737762817997449
0.77,0.0255,0.0697,0.301631882267146,-0.000754059281156981
0.78,0.0259,0.0676,0.30162721308268,-0.000770520375819603
0.79,0.0262,0.0678,0.301622497191396,-0.00078714610100364
0.8,0.0266,0.0688,0.301617734593296,-0.00080393645571647
0.81,0.0269,0.0696,0.301612925288378,-0.000820891438958485
0.82,0.0274,0.0697,0.301608069276644,-0.000838011049717055
0.83,0.0277,0.0699,0.301603166558092,-0.000855295286972002
0.84,0.0281,0.0699,0.301598217132723,-0.000872744149692007
0.85,0.0285,0.0707,0.301593221000538,-0.000890357636836697
0.86,0.0288,0.0722,0.301588178161535,-0.00090813574735569
0.87,0.029,0.0747,0.301583088615715,-0.000926078480188227
0.88,0.0294,0.0768,0.301577952363078,-0.000944185834264864
0.89,0.0296,0.0785,0.301572769403624,-0.000962457808505399
0.9,0.0299,0.0821,0.301567539737354,-0.000980894401819817
0.91,0.0302,0.0863,0.301562263364265,-0.000999495613109417
0.92,0.0306,0.089,0.30155694028436,-0.00101826144126418
0.93,0.0309,0.0875,0.301551570497638,-0.00103719188516482
0.94,0.0312,0.0842,0.301546154004099,-0.00105628694368321
0.95,0.0315,0.0801,0.301540690803743,-0.00107554661567969
0.96,0.0319,0.076,0.30153518089657,-0.0010949709000061
0.97,0.0323,0.0736,0.301529624282579,-0.00111455979550392
0.98,0.0327,0.0756,0.301524020961772,-0.00113431330100498
0.99,0.0331,0.0815,0.301518370934147,-0.0011542314153315
1,0.0334,0.0854,0.301512674199706,-0.00117431413729495
1.01,0.0338,0.0865,0.301506930758447,-0.00119456146569808
1.02,0.0341,0.0879,0.301501140610372,-0.00121497339933349
