Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0,Strain_Percentuale,DeltaR_Percentuale
49.62,16.5409,6.2588,0.149231806123607,-0.445895898735247,23.6298571428571,-44.5895898735248
49.63,16.5443,6.261,0.149239748824449,-0.44586549980023,23.6347142857143,-44.586549980023
49.64,16.5476,6.259,0.149207964053885,-0.445987148398744,23.6394285714286,-44.5987148398744
49.65,16.5509,6.2556,0.149161601024543,-0.446164588933349,23.6441428571429,-44.6164588933349
49.66,16.5542,6.2552,0.14916485790895,-0.446152124299715,23.6488571428571,-44.6152124299715
49.67,16.5575,6.2601,0.149122002195751,-0.446316138841442,23.6535714285714,-44.6316138841442
49.68,16.5607,6.2653,0.149083934172046,-0.446461827825196,23.6581428571429,-44.6461827825196
49.69,16.5639,6.2655,0.149094537243078,-0.446421249362043,23.6627142857143,-44.6421249362043
49.7,16.5672,6.2632,0.14902098691313,-0.446702726362094,23.6674285714286,-44.6702726362094
49.71,16.5704,6.2629,0.149038932256396,-0.446634050348122,23.672,-44.6634050348122
49.72,16.5738,6.265,0.149018147240206,-0.44671359361489,23.6768571428571,-44.671359361489
49.73,16.5771,6.2651,0.149052082786823,-0.446583723542599,23.6815714285714,-44.6583723542599
49.74,16.5804,6.2635,0.14905450318423,-0.446574460702498,23.6862857142857,-44.6574460702498
49.75,16.5837,6.2652,0.149103682632516,-0.446386249374019,23.691,-44.6386249374019
49.76,16.5872,6.2707,0.149150745842157,-0.44620613338532,23.696,-44.620613338532
49.77,16.5905,6.2758,0.149241321168431,-0.445859481988751,23.7007142857143,-44.5859481988751
49.78,16.594,6.2765,0.149284541923161,-0.445694062234125,23.7057142857143,-44.5694062234125
49.79,16.5974,6.2754,0.149371646209822,-0.445360677105931,23.7105714285714,-44.5360677105931
49.8,16.6009,6.2754,0.149405338844348,-0.445231717861293,23.7155714285714,-44.5231717861293
49.81,16.6043,6.2745,0.149423678083044,-0.445161523298827,23.7204285714286,-44.5161523298827
49.82,16.6076,6.2729,0.149462638998338,-0.445012396241001,23.7251428571429,-44.5012396241001
49.83,16.6109,6.2725,0.14945375819228,-0.445046388683978,23.7298571428571,-44.5046388683978
49.84,16.6142,6.2745,0.149480928735627,-0.444942389494952,23.7345714285714,-44.4942389494952
49.85,16.6175,6.2775,0.149464920623937,-0.44500366300147,23.7392857142857,-44.500366300147
49.86,16.6208,6.2795,0.149484847304156,-0.444927390510353,23.744,-44.4927390510353
49.87,16.624,6.2794,0.149489254653564,-0.444910520605215,23.7485714285714,-44.4910520605215
49.88,16.6272,6.2783,0.149433519090184,-0.445123856020751,23.7531428571429,-44.5123856020751
49.89,16.6304,6.2788,0.149426443691863,-0.445150937715155,23.7577142857143,-44.5150937715155
49.9,16.6334,6.2817,0.149406013064212,-0.445229137252752,23.762,-44.5229137252752
49.91,16.6367,6.2833,0.149401087782124,-0.445247988987269,23.7667142857143,-44.5247988987269
49.92,16.6402,6.2839,0.149396156606854,-0.445266863239844,23.7717142857143,-44.5266863239844
49.93,16.6436,6.2841,0.149397438434279,-0.445261957002478,23.7765714285714,-44.5261957002478
49.94,16.647,6.2861,0.149404783798856,-0.445233842323728,23.7814285714286,-44.5233842323728
49.95,16.6506,6.2908,0.149402607103572,-0.445242173721471,23.7865714285714,-44.5242173721471
49.96,16.654,6.2938,0.149387318534767,-0.445300691185963,23.7914285714286,-44.5300691185963
49.97,16.6574,6.2931,0.149364754139778,-0.445387056423635,23.7962857142857,-44.5387056423635
49.98,16.6608,6.2904,0.149367197797481,-0.445377703360857,23.8011428571429,-44.5377703360857
49.99,16.6642,6.2899,0.149373222998628,-0.445354641954631,23.806,-44.5354641954631
50,16.6677,6.2917,0.149366071001181,-0.445382016157766,23.811,-44.5382016157766
50.01,16.671,6.2927,0.149394650496249,-0.445272627925277,23.8157142857143,-44.5272627925277
50.02,16.6743,6.2924,0.149400430947181,-0.4452505030491,23.8204285714286,-44.52505030491
50.03,16.6775,6.2927,0.149419401942515,-0.445177890536786,23.825,-44.5177890536786
50.04,16.6808,6.2943,0.149424127383082,-0.445159803568675,23.8297142857143,-44.5159803568675
50.05,16.6841,6.2975,0.14943848714767,-0.445104840307067,23.8344285714286,-44.5104840307067
50.06,16.6874,6.2991,0.149457628606457,-0.445031574184434,23.8391428571429,-44.5031574184434
50.07,16.6907,6.2985,0.149470803483117,-0.44498114550129,23.8438571428571,-44.498114550129
50.08,16.6939,6.2987,0.149475580616155,-0.444962860288748,23.8484285714286,-44.4962860288748
50.09,16.6971,6.2996,0.149472052578428,-0.444976364400062,23.853,-44.4976364400062
50.1,16.7003,6.301,0.149484139752037,-0.444930098787696,23.8575714285714,-44.4930098787696
50.11,16.7036,6.3031,0.149480745707316,-0.444943090066214,23.8622857142857,-44.4943090066214
50.12,16.707,6.3051,0.149484657628743,-0.444928116525675,23.8671428571429,-44.4928116525675
50.13,16.7105,6.3064,0.14948258597042,-0.444936046151111,23.8721428571429,-44.4936046151111
50.14,16.7139,6.3059,0.149488951304469,-0.444911681728219,23.877,-44.4911681728219
50.15,16.7174,6.3064,0.149495372807887,-0.444887102242506,23.882,-44.4887102242506
50.16,16.7208,6.3078,0.149501879287593,-0.44486219742804,23.8868571428571,-44.486219742804
50.17,16.7242,6.3089,0.149510759101464,-0.444828208108399,23.8917142857143,-44.4828208108399
50.18,16.7275,6.3085,0.149526823542865,-0.444766717828359,23.8964285714286,-44.4766717828359
50.19,16.7309,6.3089,0.149540569026504,-0.444714103559883,23.9012857142857,-44.4714103559883
50.2,16.7343,6.3103,0.149560297916796,-0.444638585788269,23.9061428571429,-44.4638585788269
50.21,16.7376,6.3122,0.149569384467165,-0.444603804302742,23.9108571428571,-44.4603804302742
50.22,16.7407,6.3144,0.149590551645801,-0.444522780098888,23.9152857142857,-44.4522780098888
50.23,16.7439,6.3172,0.149604556050453,-0.444469173334149,23.9198571428571,-44.4469173334149
50.24,16.7472,6.3197,0.14961856499492,-0.444415548881968,23.9245714285714,-44.4415548881968
50.25,16.7505,6.3202,0.14962902020693,-0.444375527462397,23.9292857142857,-44.4375527462397
50.26,16.7539,6.3195,0.149623905473262,-0.444395106130653,23.9341428571429,-44.4395106130653
50.27,16.757,6.3209,0.149627203030069,-0.44438248343106,23.9385714285714,-44.438248343106
50.28,16.7603,6.3248,0.149617443323642,-0.444419842507928,23.9432857142857,-44.4419842507928
50.29,16.7636,6.3266,0.149626926597912,-0.444383541584854,23.948,-44.4383541584854
50.3,16.767,6.3223,0.149628113768094,-0.444378997218951,23.9528571428571,-44.4378997218951
50.31,16.7705,6.3159,0.149632805872374,-0.44436103630241,23.9578571428571,-44.436103630241
50.32,16.7739,6.3137,0.149650568490986,-0.444293042419851,23.9627142857143,-44.4293042419851
50.33,16.7775,6.3177,0.149656308295657,-0.444271070800444,23.9678571428571,-44.4271070800444
50.34,16.781,6.3221,0.149671610137713,-0.444212496035681,23.9728571428571,-44.4212496035681
50.35,16.7844,6.3263,0.149653278735322,-0.444282667777634,23.9777142857143,-44.4282667777634
50.36,16.7877,6.3304,0.149650399312255,-0.444293690024843,23.9824285714286,-44.4293690024843
50.37,16.791,6.333,0.149661914369484,-0.444249611044292,23.9871428571429,-44.4249611044292
50.38,16.7943,6.3347,0.149667503838506,-0.44422821480107,23.9918571428571,-44.422821480107
50.39,16.7978,6.3338,0.149664734102653,-0.444238817235073,23.9968571428571,-44.4238817235073
50.4,16.8011,6.3317,0.149665572286015,-0.444235608705195,24.0015714285714,-44.4235608705195
50.41,16.8044,6.3291,0.149659149221159,-0.444260195893042,24.0062857142857,-44.4260195893042
50.42,16.8076,6.3271,0.149623733177609,-0.444395765659769,24.0108571428571,-44.4395765659769
50.43,16.8108,6.3275,0.149613229010344,-0.444435974386691,24.0154285714286,-44.4435974386691
50.44,16.8138,6.3307,0.149590403008665,-0.444523349057937,24.0197142857143,-44.4523349057937
50.45,16.817,6.3365,0.149592423020108,-0.444515616776079,24.0242857142857,-44.4515616776079
50.46,16.8203,6.3411,0.149583594083382,-0.444549412491282,24.029,-44.4549412491282
50.47,16.8236,6.3417,0.149585291513332,-0.444542915018639,24.0337142857143,-44.4542915018639
50.48,16.827,6.339,0.149612135188678,-0.444440161398416,24.0385714285714,-44.4440161398416
50.49,16.8305,6.3366,0.149590996625018,-0.444521076789815,24.0435714285714,-44.4521076789815
50.5,16.8339,6.3354,0.149592235879037,-0.444516333122546,24.0484285714286,-44.4516333122546
50.51,16.8374,6.3353,0.149593335477733,-0.444512124031605,24.0534285714286,-44.4512124031605
50.52,16.8409,6.3367,0.149589598447387,-0.444526428788488,24.0584285714286,-44.4526428788488
50.53,16.8444,6.3398,0.149582103907102,-0.444555116628437,24.0634285714286,-44.4555116628437
50.54,16.8477,6.3406,0.149584052535215,-0.444547657616223,24.0681428571429,-44.4547657616223
50.55,16.851,6.3413,0.149548639405003,-0.444683212033477,24.0728571428571,-44.4683212033477
50.56,16.8543,6.3448,0.149529875854205,-0.444755034370834,24.0775714285714,-44.4755034370834
50.57,16.8576,6.3486,0.149473736602383,-0.444969918539768,24.0822857142857,-44.4969918539768
50.58,16.8608,6.3495,0.14944510061005,-0.445079526588835,24.0868571428571,-44.5079526588835
50.59,16.8641,6.3478,0.149424723888991,-0.445157520396338,24.0915714285714,-44.5157520396338
50.6,16.8673,6.3466,0.14938974577007,-0.445291400893271,24.0961428571429,-44.5291400893271
50.61,16.8706,6.3483,0.149370099494517,-0.445366597147245,24.1008571428571,-44.5366597147245
50.62,16.8738,6.3509,0.149402209616966,-0.445243695118275,24.1054285714286,-44.5243695118275
50.63,16.877,6.3529,0.14939371082898,-0.445276224529316,24.11,-44.5276224529316
50.64,16.8803,6.3541,0.149458624630672,-0.445027761772014,24.1147142857143,-44.5027761772014
50.65,16.8836,6.3559,0.149447114919433,-0.445071816595501,24.1194285714286,-44.5071816595501
50.66,16.887,6.3566,0.149486069278399,-0.444922713192055,24.1242857142857,-44.4922713192055
50.67,16.8904,6.357,0.149494059554898,-0.444892128965219,24.1291428571429,-44.4892128965219
50.68,16.8939,6.3578,0.149525123473941,-0.444773225245653,24.1341428571429,-44.4773225245653
50.69,16.8972,6.3594,0.149536078358535,-0.444731292744869,24.1388571428571,-44.4731292744869
50.7,16.9006,6.3611,0.149523107722446,-0.444780941007002,24.1437142857143,-44.4780941007002
50.71,16.904,6.3612,0.149484654606378,-0.444928128094294,24.1485714285714,-44.4928128094294
50.72,16.9074,6.3614,0.149496181893548,-0.444884005313674,24.1534285714286,-44.4884005313674
50.73,16.911,6.3628,0.149467914429296,-0.444992203782322,24.1585714285714,-44.4992203782322
50.74,16.9144,6.3639,0.149464584863248,-0.445004948172753,24.1634285714286,-44.5004948172753
50.75,16.9177,6.3644,0.149578090603569,-0.444570478843045,24.1681428571429,-44.4570478843045
50.76,16.921,6.3648,0.149597674394579,-0.444495515321427,24.1728571428571,-44.4495515321427
50.77,16.9242,6.3649,0.149637823997881,-0.444341827370026,24.1774285714286,-44.4341827370026
50.78,16.9275,6.3665,0.149641070610601,-0.444329399607832,24.1821428571429,-44.4329399607832
50.79,16.9307,6.3687,0.149709429789648,-0.444067722519552,24.1867142857143,-44.4067722519552
50.8,16.934,6.3707,0.149782326459485,-0.443788667912432,24.1914285714286,-44.3788667912432
50.81,16.9372,6.3717,0.149825895913367,-0.443621876359179,24.196,-44.3621876359179
50.82,16.9405,6.372,0.149802495318487,-0.443711458335759,24.2007142857143,-44.3711458335759
50.83,16.9438,6.3715,0.149838692148912,-0.443572889543515,24.2054285714286,-44.3572889543515
50.84,16.947,6.3725,0.149858469817328,-0.4434971757525,24.21,-44.34971757525
50.85,16.9504,6.3771,0.149885543169235,-0.44339353128511,24.2148571428571,-44.339353128511
50.86,16.9538,6.3803,0.149934654505116,-0.4432055162132,24.2197142857143,-44.32055162132
50.87,16.9574,6.378,0.149956390454958,-0.443122302311652,24.2248571428571,-44.3122302311652
50.88,16.9608,6.3763,0.149967504898445,-0.443079751492512,24.2297142857143,-44.3079751492512
50.89,16.9642,6.3784,0.149959071358322,-0.443112038690629,24.2345714285714,-44.3112038690629
50.9,16.9677,6.3818,0.149977894178725,-0.443039976730355,24.2395714285714,-44.3039976730355
50.91,16.9711,6.3829,0.149967575364436,-0.443079481718092,24.2444285714286,-44.3079481718092
50.92,16.9744,6.3813,0.149959185171164,-0.443111602967147,24.2491428571429,-44.3111602967147
50.93,16.9777,6.3811,0.149961077922005,-0.443104356716945,24.2538571428571,-44.3104356716945
50.94,16.981,6.3822,0.149970253728373,-0.443069227771772,24.2585714285714,-44.3069227771772
50.95,16.9843,6.3832,0.149968584017129,-0.443075620156611,24.2632857142857,-44.3075620156611
50.96,16.9875,6.3843,0.149950020368204,-0.443146689626458,24.2678571428571,-44.3146689626458
50.97,16.9908,6.3862,0.14989723471183,-0.44334877238734,24.2725714285714,-44.334877238734
50.98,16.994,6.3876,0.149873902333347,-0.443438095847292,24.2771428571429,-44.3438095847292
50.99,16.9972,6.3879,0.149852778261855,-0.443518964493423,24.2817142857143,-44.3518964493423
51,17.0005,6.3875,0.14985445281159,-0.443512553890855,24.2864285714286,-44.3512553890855
51.01,17.0038,6.389,0.149864633682055,-0.443473578832373,24.2911428571429,-44.3473578832373
51.02,17.007,6.3921,0.149888058715265,-0.443383901002906,24.2957142857143,-44.3383901002906
51.03,17.0103,6.3935,0.149905634038077,-0.443316616994748,24.3004285714286,-44.3316616994748
51.04,17.0136,6.3924,0.149925633367628,-0.443240052513283,24.3051428571429,-44.3240052513283
51.05,17.017,6.3905,0.149902540402786,-0.443328460464475,24.31,-44.3328460464475
51.06,17.0204,6.3906,0.149969698844242,-0.443071352111375,24.3148571428571,-44.3071352111375
51.07,17.024,6.3927,0.149948518802793,-0.443152438227749,24.32,-44.3152438227749
51.08,17.0275,6.3941,0.149945199605458,-0.443165145448483,24.325,-44.3165145448483
51.09,17.0309,6.3946,0.149898585906986,-0.443343599573914,24.3298571428571,-44.3343599573914
51.1,17.0344,6.3962,0.14983691884641,-0.443579678152546,24.3348571428571,-44.3579678152546
51.11,17.0375,6.3978,0.149816742324711,-0.443656918159504,24.3392857142857,-44.3656918159504
51.12,17.0408,6.3993,0.14972401096855,-0.444011905206668,24.344,-44.4011905206668
51.13,17.0443,6.4024,0.14973499367623,-0.443969862758248,24.349,-44.3969862758248
51.14,17.0476,6.4047,0.149768845495821,-0.443840274811774,24.3537142857143,-44.3840274811774
51.15,17.0509,6.4036,0.149759751323524,-0.443875088335616,24.3584285714286,-44.3875088335616
51.16,17.0541,6.4011,0.149801087725088,-0.443716846846374,24.363,-44.3716846846374
51.17,17.0574,6.4013,0.149775244608048,-0.443815778205549,24.3677142857143,-44.3815778205549
51.18,17.0606,6.4028,0.149804408518121,-0.443704134272144,24.3722857142857,-44.3704134272144
51.19,17.0639,6.4051,0.14989401324723,-0.443361105187339,24.377,-44.3361105187339
51.2,17.0672,6.4071,0.149908518687715,-0.443305573578327,24.3817142857143,-44.3305573578327
51.21,17.0705,6.4097,0.149992782501178,-0.442982977346868,24.3864285714286,-44.2982977346868
51.22,17.0738,6.4117,0.149957275613712,-0.443118913554431,24.3911428571429,-44.3118913554431
51.23,17.0771,6.4129,0.149945399123882,-0.443164381612302,24.3958571428571,-44.3164381612302
51.24,17.0805,6.4119,0.149908002669582,-0.443307549071582,24.4007142857143,-44.3307549071582
51.25,17.0838,6.4112,0.149930210731586,-0.443222528662152,24.4054285714286,-44.3222528662152
51.26,17.0872,6.4115,0.1499574445724,-0.443118266709902,24.4102857142857,-44.3118266709902
51.27,17.0908,6.412,0.149959631933948,-0.443109892570892,24.4154285714286,-44.3109892570892
51.28,17.0942,6.4127,0.149972618929016,-0.44306017274183,24.4202857142857,-44.306017274183
51.29,17.0975,6.4137,0.149998981803935,-0.44295924344584,24.425,-44.295924344584
51.3,17.1008,6.4148,0.150007487166578,-0.442926680744011,24.4297142857143,-44.2926680744011
51.31,17.104,6.4164,0.150031619472638,-0.442834289812814,24.4342857142857,-44.2834289812814
51.32,17.1073,6.4173,0.1500378311989,-0.442810507967723,24.439,-44.2810507967723
51.33,17.1106,6.4198,0.150047731126273,-0.442772605569681,24.4437142857143,-44.2772605569681
51.34,17.114,6.423,0.150060045901496,-0.442725457582363,24.4485714285714,-44.2725457582363
51.35,17.1172,6.4236,0.150074690284397,-0.442669390215736,24.4531428571429,-44.2669390215736
51.36,17.1205,6.4225,0.15007976888367,-0.442649946252323,24.4578571428571,-44.2649946252322
51.37,17.1237,6.4222,0.150084869286966,-0.44263041876888,24.4624285714286,-44.263041876888
51.38,17.127,6.4225,0.150093524300425,-0.442597281955658,24.4671428571429,-44.2597281955658
51.39,17.1302,6.4234,0.150085437666606,-0.4426282426592,24.4717142857143,-44.26282426592
51.4,17.1336,6.4248,0.150094067528131,-0.442595202135763,24.4765714285714,-44.2595202135763
51.41,17.1371,6.4265,0.150086006312086,-0.442626065531209,24.4815714285714,-44.2626065531209
51.42,17.1404,6.4282,0.150085202223009,-0.442629144083334,24.4862857142857,-44.2629144083334
51.43,17.1438,6.4286,0.150071256035547,-0.442682538583663,24.4911428571429,-44.2682538583663
51.44,17.1472,6.4306,0.15008493435746,-0.442630169638707,24.496,-44.2630169638707
51.45,17.1506,6.4331,0.150090390262512,-0.44260928102968,24.5008571428571,-44.260928102968
51.46,17.1541,6.4363,0.150099531407846,-0.442574282915927,24.5058571428571,-44.2574282915927
51.47,17.1574,6.4384,0.150106250438762,-0.44254855811135,24.5105714285714,-44.254855811135
51.48,17.1608,6.4368,0.150114260207528,-0.442517891432699,24.5154285714286,-44.2517891432699
51.49,17.1641,6.4327,0.150101988955301,-0.442564873839936,24.5201428571429,-44.2564873839937
51.5,17.1674,6.4309,0.150124424695289,-0.442478974922492,24.5248571428571,-44.2478974922492
51.51,17.1707,6.4334,0.150113331814534,-0.442521445938704,24.5295714285714,-44.2521445938704
51.52,17.174,6.4367,0.150116576001486,-0.442509025026885,24.5342857142857,-44.2509025026885
51.53,17.1773,6.4396,0.150119870926626,-0.442496409838428,24.539,-44.2496409838428
51.54,17.1807,6.442,0.150125586285719,-0.442474527561005,24.5438571428571,-44.2474527561005
51.55,17.1842,6.4437,0.150124112492025,-0.442480170249442,24.5488571428571,-44.2480170249442
51.56,17.1875,6.4452,0.150122618637764,-0.442485889739932,24.5535714285714,-44.2485889739932
51.57,17.1907,6.4459,0.150124650003492,-0.442478112288979,24.5581428571429,-44.2478112288979
51.58,17.194,6.4453,0.150129111465444,-0.442461030752416,24.5628571428571,-44.2461030752416
51.59,17.1971,6.4448,0.150143291521079,-0.442406739564369,24.5672857142857,-44.2406739564369
51.6,17.2005,6.4448,0.150154061187509,-0.442365505523515,24.5721428571429,-44.2365505523515
51.61,17.2039,6.446,0.150165996906808,-0.442319806778392,24.577,-44.2319806778392
51.62,17.2073,6.4485,0.150175491450942,-0.442283454493384,24.5818571428571,-44.2283454493383
51.63,17.2106,6.4518,0.150180224878306,-0.442265331305688,24.5865714285714,-44.2265331305688
51.64,17.214,6.4535,0.150183789670129,-0.442251682527149,24.5914285714286,-44.2251682527149
51.65,17.2173,6.4527,0.150199346114466,-0.442192120198867,24.5961428571429,-44.2192120198867
51.66,17.2206,6.452,0.150210174670392,-0.44215065972771,24.6008571428571,-44.215065972771
51.67,17.2241,6.4543,0.150223424662224,-0.442099927789358,24.6058571428571,-44.2099927789358
51.68,17.2275,6.4559,0.15023788068761,-0.442044577839885,24.6107142857143,-44.2044577839885
51.69,17.2308,6.4563,0.150240518280288,-0.442034478858171,24.6154285714286,-44.2034478858171
51.7,17.234,6.4562,0.150249098539015,-0.442001626144736,24.62,-44.2001626144736
51.71,17.2373,6.4562,0.150261398266191,-0.441954531859493,24.6247142857143,-44.1954531859493
51.72,17.2406,6.4562,0.150266628217159,-0.441934506887436,24.6294285714286,-44.1934506887436
51.73,17.2439,6.4583,0.150261107333511,-0.441955645811072,24.6341428571429,-44.1955645811072
51.74,17.2472,6.4626,0.150291453811524,-0.441839451519357,24.6388571428571,-44.1839451519357
51.75,17.2506,6.4649,0.150289483058921,-0.441846997421145,24.6437142857143,-44.1846997421145
51.76,17.2541,6.4643,0.150294684229052,-0.441827082417571,24.6487142857143,-44.1827082417571
51.77,17.2574,6.4617,0.150327756023922,-0.441700451276075,24.6534285714286,-44.1700451276075
51.78,17.2605,6.4606,0.150358655213668,-0.441582137428958,24.6578571428571,-44.1582137428958
51.79,17.2638,6.4615,0.150364552075335,-0.441559558012181,24.6625714285714,-44.1559558012181
51.8,17.2673,6.4636,0.150370506244474,-0.441536759106142,24.6675714285714,-44.1536759106142
51.81,17.2707,6.4661,0.150407844516026,-0.441393787127305,24.6724285714286,-44.1393787127305
51.82,17.274,6.468,0.150409464808867,-0.441387582814008,24.6771428571429,-44.1387582814008
51.83,17.2774,6.4696,0.1504100578841,-0.441385311850301,24.682,-44.1385311850301
51.84,17.2807,6.4697,0.150443288315386,-0.441258067235253,24.6867142857143,-44.1258067235253
51.85,17.2842,6.47,0.150450447500123,-0.441230653348112,24.6917142857143,-44.1230653348112
51.86,17.2876,6.4709,0.150458774718761,-0.441198766734017,24.6965714285714,-44.1198766734017
51.87,17.2909,6.4723,0.150472019753232,-0.441148048577104,24.7012857142857,-44.1148048577104
51.88,17.2944,6.4749,0.15047570931543,-0.441133920380732,24.7062857142857,-44.1133920380732
51.89,17.2977,6.4754,0.150484191239664,-0.441101441028031,24.711,-44.1101441028031
51.9,17.301,6.4755,0.15047472884869,-0.441137674819238,24.7157142857143,-44.1137674819238
51.91,17.3043,6.4766,0.150488143292195,-0.441086307618015,24.7204285714286,-44.1086307618015
51.92,17.3076,6.4784,0.150490868709248,-0.441075871291523,24.7251428571429,-44.1075871291523
51.93,17.3108,6.4798,0.150529759866845,-0.440926945716635,24.7297142857143,-44.0926945716635
51.94,17.3141,6.4792,0.150552108301113,-0.440841365969042,24.7344285714286,-44.0841365969042
51.95,17.3173,6.4786,0.150605852438822,-0.440635558177103,24.739,-44.0635558177103
51.96,17.3206,6.4778,0.150627606406739,-0.440552252239069,24.7437142857143,-44.0552252239069
51.97,17.3239,6.4793,0.150624189063014,-0.440565338867775,24.7484285714286,-44.0565338867775
51.98,17.3271,6.4835,0.150655493463951,-0.440445458791072,24.753,-44.0445458791072
51.99,17.3304,6.488,0.15060652066487,-0.440632999243674,24.7577142857143,-44.0632999243674
52,17.3337,6.4896,0.150619629064391,-0.440582801234901,24.7624285714286,-44.0582801234901
52.01,17.3372,6.4888,0.15063276800437,-0.440532486000529,24.7674285714286,-44.0532486000529
52.02,17.3406,6.4882,0.150673625228129,-0.440376022565672,24.7722857142857,-44.0376022565672
52.03,17.3439,6.4888,0.15066569516827,-0.440406391071285,24.777,-44.0406391071285
52.04,17.3472,6.489,0.150641880681113,-0.440497589078045,24.7817142857143,-44.0497589078045
52.05,17.3506,6.489,0.15065144011942,-0.440460981144777,24.7865714285714,-44.0460981144777
52.06,17.3539,6.4895,0.150685308186046,-0.440331281994438,24.7912857142857,-44.0331281994438
52.07,17.3572,6.4919,0.150693086123109,-0.440301495809617,24.796,-44.0301495809617
52.08,17.3607,6.4946,0.150719089427538,-0.440201913539794,24.801,-44.0201913539794
52.09,17.3641,6.4956,0.150736994341909,-0.440133344248404,24.8058571428571,-44.0133344248404
52.1,17.3675,6.495,0.150745504738713,-0.440100752355197,24.8107142857143,-44.0100752355197
52.11,17.3708,6.4953,0.15077584087422,-0.439984574457498,24.8154285714286,-43.9984574457498
52.12,17.3741,6.4965,0.150782517707657,-0.439959004081452,24.8201428571429,-43.9959004081452
52.13,17.3774,6.4984,0.150688066189519,-0.440320720027236,24.8248571428571,-44.0320720027236
52.14,17.3807,6.4991,0.150678130263713,-0.440358770293726,24.8295714285714,-44.0358770293726
52.15,17.384,6.5001,0.150615016942269,-0.440600463173876,24.8342857142857,-44.0600463173876
52.16,17.3873,6.5019,0.150627160593608,-0.440553959469876,24.839,-44.0553959469876
52.17,17.3905,6.503,0.150541724732589,-0.440881128278793,24.8435714285714,-44.0881128278793
52.18,17.3938,6.5026,0.150521551952968,-0.44095837640943,24.8482857142857,-44.095837640943
52.19,17.3971,6.5023,0.150473355341608,-0.441142934299401,24.853,-44.1142934299401
52.2,17.4006,6.5038,0.150382398477914,-0.44149122279298,24.858,-44.149122279298
52.21,17.404,6.5064,0.150357751538106,-0.441585597648935,24.8628571428571,-44.1585597648935
52.22,17.4074,6.5081,0.150284680044198,-0.441865387870919,24.8677142857143,-44.1865387870919
52.23,17.4107,6.5101,0.150274606564157,-0.441903958491903,24.8724285714286,-44.1903958491903
52.24,17.414,6.5113,0.150297169263223,-0.441817567338925,24.8771428571429,-44.1817567338925
52.25,17.4174,6.5112,0.150298222465231,-0.441813534675168,24.882,-44.1813534675168
52.26,17.4207,6.511,0.150290894142409,-0.441841594461802,24.8867142857143,-44.1841594461802
52.27,17.4242,6.5119,0.15027506734226,-0.441902194209623,24.8917142857143,-44.1902194209623
52.28,17.4276,6.5133,0.150371019621074,-0.441534793350688,24.8965714285714,-44.1534793350688
52.29,17.4309,6.5136,0.150360611657584,-0.441574646100657,24.9012857142857,-44.1574646100657
52.3,17.4342,6.5128,0.150330730345001,-0.441689062584462,24.906,-44.1689062584462
52.31,17.4375,6.5131,0.150327034342712,-0.441703214595253,24.9107142857143,-44.1703214595253
52.32,17.4407,6.515,0.150294512088255,-0.441827741536202,24.9152857142857,-44.1827741536202
52.33,17.4439,6.5165,0.150322999626874,-0.441718663517247,24.9198571428571,-44.1718663517247
52.34,17.4472,6.5163,0.150272265140045,-0.441912923611249,24.9245714285714,-44.1912923611249
52.35,17.4504,6.5176,0.150185872208103,-0.442243708952777,24.9291428571429,-44.2243708952777
52.36,17.4538,6.5207,0.150110323230946,-0.442532964788821,24.934,-44.2532964788821
52.37,17.4571,6.5219,0.150013375904478,-0.442904135698781,24.9387142857143,-44.2904135698781
52.38,17.4604,6.5211,0.150033417969817,-0.442827404199928,24.9434285714286,-44.2827404199928
52.39,17.4637,6.5208,0.149949031329231,-0.443150476069113,24.9481428571429,-44.3150476069113
52.4,17.4671,6.5236,0.149981736672831,-0.443025265919453,24.953,-44.3025265919453
52.41,17.4706,6.5263,0.149965544158633,-0.443087258053023,24.958,-44.3087258053023
52.42,17.474,6.5269,0.149968508205646,-0.44307591039602,24.9628571428571,-44.307591039602
52.43,17.4773,6.5265,0.150026908511037,-0.442852325879114,24.9675714285714,-44.2852325879115
52.44,17.4806,6.5269,0.150060615097647,-0.442723278368879,24.9722857142857,-44.2723278368879
52.45,17.4839,6.5278,0.150065689739697,-0.442703849668905,24.977,-44.2703849668905
52.46,17.4873,6.5282,0.150182800422462,-0.442255470133878,24.9818571428571,-44.2255470133878
52.47,17.4906,6.5291,0.150184386376645,-0.442249397871413,24.9865714285714,-44.2249397871413
52.48,17.4939,6.5309,0.150176501136844,-0.442279588644887,24.9912857142857,-44.2279588644887
52.49,17.4974,6.5319,0.150137249787732,-0.442429871591501,24.9962857142857,-44.2429871591501
52.5,17.5006,6.5319,0.150159069869506,-0.44234632861852,25.0008571428571,-44.234632861852
52.51,17.5037,6.5341,0.150129367318266,-0.442460051171368,25.0052857142857,-44.2460051171368
52.52,17.5069,6.5364,0.150181328062466,-0.442261107466151,25.0098571428571,-44.2261107466151
52.53,17.5101,6.5365,0.150221955594634,-0.442105552609991,25.0144285714286,-44.2105552609991
52.54,17.5134,6.5355,0.15027037133427,-0.441920174830659,25.0191428571429,-44.1920174830659
52.55,17.5168,6.536,0.150208555029531,-0.442156861034806,25.024,-44.2156861034806
52.56,17.5204,6.5379,0.150276108866884,-0.441898206294407,25.0291428571429,-44.1898206294407
52.57,17.5238,6.5409,0.150258899814955,-0.441964098170297,25.034,-44.1964098170297
