Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0
0,0,0.0686,0.248793582809688,-3.46741042216743e-06
0.01,0,0.0664,0.24879387436247,-2.23418450846739e-06
0.02,0,0.0694,0.248794124895192,-1.1744673663645e-06
0.03,0,0.0732,0.248794334407855,-2.88259051206495e-07
0.04,0,0.0726,0.248794502900459,4.24440391037864e-07
0.05,0,0.0681,0.248794630373003,9.63630923547272e-07
0.06,0,0.0684,0.248794716825487,1.32931251830048e-06
0.07,0,0.0753,0.248794762257912,1.52148515642367e-06
0.08,0,0.0816,0.248794766670277,1.54014882784308e-06
0.09,0.0002,0.0802,0.248794730062582,1.38530353174819e-06
0.1,0.0002,0.0721,0.248794652434828,1.05694927624431e-06
0.11,0.0002,0.0669,0.248794533787015,5.55086078121043e-07
0.12,0.0004,0.0697,0.248794374119141,-1.20286036568806e-07
0.13,0.0006,0.0744,0.248794173431209,-9.69167032624986e-07
0.14,0.0008,0.0742,0.248793931723216,-1.99155686651035e-06
0.15,0.0012,0.0707,0.248793648995164,-3.18745548461399e-06
0.16,0.0015,0.0704,0.248793325247053,-4.55686282579864e-06
0.17,0.0021,0.0757,0.248792960478881,-6.0997788185059e-06
0.18,0.0028,0.0825,0.248792554690651,-7.81620338295627e-06
0.19,0.0035,0.0856,0.24879210788236,-9.70613643033858e-06
0.2,0.0042,0.083,0.24879162005401,-1.17695778626943e-05
0.21,0.005,0.0792,0.248791091205601,-1.40065275731489e-05
0.22,0.0057,0.0791,0.248790521337132,-1.64169854457964e-05
0.23,0.0063,0.084,0.248789910448603,-1.90009513559305e-05
0.24,0.0068,0.0879,0.248789258540015,-2.17584251693505e-05
0.25,0.0072,0.0882,0.248788565611367,-2.46894067436342e-05
0.26,0.0078,0.0865,0.24878783166266,-2.77938959265173e-05
0.27,0.0083,0.0867,0.248787056693893,-3.10718925576304e-05
0.28,0.0087,0.0886,0.248786240705066,-3.45233964668775e-05
0.29,0.0092,0.0891,0.24878538369618,-3.81484074753627e-05
0.3,0.0096,0.0902,0.248784485667234,-4.19469253956213e-05
0.31,0.01,0.0927,0.248783546618229,-4.59189500306942e-05
0.32,0.0104,0.0952,0.248782566549164,-5.00644811750536e-05
0.33,0.0109,0.0966,0.248781545460039,-5.43835186135612e-05
0.34,0.0112,0.0964,0.248780483350855,-5.88760621227417e-05
0.35,0.0116,0.0978,0.248779380221612,-6.35421114698565e-05
0.36,0.0118,0.1005,0.248778236072308,-6.83816664131356e-05
0.37,0.0122,0.0996,0.248777050902945,-7.33947267018931e-05
0.38,0.0124,0.0972,0.248775824713523,-7.85812920766428e-05
0.39,0.0127,0.0965,0.248774557504041,-8.39413622682882e-05
0.4,0.0131,0.0994,0.248773249274499,-8.94749369996273e-05
0.41,0.0135,0.1025,0.248771900024898,-9.51820159839634e-05
0.42,0.0138,0.1022,0.248770509755237,-0.000101062598925221
0.43,0.0142,0.1005,0.248769078465517,-0.000107116685519102
0.44,0.0145,0.1005,0.248767606155737,-0.000113344275452048
0.45,0.0149,0.1026,0.248766092825898,-0.000119745368401466
0.46,0.0152,0.1048,0.248764538475998,-0.000126319964035618
0.47,0.0156,0.1051,0.24876294310604,-0.000133068062014311
0.48,0.0159,0.1052,0.248761306716021,-0.000139989661987279
0.49,0.0163,0.1061,0.248759629305944,-0.0001470847635965
0.5,0.0166,0.1069,0.248757910875806,-0.000154353366474455
0.51,0.017,0.1077,0.248756151425609,-0.000161795470244478
