Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0
6.28,-0.0004,-0.49,0.246232006194478,-0.0217074004129471
6.282,-0.0228,-0.49,0.243764247539016,-0.0320144313527193
6.284,-0.0449,-0.4899,0.241010398703482,-0.0435037485495482
6.294,-0.1241,-0.4672,0.237984606578631,-0.0561123172399328
6.304,-0.1204,-0.3169,0.234943101752701,-0.0687702235109331
6.314,-0.0523,-0.1517,0.231556534501801,-0.0828451853758729
6.324,0.068,-0.0465,0.227982202545018,-0.0976788495505805
6.334,0.2192,-0.0336,0.224295584345738,-0.112955245991032
6.344,0.3836,-0.106,0.220580612436975,-0.128325293344906
6.354,0.5491,-0.2142,0.216715349291717,-0.144291801603133
6.364,0.7077,-0.282,0.212910660648259,-0.159982909709686
6.374,0.8593,-0.2685,0.208993872941176,-0.176110297377033
6.384,1.0038,-0.1677,0.205245963841537,-0.19151765775424
6.394,1.1408,0.0116,0.201508689219688,-0.206857334825911
6.404,1.2722,0.2439,0.197896696518607,-0.221660101859778
6.414,1.4001,0.4999,0.194041214885954,-0.237436190921995
6.424,1.5243,0.7579,0.190535765810324,-0.251758042618141
6.434,1.6453,1.006,0.187034103817527,-0.266043593418689
6.444,1.7646,1.2363,0.183719785306122,-0.279545713402404
6.454,1.8829,1.4444,0.180552948043217,-0.292429663615689
6.464,1.9996,1.6336,0.177576302665066,-0.304524410150238
6.474,2.1146,1.8082,0.174677940984394,-0.316286734765568
6.484,2.2294,1.975,0.17254605330132,-0.324929488281702
6.494,2.344,2.1359,0.170249160864346,-0.334232638704376
6.504,2.4579,2.2925,0.168304392653061,-0.34210265815037
6.514,2.5707,2.4462,0.166602745834334,-0.348983627449719
6.524,2.6829,2.5964,0.165263188235294,-0.354397004971935
6.534,2.7964,2.7438,0.164007287346939,-0.359469587760915
6.544,2.9096,2.8902,0.162803684801921,-0.364328465794159
6.554,3.0219,3.0329,0.161544520960384,-0.369409054431792
6.564,3.134,3.1733,0.160602756158463,-0.373207244415207
6.574,3.2468,3.3124,0.159639172052821,-0.377091903117132
6.584,3.3596,3.4468,0.158835731860744,-0.380329764469965
6.594,3.4715,3.5818,0.157955342569028,-0.383876496631937
6.604,3.5831,3.7212,0.157309962208884,-0.386475653751369
6.614,3.6955,3.864,0.156683797503001,-0.388996761110976
6.624,3.8082,4.0047,0.156152094117647,-0.391137030082014
6.634,3.9204,4.1374,0.155616286434574,-0.393293344836957
6.644,4.0321,4.2681,0.155132921248499,-0.395238199788941
6.654,4.1442,4.4023,0.154783334693878,-0.39664454488626
6.664,4.257,4.5407,0.154344132821128,-0.398411114127789
6.674,4.369,4.6779,0.154052715678271,-0.399583083046297
6.684,4.4803,4.8091,0.153756319183673,-0.400774932443705
6.694,4.5921,4.938,0.153423388043217,-0.402113518632878
