Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0
5.05,-0.1563,-0.5436,0.240739528163265,-0.00942702927273994
5.06,-0.164,-0.3722,0.238554318223289,-0.0188690164395324
5.07,-0.0944,-0.1786,0.235949690852341,-0.0301119326399913
5.08,0.0378,-0.0508,0.23317616605042,-0.0420703900077809
5.09,0.2178,-0.018,0.229930179063625,-0.0560482756553361
5.1,0.4256,-0.0762,0.226453013733493,-0.0710005738624139
5.11,0.6415,-0.1761,0.222648649027611,-0.0873349407644396
5.12,0.8522,-0.2272,0.21856512182473,-0.104838991847295
5.13,1.0542,-0.1745,0.214394454645858,-0.122685733510439
5.14,1.2435,-0.0019,0.210334373973589,-0.140029408049481
5.15,1.4239,0.2649,0.205970237887155,-0.158639173951414
5.16,1.5949,0.581,0.201686030396158,-0.176875176969391
5.17,1.7589,0.914,0.197370781320528,-0.195210420998797
5.18,1.9186,1.2386,0.193347161488595,-0.212276889833192
5.19,2.0732,1.5415,0.189247519423769,-0.229636450056227
5.2,2.2244,1.8147,0.185383151644658,-0.245972695713076
5.21,2.3741,2.0593,0.181697645138055,-0.261528409678102
5.22,2.5212,2.2807,0.177965075534214,-0.277258530608373
5.23,2.6663,2.4887,0.174565164609844,-0.291565553737409
5.24,2.8111,2.6902,0.171334952941176,-0.305139808411398
5.25,2.9548,2.8833,0.16851135817527,-0.316990477511389
5.26,3.0971,3.0684,0.165608281440576,-0.329160300518491
5.27,3.2397,3.2501,0.163216051620648,-0.339177652196893
5.28,3.3821,3.4282,0.161235051572629,-0.347465500978655
5.29,3.523,3.602,0.159553414357743,-0.354495591201023
5.3,3.6639,3.775,0.158186230444178,-0.360207509324484
5.31,3.8055,3.9495,0.157332504969988,-0.363772628527529
5.32,3.9462,4.1251,0.156483634861945,-0.367316225854469
5.33,4.0864,4.2959,0.15599562967587,-0.369352834985095
5.34,4.2275,4.4627,0.155414238943577,-0.371778637694717
5.35,4.3681,4.6302,0.154964299351741,-0.373655572237443
5.36,4.5075,4.8032,0.154252400144058,-0.376624566003332
5.37,4.6475,4.9813,0.153839588139256,-0.378345809412839
5.38,4.7879,5.1546,0.153312483313325,-0.380543177099491
5.39,4.9272,5.3213,0.152787756782713,-0.382730155598891
5.4,5.0669,5.4888,0.152196046866747,-0.38519574247271
5.41,5.2078,5.6601,0.151951796686675,-0.386213329265631
5.42,5.3478,5.8335,0.151400450948379,-0.388509950219195
5.43,5.4872,6.0061,0.151131272316927,-0.389631019324196
5.44,5.6276,6.1776,0.150648360720288,-0.391641926749642
5.45,5.768,6.3452,0.150362263913565,-0.39283308258294
5.46,5.9074,6.5173,0.149979925810324,-0.394424716897665
5.47,6.0475,6.6939,0.149500101176471,-0.396421822598972
5.48,6.1882,6.8757,0.149119036686675,-0.398007591547965
5.49,6.3281,7.056,0.148918697719088,-0.398841185984564
5.5,6.4677,7.2323,0.148513335270108,-0.400527656165639
5.51,6.6083,7.4112,0.148343090612245,-0.401235858112509
5.52,6.7482,7.5956,0.148098017382953,-0.402255252692133
5.53,6.8874,7.7845,0.148005077070828,-0.402641815722437
5.54,7.0275,7.9716,0.147701173109244,-0.403905728288562
5.542,7.0556,8.0093,0.147648820888355,-0.404123441053629
5.544,7.0835,8.0468,0.147425320480192,-0.405052840512412
5.554,7.1843,8.2067,0.147434648403361,-0.405014053182287
5.564,7.1919,8.2085,0.147444159087635,-0.40497450574219
5.574,7.1216,8.121,0.147592182617047,-0.404358972564628
5.584,6.9853,7.9812,0.147606277695078,-0.404300358383032
5.594,6.8001,7.7899,0.147892043601441,-0.403111931483865
5.604,6.5883,7.5591,0.148078500552221,-0.402336429516559
5.614,6.3728,7.2969,0.148385945162065,-0.401057591850905
5.624,6.1626,6.9945,0.148623676734694,-0.400068619385333
5.634,5.9638,6.6598,0.149208228043217,-0.397636451288967
5.644,5.7762,6.3113,0.149705468619448,-0.395567099322549
5.654,5.5975,5.9634,0.15041717090036,-0.392604489819286
5.664,5.4283,5.6353,0.151110505834334,-0.389717501931802
5.674,5.2646,5.3239,0.152320130852341,-0.384678748713203
5.684,5.106,5.0371,0.153421984729892,-0.380086732517525
5.694,4.9524,4.7716,0.154729171188475,-0.374636276718246
