Tempo,Spostamento,Forza,Voltaggio,R_sensore
2.522,-0.1241,-0.4699,0.265483429951691,16822.209365442
2.532,-0.1183,-0.3195,0.265022420869565,16791.3627746197
2.542,-0.0419,-0.1417,0.264293042125604,16742.5715617482
2.552,0.0865,-0.0293,0.262531365797101,16624.7875860358
2.562,0.2428,-0.0213,0.260254923671498,16472.7165373056
2.572,0.4099,-0.1007,0.257194850821256,16268.527341828
2.582,0.5759,-0.1903,0.254103504927536,16062.5187585548
2.592,0.7344,-0.2145,0.249885197487923,15781.8415686988
2.602,0.8857,-0.142,0.245257121545894,15474.4721943177
2.612,1.0294,0.0223,0.240266296618357,15143.681028688
2.622,1.1656,0.2511,0.235110729855072,14802.6984380219
2.632,1.2966,0.5116,0.229503016231884,14432.6482343107
2.642,1.4242,0.7791,0.223837771594203,14059.6839610858
2.652,1.5479,1.0373,0.218174314202899,13687.7206660366
2.662,1.6687,1.2757,0.21290246821256,13342.2684705401
2.672,1.788,1.4945,0.207802416425121,13008.7968703977
2.682,1.906,1.6937,0.203632742995169,12736.6858343327
2.692,2.0224,1.8778,0.199475148019324,12465.8336850618
2.702,2.1374,2.0484,0.196151855845411,12249.6704699601
2.712,2.2518,2.2107,0.193002193236715,12045.0768439191
2.722,2.3661,2.3696,0.19064289294686,11891.9985792242
2.732,2.4801,2.5285,0.188126525217391,11728.8947560632
2.742,2.5934,2.6829,0.1861289447343,11599.5386621771
2.752,2.7063,2.8299,0.183863511884058,11452.9672697867
2.762,2.8195,2.9706,0.181902770821256,11326.2204249204
2.772,2.9324,3.1109,0.179821166570048,11191.7735493285
2.782,3.0445,3.2537,0.178405753043478,11100.4209752464
2.792,3.1565,3.3978,0.176899855652174,11003.2873271032
2.802,3.2693,3.5388,0.175653556521739,10922.9441902454
2.812,3.3822,3.6748,0.174115391690821,10823.8430353907
2.822,3.4941,3.8098,0.172866400966184,10743.4193037945
2.832,3.6057,3.9476,0.170950363671498,10620.1246546807
2.842,3.718,4.0885,0.169621144541063,10534.6484996329
2.852,3.8307,4.2275,0.168171401932367,10441.4756351016
2.862,3.9428,4.36,0.166801367342995,10353.4768599794
2.872,4.0545,4.4883,0.165569224927536,10274.3776442877
2.882,4.1668,4.6216,0.164315530628019,10193.9362463837
2.892,4.2795,4.7593,0.163201292173913,10122.4778225636
2.902,4.3913,4.8962,0.162152684637681,10055.2585107083
2.912,4.5026,5.0284,0.161076011980676,9986.27044232254
2.922,4.6146,5.1578,0.160367600386473,9940.89553574026
2.932,4.7268,5.2871,0.159823611980676,9906.06121563755
2.942,4.8386,5.4189,0.159535676908213,9887.62645024379
2.952,4.9501,5.5513,0.158603829758454,9827.98086634631
2.962,5.0621,5.6839,0.158216379130435,9803.18772085191
2.972,5.1746,5.8173,0.157896047342995,9782.69253738468
2.982,5.2868,5.9514,0.157366513816425,9748.81834019059
2.992,5.3983,6.0855,0.156978555555556,9724.00539764054
3.002,5.51,6.225,0.156819555942029,9713.83728647331
3.012,5.6223,6.3645,0.15635844173913,9684.35255943701
3.022,5.7345,6.5034,0.156231724830918,9676.25096550253
3.032,5.8462,6.6381,0.155916747246377,9656.11483810146
