Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0
0,0,0.0019,0.235045680817091,-0.000109287370318915
0.01,0,0.0054,0.235049851976552,-9.06678411217472e-05
0.02,0,0.0099,0.235056311869102,-6.18316320432884e-05
0.03,0,0.0151,0.235063884171202,-2.80296565648185e-05
0.04,0,0.0204,0.235076123078872,2.66037919634388e-05
0.05,0,0.0205,0.235073861913886,1.65101216039066e-05
0.06,0,0.0163,0.235077480888453,3.26649563662919e-05
0.07,0,0.0112,0.235083468597562,5.93937007941318e-05
0.08,0,0.007,0.235085750874572,6.95816547627192e-05
0.09,0.0002,0.0051,0.235089218795621,8.50622745568061e-05
0.1,0.0002,0.0042,0.235093906770431,0.000105989186911715
0.11,0.0002,0.0035,0.235093827986106,0.000105637496829191
0.12,0.0004,0.0024,0.235087775990634,7.86216651502898e-05
0.13,0.0005,0.0025,0.235085298533578,6.75624296752162e-05
0.14,0.0007,0.0054,0.235083965612575,6.1612346537996e-05
0.15,0.0011,0.0097,0.235076670929117,2.90493556730847e-05
0.16,0.0014,0.0126,0.235070540876254,1.68527687050152e-06
0.17,0.0019,0.0123,0.235061980071754,-3.65293702014885e-05
0.18,0.0025,0.0119,0.235062948899983,-3.22046166284803e-05
0.19,0.0031,0.0135,0.235061519159718,-3.85868354142218e-05
0.2,0.0038,0.0166,0.235057656360684,-5.58299681540735e-05
0.21,0.0045,0.0173,0.235059698642703,-4.67134373201133e-05
0.22,0.0052,0.0161,0.23505692863965,-5.90784359587577e-05
0.23,0.0059,0.0167,0.23505883966741,-5.05478130916459e-05
0.24,0.0066,0.0189,0.235056977648624,-5.88596652442808e-05
0.25,0.0072,0.0215,0.235064574506054,-2.49480676524621e-05
0.26,0.0078,0.0267,0.235057771024079,-5.53181230966811e-05
0.27,0.0083,0.033,0.235065228505177,-2.20286771388364e-05
0.28,0.0087,0.0369,0.235066551464319,-1.61231096402524e-05
0.29,0.0092,0.0372,0.235059410444388,-4.79999245791607e-05
0.3,0.0096,0.0364,0.235056949785623,-5.8984042643515e-05
0.31,0.01,0.0366,0.235056763096878,-5.98174008096174e-05
0.32,0.0105,0.0393,0.235061157715362,-4.02002865744776e-05
0.33,0.0109,0.0407,0.235067833137489,-1.04018357788915e-05
0.34,0.0112,0.0405,0.235067302033944,-1.27726346502535e-05
0.35,0.0117,0.0399,0.235065457103431,-2.10082358680817e-05
0.36,0.0119,0.0408,0.235070580929392,1.86407073506416e-06
0.37,0.0123,0.0427,0.235066050833368,-1.83578803802299e-05
0.38,0.0125,0.0437,0.235065014260171,-2.29850467657623e-05
0.39,0.0129,0.0445,0.235059210159006,-4.88939775673939e-05
0.4,0.0132,0.0451,0.235055714281405,-6.44991973077703e-05
0.41,0.0135,0.0464,0.235046195685706,-0.000106989063591059
0.42,0.0138,0.0492,0.235046041056301,-0.00010767930925721
0.43,0.0142,0.0532,0.235039874236429,-0.000135207159002288
0.44,0.0145,0.0584,0.235038386269576,-0.000141849231089267
0.45,0.0149,0.0602,0.235023737488287,-0.000207239082786364
0.46,0.0152,0.0565,0.235026910941035,-0.000193073323825848
0.47,0.0156,0.0526,0.235027626834456,-0.000189877693474385
0.48,0.0158,0.0527,0.235034202626153,-0.000160524397197381
0.49,0.0162,0.0547,0.23503239439588,-0.000168596059817775
0.5,0.0165,0.0547,0.235030518715781,-0.000176968801642813
0.51,0.0169,0.053,0.235025023010939,-0.000201500728302852
0.52,0.0172,0.0535,0.235024217785399,-0.000205095118527541
0.53,0.0175,0.057,0.235025781512565,-0.000198114904591337
0.54,0.0178,0.0611,0.235028408224284,-0.000186389696849391
0.55,0.0182,0.0635,0.235022650095033,-0.000212093018916773
0.56,0.0185,0.0642,0.235029957789583,-0.000179472686952627
0.57,0.0189,0.0639,0.235021748426245,-0.000216117911352429
0.58,0.0191,0.0641,0.235024225828312,-0.000205059216334817
0.59,0.0195,0.0663,0.235013514684004,-0.000252871832270651
0.6,0.0198,0.0698,0.235002715562372,-0.000301076945501762
0.61,0.0201,0.0721,0.23500019227098,-0.000312340380743182
0.62,0.0204,0.0711,0.234990401320459,-0.000356044985182039
0.63,0.0208,0.069,0.234990085546194,-0.000357454527599512
0.64,0.0211,0.0679,0.23498493325333,-0.000380453130757959
0.65,0.0215,0.0685,0.234977346157363,-0.000414320022128607
0.66,0.0218,0.0696,0.234981664586949,-0.000395043649985435
0.67,0.0222,0.0708,0.234979909819121,-0.000402876491809306
0.68,0.0224,0.0751,0.23497805451472,-0.000411158097312194
0.69,0.0228,0.0807,0.234977316617319,-0.000414451881258452
0.7,0.0231,0.0854,0.234976546571247,-0.00041788916750402
0.71,0.0235,0.0863,0.234984053981047,-0.000384377986977725
0.72,0.0238,0.085,0.234989075863714,-0.000361961512640114
0.73,0.0242,0.0826,0.234988128968256,-0.000366188229449659
0.74,0.0244,0.0794,0.234985897491346,-0.000376149006639108
0.75,0.0248,0.0765,0.234983542594002,-0.000386660692890313
0.76,0.025,0.0773,0.234982213840815,-0.000392591917814202
0.77,0.0254,0.0804,0.234975955387065,-0.000420528059837732
0.78,0.0257,0.0833,0.234987629693338,-0.00036841687362805
0.79,0.026,0.0854,0.234982510717991,-0.000391266731960236
0.8,0.0263,0.0879,0.234978590725591,-0.000408764589447808
0.81,0.0267,0.0909,0.23497700542037,-0.000415840983980474
0.82,0.027,0.0942,0.234978938042684,-0.000407214254697039
0.83,0.0274,0.0953,0.234973584726314,-0.000431110065894013
0.84,0.0277,0.0951,0.234976528462404,-0.000417970000673442
0.85,0.0281,0.0948,0.23496022790568,-0.000490731203290793
0.86,0.0286,0.0952,0.234965303409288,-0.000468075604301738
0.87,0.0288,0.0943,0.234953333559922,-0.00052150551703362
0.88,0.0292,0.0934,0.234950612888547,-0.000533649762251963
0.89,0.0295,0.0932,0.234948800925818,-0.000541737802206725
0.9,0.0299,0.094,0.234958985263461,-0.000496277996012959
0.91,0.0301,0.0958,0.234950090957916,-0.000535979499435866
0.92,0.0303,0.0979,0.234945809859979,-0.000555088979493891
