Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0
25.026,-0.0055,-0.5191,0.265683583934598,0.00430719885099175
25.03,-0.0165,-0.5189,0.26554525581752,0.00375497856720061
25.04,-0.0365,-0.5126,0.265393738058577,0.00315014088575329
25.05,-0.0364,-0.4757,0.265219189200105,0.00245341426356679
25.06,-0.0254,-0.4433,0.265002544295732,0.00158872913596285
25.07,-0.0027,-0.4276,0.264701727098177,0.000388222098097322
25.08,0.0297,-0.4237,0.264407489918998,-0.000785877725393548
25.09,0.0686,-0.4327,0.264082545753769,-0.00208233865525161
25.1,0.1099,-0.4492,0.263726237865071,-0.00350372996520495
25.11,0.1515,-0.4686,0.263358713543088,-0.00496964207056178
25.12,0.1921,-0.4874,0.262945510326633,-0.00661747795615012
25.13,0.2309,-0.4965,0.262516282153679,-0.00832891626273415
25.14,0.2679,-0.4887,0.262042424841371,-0.0102179417965645
25.15,0.3034,-0.4669,0.261544143823596,-0.0122039245634524
25.16,0.3373,-0.4352,0.261038488585465,-0.0142188715737585
25.17,0.37,-0.3969,0.260474612661442,-0.0164653107063291
25.18,0.4016,-0.3545,0.259904022948699,-0.0187379530160053
25.19,0.4326,-0.31,0.259312921986425,-0.0210917141156141
25.2,0.4629,-0.2686,0.258699829132979,-0.0235324267679242
25.21,0.4926,-0.2311,0.258086867311933,-0.0259719868539992
25.22,0.5218,-0.1947,0.257425429734868,-0.0286037708486188
25.23,0.5508,-0.1581,0.256741436955299,-0.0313245274336603
25.24,0.5795,-0.1236,0.256047413214955,-0.03408438282431
25.25,0.608,-0.0884,0.255323214636616,-0.0369633706910676
25.26,0.6364,-0.0501,0.254594731454286,-0.0398585050837224
25.27,0.6648,-0.0075,0.253834259865371,-0.0428798195130814
25.28,0.693,0.0386,0.253047462053927,-0.0460047077781615
25.29,0.7214,0.0869,0.25223967617528,-0.0492118758513827
25.3,0.7497,0.1362,0.251424813414835,-0.0524460358753596
25.31,0.7777,0.1866,0.250555001127653,-0.0558970639814679
25.32,0.8058,0.2372,0.249706742317183,-0.0592613602545404
25.33,0.8339,0.2891,0.248824569449861,-0.0627588894446651
25.34,0.8619,0.3402,0.247941544377109,-0.0662584969068108
25.35,0.8901,0.3891,0.247015380782645,-0.0699276739029552
25.36,0.9182,0.4359,0.246070961621166,-0.0736677016634278
25.37,0.9463,0.4836,0.245066378409585,-0.0776443565472753
25.38,0.9743,0.5324,0.244077450150754,-0.0815574002151119
25.39,1.0023,0.5798,0.243091145299633,-0.0854584429237162
25.4,1.03,0.6245,0.242084282227181,-0.0894391294398971
25.41,1.0577,0.6666,0.241062077590565,-0.0934787465373667
25.42,1.0854,0.7101,0.240053540399385,-0.0974626513202277
25.43,1.1134,0.7556,0.2390206090021,-0.101541168056143
25.44,1.1416,0.8006,0.237959190691142,-0.105730321811186
25.45,1.1699,0.8446,0.236879085874897,-0.109991309925798
25.46,1.1981,0.888,0.235833682913073,-0.114113560099165
25.47,1.2262,0.9309,0.234762502137553,-0.118335581636075
25.48,1.2542,0.9723,0.233660487902948,-0.122677151746918
25.49,1.2824,1.0119,0.232528752790445,-0.127133723187254
25.5,1.3105,1.0535,0.231410944992875,-0.131533374860969
25.51,1.3386,1.0965,0.230284652597315,-0.135964335908933
25.52,1.3668,1.1378,0.22916484720168,-0.14036770229824
25.53,1.3948,1.1758,0.228053214328733,-0.14473688814371
25.54,1.4228,1.2136,0.226962989754369,-0.149019953610424
25.55,1.4505,1.2531,0.225858017100053,-0.153358962471986
25.56,1.4783,1.2947,0.224728479023476,-0.157792359376281
25.57,1.5058,1.3357,0.223624081000525,-0.16212505508865
25.58,1.5337,1.375,0.222517097825321,-0.166465882491922
25.59,1.5618,1.4125,0.221399445462762,-0.170846506806141
25.6,1.59,1.4486,0.220284833436961,-0.17521317424674
25.61,1.6183,1.4857,0.219151694495987,-0.179650336637721
25.62,1.6464,1.524,0.218047936324158,-0.183970427580125
25.63,1.6744,1.5626,0.216931445721143,-0.188338324572082
25.64,1.7024,1.6006,0.215850004328358,-0.19256715952002
25.65,1.7306,1.6364,0.214757624818495,-0.196836826053731
25.66,1.7587,1.6742,0.213682604336983,-0.201036740497355
25.67,1.7868,1.7128,0.212608357555689,-0.205231748065086
25.68,1.8147,1.7488,0.211543837151804,-0.209386916721847
25.69,1.8428,1.7834,0.210471510501013,-0.213570688272139
25.7,1.8708,1.8186,0.209429409244356,-0.217634738381607
25.71,1.8987,1.8565,0.208394688948099,-0.22166825476928
25.72,1.9264,1.8929,0.2073824699925,-0.225612371826785
25.73,1.9542,1.928,0.206345746579539,-0.229650244007244
25.74,1.982,1.9621,0.205337373907973,-0.233576019377229
25.75,2.0098,1.9975,0.204310444749494,-0.237572341704867
25.76,2.038,2.0336,0.20333717940186,-0.241358250503557
25.77,2.0663,2.0676,0.202347524132978,-0.245206339464148
25.78,2.0944,2.1011,0.201398816236406,-0.248893722149092
25.79,2.1225,2.1361,0.200421168210455,-0.252692062534421
25.8,2.1505,2.1729,0.199452495540014,-0.256454006180595
25.81,2.1787,2.21,0.198523075498012,-0.260062081169177
25.82,2.2068,2.2462,0.197561397577439,-0.263793913451549
25.83,2.235,2.2809,0.196669333040201,-0.267254272057149
25.84,2.263,2.314,0.195740265901898,-0.27085679930893
25.85,2.2907,2.3457,0.194861757700442,-0.274261999070339
25.86,2.3185,2.3774,0.194000688097202,-0.277598396722302
25.87,2.3461,2.4091,0.193153792973074,-0.280878706363413
25.88,2.374,2.4427,0.192291944989125,-0.284215746995515
25.89,2.4017,2.4767,0.191473807887197,-0.287382434103365
25.9,2.4296,2.512,0.190666662443561,-0.290505521039373
25.91,2.4573,2.5454,0.189866853241581,-0.293599187995753
25.92,2.4851,2.5766,0.189131052550814,-0.296444361175827
25.93,2.5134,2.6082,0.188350116204155,-0.299463111750043
25.94,2.5422,2.6417,0.187620855228756,-0.302281223811513
25.95,2.5708,2.6757,0.186895378378459,-0.305083865387418
25.96,2.5992,2.7083,0.18623256860084,-0.307643674846973
25.97,2.6273,2.7398,0.185576766896047,-0.310175725038958
25.98,2.6553,2.7713,0.184907931099152,-0.312757389442414
25.99,2.6834,2.806,0.184250536284407,-0.315294193555137
26,2.7113,2.842,0.183649086533413,-0.317614506069574
26.01,2.7391,2.876,0.183008045055501,-0.320086920261985
26.02,2.7669,2.9081,0.182432750042001,-0.322305198621017
26.03,2.7946,2.9388,0.181862350439136,-0.324504077789385
26.04,2.8222,2.9687,0.181310998456461,-0.326629033971597
26.05,2.8497,2.9973,0.18076487981137,-0.328733341120546
26.06,2.8774,3.029,0.180275241844671,-0.330619611185723
26.07,2.9052,3.0624,0.17977610059514,-0.33254209703647
26.08,2.9337,3.0961,0.179267134848121,-0.334502012850681
26.09,2.9618,3.1275,0.178768013115203,-0.336423619639631
26.1,2.99,3.1577,0.178283398065327,-0.338288995388681
26.11,3.0182,3.191,0.177829036566789,-0.340037578897169
