Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0
0,0,0.0036,0.230935632308281,-0.000119217779528102
0.01,0,-0.0079,0.230929420945435,-0.000147413320274443
0.02,0,-0.013,0.230943544464915,-8.33016366504768e-05
0.03,0.0002,-0.0083,0.230948095552206,-6.26425501193479e-05
0.04,0.0007,0.0014,0.230957598656109,-1.95042818601163e-05
0.05,0.0015,0.0053,0.230960002329562,-8.59305010418257e-06
0.06,0.0031,0.0031,0.230974579390395,5.75782741355962e-05
0.07,0.0053,0.0008,0.230991617332111,0.000134921069953981
0.08,0.008,0.0062,0.230984820371011,0.00010406657401594
0.09,0.0111,0.0147,0.230993640838108,0.00014410670043278
0.1,0.014,0.0173,0.230972725930933,4.91646305601654e-05
0.11,0.017,0.0106,0.231002072540869,0.000182382186528658
0.12,0.0197,-0.0002,0.231007625605579,0.000207590247153742
0.13,0.0224,-0.0077,0.231015625184125,0.000243904326778075
0.14,0.025,-0.008,0.231012843307218,0.000231275985239555
0.15,0.0275,-0.0047,0.231015994986851,0.000245583048868409
0.16,0.0301,-0.0035,0.231024143333011,0.000282572589925382
0.17,0.0326,-0.0044,0.23103001514028,0.000309227826498454
0.18,0.0349,-0.005,0.231015731720233,0.000244387948166927
0.19,0.0372,-0.0007,0.231026795171,0.000294610675983931
0.2,0.0394,0.0067,0.231040385625149,0.00035630509869035
0.21,0.0416,0.0108,0.231044437510951,0.000374698868128996
0.22,0.0436,0.0099,0.231053454268093,0.000415631069714673
0.23,0.0456,0.0038,0.231044632643912,0.000375584686255985
0.24,0.0477,-0.0012,0.231039477636951,0.000352183238151442
0.25,0.0498,-0.004,0.231045204765906,0.000378181869795708
0.26,0.0518,-0.0031,0.231059394885097,0.000442599001935037
0.27,0.054,-0.0013,0.231067686309162,0.000480238733516884
0.28,0.056,-0.001,0.231043833650484,0.000371957606707352
0.29,0.0578,-0.0007,0.231051112906284,0.000405002278654829
0.3,0.0599,0.0009,0.231048752390816,0.000394286548661222
0.31,0.0619,0.0042,0.231051151873433,0.000405179172922888
0.32,0.0639,0.0074,0.231055906630174,0.000426763766195834
0.33,0.0659,0.0066,0.231056004322198,0.000427207247294479
0.34,0.0679,0.0027,0.231045309392294,0.000378656827889152
0.35,0.0699,0.0005,0.231045347375529,0.000378829255187504
