Tempo,Spostamento,Forza,Voltaggio,R_sensore
20.042,-0.0079,-0.4905,0.153054576717543,9473.25975545384
20.052,-0.0074,-0.4872,0.153037584247356,9472.17480477981
20.062,-0.0061,-0.487,0.153054278072452,9473.24068722506
20.072,-0.0034,-0.4877,0.15304206060939,9472.46061487166
20.082,0.0013,-0.4856,0.153019440172129,9471.01633377894
20.092,0.008,-0.4802,0.15299617281407,9469.53076182508
20.102,0.0165,-0.4729,0.152958587521563,9467.13104995016
20.112,0.0261,-0.47,0.152907078715593,9463.8424225881
20.122,0.0361,-0.4684,0.15286070117903,9460.8814656644
20.132,0.0459,-0.4673,0.152781002428186,9455.79326030372
20.142,0.0554,-0.4656,0.152673048576089,9448.90143202995
20.152,0.0643,-0.4616,0.152594046724293,9443.8581085524
20.162,0.0727,-0.4555,0.152466735961524,9435.73118472037
20.172,0.0805,-0.4502,0.152335056443786,9427.32582908469
20.182,0.0881,-0.4436,0.15219443680417,9418.35031253844
20.192,0.0952,-0.4339,0.152034209584115,9408.12391155955
20.202,0.102,-0.4221,0.151854649225606,9396.66438845629
20.212,0.1087,-0.4103,0.15171347082202,9387.65499371651
20.222,0.1152,-0.4009,0.151558319941498,9377.75454110462
20.232,0.1217,-0.3917,0.151364774509488,9365.40495232913
20.242,0.1283,-0.3808,0.151146777908948,9351.49638394908
20.252,0.1347,-0.3677,0.1509490280117,9338.88067275597
20.262,0.141,-0.3544,0.150696163197705,9322.7503329886
20.272,0.1472,-0.3475,0.150458933971349,9307.61892245787
20.282,0.1535,-0.3396,0.150198831352659,9291.03025853847
20.292,0.1596,-0.328,0.149953088512713,9275.35905833511
20.302,0.1656,-0.3093,0.149675327356559,9257.64793854421
20.312,0.1718,-0.2918,0.149418008980349,9241.24213900402
20.322,0.1779,-0.2764,0.149125107730068,9222.56980700771
20.332,0.1839,-0.2639,0.148821181096152,9203.19699510352
20.342,0.1901,-0.2491,0.148509361159529,9183.32357300127
20.352,0.1963,-0.2306,0.148213443270457,9164.46600880749
20.362,0.2023,-0.2127,0.147892396078152,9144.00966449798
20.372,0.2084,-0.1963,0.147535158928223,9121.25056607128
20.382,0.2143,-0.1816,0.147161290318008,9097.43548808269
20.392,0.2203,-0.1652,0.146780029565364,9073.15331632613
20.402,0.2263,-0.1472,0.146406905462011,9049.39305440156
20.412,0.2323,-0.129,0.146022722547064,9024.93239257729
20.422,0.2385,-0.1085,0.145633036966174,9000.12533509569
20.432,0.2446,-0.0904,0.145274985045376,8977.33556058483
20.442,0.2506,-0.0722,0.144887350069377,8952.66663306651
20.452,0.2567,-0.0529,0.144508341917423,8928.55052135888
20.462,0.2627,-0.0337,0.144119143251706,8903.78990980113
20.472,0.2686,-0.0137,0.143701161168529,8877.20253248089
