Tempo,Spostamento,Forza,Voltaggio,R_sensore
71.252,3.1921,3.2476,0.16421060729892,10187.2058911481
71.262,3.2198,3.2778,0.163869249315726,10165.3113468369
71.272,3.2479,3.308,0.163368860744298,10133.2222392364
71.282,3.2762,3.3397,0.163085863193277,10115.0770045059
71.292,3.3041,3.3723,0.162718651284514,10091.5352790709
71.302,3.3321,3.4058,0.162473681488595,10075.8324063398
71.312,3.3601,3.4395,0.162134896614646,10054.1184892396
71.322,3.3882,3.4697,0.161830638367347,10034.6200972636
71.332,3.4161,3.4977,0.161568928835534,10017.8504018648
71.342,3.4439,3.5267,0.161249592364946,9997.3905728126
71.352,3.4719,3.5563,0.160945450036014,9977.90674030812
71.362,3.5,3.5877,0.160525041728692,9950.9787598549
71.372,3.5281,3.6204,0.160229176326531,9932.03080253998
71.382,3.5562,3.6533,0.159768307995198,9902.52026111313
71.392,3.5842,3.6843,0.15971306972389,9898.98359484933
71.402,3.6121,3.7143,0.159200081776711,9866.14306309576
71.412,3.6401,3.7451,0.15914950122449,9862.90536743986
71.422,3.668,3.7768,0.158848935702281,9843.66735880763
71.432,3.6962,3.809,0.158665331764706,9831.91677322365
71.442,3.7245,3.8382,0.158361660072029,9812.48385072798
71.452,3.7526,3.8659,0.158215129987995,9803.10779406456
71.462,3.7805,3.8956,0.157945285234094,9785.8426559558
71.472,3.8084,3.9283,0.157988255654262,9788.59184958107
71.482,3.8362,3.9607,0.157789075534214,9775.8489662419
71.492,3.8641,3.9902,0.157622297671068,9765.17987817805
71.502,3.8921,4.0191,0.157398409747899,9750.85850948799
71.512,3.9202,4.0504,0.157263079807923,9742.20254370244
71.522,3.948,4.0817,0.157120857286915,9733.10623640046
71.532,3.9761,4.1119,0.157071390108043,9729.9425261328
71.542,4.0042,4.1417,0.157031522689076,9727.39282269299
71.552,4.0322,4.1711,0.15694826002401,9722.06793054751
71.562,4.0603,4.2013,0.156675019255702,9704.5946665936
71.572,4.0884,4.2328,0.156687687010804,9705.40470354883
71.582,4.1165,4.2664,0.156535273661465,9695.65894494285
71.592,4.1445,4.2981,0.15651819092437,9694.56666262824
71.602,4.1726,4.3288,0.156419046722689,9688.22746423911
71.612,4.2005,4.3589,0.15645540547419,9690.55218265252
71.622,4.2285,4.3883,0.156486479231693,9692.53901495478
71.632,4.2563,4.4184,0.156402519759904,9687.17076912125
71.642,4.2841,4.4485,0.156436151548619,9689.32111416078
71.652,4.312,4.481,0.156341449507803,9683.26614343508
71.662,4.3397,4.513,0.156365923601441,9684.83092251088
71.672,4.3676,4.5445,0.156272178007203,9678.83727679664
71.682,4.3953,4.5707,0.156208835630252,9674.78759897634
71.692,4.4234,4.5983,0.156234484513806,9676.42740018909
71.702,4.4516,4.6304,0.156218319471789,9675.39392411797
71.712,4.4799,4.664,0.156166631740696,9672.08943007985
71.722,4.508,4.6958,0.155955971284514,9658.62223960024
71.732,4.536,4.724,0.155815443121248,9649.63914721149
71.742,4.564,4.7539,0.155606126482593,9636.25980124594
71.752,4.592,4.7861,0.155619741848739,9637.13004900205
71.762,4.62,4.8191,0.155399647346939,9623.06295885708
71.772,4.6478,4.8495,0.155502806818728,9629.65612020175
71.782,4.6758,4.8772,0.15539509512605,9622.77202231997
71.792,4.7038,4.9063,0.155280465498199,9615.44611978249
71.802,4.7317,4.937,0.15526420667467,9614.40705736192
71.812,4.7594,4.9692,0.155159601392557,9607.72215141419
71.822,4.7873,5.0027,0.154974147707083,9595.87125631586
71.832,4.815,5.0353,0.154819123409364,9585.96556161824
71.842,4.8429,5.0646,0.15463561454982,9574.24058843736
71.852,4.8713,5.0942,0.15472916422569,9580.21766811907
71.862,4.8998,5.1252,0.1544630957503,9563.21861555718
71.872,4.9282,5.1578,0.154442077983193,9561.87587489895
71.882,4.9563,5.1891,0.154374217623049,9557.54062877653
71.892,4.9844,5.2192,0.154106980504202,9540.46941714591
71.902,5.0124,5.2494,0.15404205757503,9536.32239931981
71.912,5.0406,5.2818,0.153797192412965,9520.68238903576
71.922,5.0686,5.3146,0.153693252004802,9514.04399247207
71.932,5.0967,5.3472,0.153745864921969,9517.40420353502
71.942,5.1246,5.38,0.153669290804322,9512.513694912
71.952,5.1525,5.4109,0.153687382713085,9513.66914496262
71.962,5.1803,5.4405,0.153766986122449,9518.75316449657
71.972,5.2078,5.469,0.153635634669868,9510.36424968033
71.982,5.2353,5.4999,0.153667904969988,9512.42518816922
71.992,5.2627,5.5327,0.153602823241297,9508.268780234
72.002,5.2904,5.566,0.153670060216086,9512.56283365665
72.012,5.3189,5.5972,0.153616418919568,9509.1370513426
72.022,5.3474,5.6274,0.153783902328932,9519.83357094837
72.032,5.3759,5.6599,0.15376091697479,9518.36554123159
72.042,5.4041,5.6917,0.153616495846339,9509.14196418913
72.052,5.4323,5.7218,0.15358262727491,9506.97899891474
72.062,5.4603,5.75,0.153656499735894,9511.69679125225
72.072,5.4884,5.7812,0.153557003889556,9505.34262011093
72.082,5.5165,5.8141,0.153594758559424,9507.75374164347
72.092,5.5444,5.8474,0.15351901214886,9502.9163964756
72.102,5.5723,5.8808,0.153518522208884,9502.88510824059
72.112,5.6003,5.9138,0.153472635390156,9499.95474146121
72.122,5.6283,5.9458,0.153409739783914,9495.93827086223
72.132,5.6563,5.9744,0.15347158362545,9499.88757562602
