Tempo,Spostamento,Forza,Voltaggio,R_sensore
20.02,-0.0115,-0.6046,0.215170362271227,13490.7851624178
20.03,-0.0115,-0.5988,0.215115577944794,13487.1958632847
20.04,-0.0096,-0.5939,0.214985181749175,13478.6530396428
20.05,-0.0048,-0.5908,0.215067221047105,13484.0277376374
20.06,0.0037,-0.5842,0.214991436642664,13479.0628143715
20.07,0.0157,-0.5764,0.214958158607861,13476.8826940072
20.08,0.0301,-0.5665,0.214859692928293,13470.4321591634
20.09,0.0457,-0.5533,0.214754613855386,13463.5486704942
20.1,0.0615,-0.5411,0.214670375682568,13458.0306396253
20.11,0.0769,-0.5325,0.21459008880288,13452.771619466
20.12,0.0913,-0.5206,0.214560631827183,13450.8421475899
20.13,0.105,-0.5032,0.214441721791179,13443.0536203673
20.14,0.1181,-0.4842,0.214187080093009,13426.3760625962
20.15,0.1307,-0.4643,0.214113657470747,13421.5676353228
20.16,0.143,-0.4456,0.213802082412241,13401.1643120682
20.17,0.1548,-0.4274,0.21357991940594,13386.6177107108
20.18,0.1662,-0.4096,0.213342198361836,13371.0539087726
20.19,0.1774,-0.3933,0.213172552109211,13359.9479674042
20.2,0.1884,-0.3772,0.21298720219922,13347.8148813642
20.21,0.199,-0.3621,0.212709449984999,13329.6348589704
20.22,0.2095,-0.3494,0.212448201404141,13312.5369922754
20.23,0.2199,-0.337,0.212213472382238,13297.1763355432
20.24,0.2304,-0.32,0.211982651851185,13282.0729189595
20.25,0.2407,-0.3005,0.211651966309631,13260.4375133429
20.26,0.251,-0.2838,0.211312170054005,13238.2091435926
20.27,0.2611,-0.2718,0.210912870822082,13212.0923131933
20.28,0.2713,-0.2609,0.210522621455146,13186.5716120643
20.29,0.2814,-0.2467,0.210098991260126,13158.8726495664
20.3,0.2916,-0.2317,0.209760054617462,13136.7148833321
20.31,0.3016,-0.2175,0.209317397605761,13107.7811855757
20.32,0.3115,-0.203,0.208863059666967,13078.0895391678
20.33,0.3217,-0.1855,0.20837129439844,13045.9583077575
20.34,0.3317,-0.1669,0.207918024431443,13016.3481441764
