Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0
0,0,0.0054,0.201680574813844,-0.000225171657347566
0.01,0,-0.0039,0.201690443706757,-0.000174193010202863
0.02,0,-0.0097,0.201700244284536,-0.000123567043455885
0.03,0,-0.0073,0.20170997654718,-7.3293761429876e-05
0.04,0,0.0015,0.201719640494689,-2.3373168417795e-05
0.05,0,0.0079,0.201729236127064,2.61947313168215e-05
0.06,0,0.0061,0.201738763444304,7.54099335410121e-05
0.07,0,0.0018,0.201748222446409,0.000124272434051381
0.08,0,0.0011,0.201757613133379,0.000172782228675541
0.09,0,0.0078,0.201766935505215,0.000220939313269806
0.1,0.0002,0.012,0.201776189561916,0.000268743683722216
0.11,0.0002,0.0073,0.201785375303482,0.000316195335949949
0.12,0.0004,-0.0007,0.201794492729913,0.000363294265900465
0.13,0.0005,-0.0034,0.20180354184121,0.000410040469551082
0.14,0.0007,-0.0012,0.201812522637372,0.000456433942909692
0.15,0.0009,0.0017,0.201821435118399,0.00050247468201404
0.16,0.0013,0.0031,0.201830279284292,0.000548162682931728
0.17,0.0017,0.0054,0.20183905513505,0.000593497941761219
0.18,0.0022,0.0097,0.201847762670673,0.000638480454629824
0.19,0.0028,0.0147,0.201856401891161,0.000683110217696868
0.2,0.0035,0.0168,0.201864972796515,0.000727387227149513
0.21,0.0042,0.0165,0.201873475386734,0.000771311479206651
0.22,0.005,0.0132,0.201881909661818,0.000814882970117027
0.23,0.0058,0.0099,0.201890275621767,0.000858101696158519
0.24,0.0064,0.0095,0.201898573266582,0.000900967653640447
0.25,0.0071,0.013,0.201906802596262,0.000943480838901551
0.26,0.0076,0.0154,0.201914963610808,0.000985641248310858
0.27,0.0081,0.0149,0.201923056310218,0.00102744887826725
0.28,0.0086,0.0115,0.201931080694494,0.00106890372519961
0.29,0.0091,0.0112,0.201939036763635,0.00111000578556797
0.3,0.0096,0.0138,0.201946924517642,0.00115075505586107
0.31,0.01,0.0191,0.201954743956513,0.00119115153259849
0.32,0.0104,0.0229,0.20196249508025,0.00123119521233027
0.33,0.0109,0.026,0.201970177888853,0.00127088609163586
0.34,0.0112,0.0282,0.20197779238232,0.00131022416712528
0.35,0.0116,0.0282,0.201985338560653,0.00134920943543828
0.36,0.0118,0.0272,0.201992816423851,0.00138784189324515
0.37,0.0122,0.0272,0.202000225971914,0.00142612153724563
0.38,0.0125,0.0267,0.202007567204843,0.00146404836417105
0.39,0.0127,0.0261,0.202014840122637,0.00150162237078097
0.4,0.0131,0.0242,0.202022044725296,0.00153884355386615
0.41,0.0135,0.0222,0.202029181012821,0.00157571191024761
0.42,0.0138,0.0226,0.20203624898521,0.00161222743677608
0.43,0.0142,0.0244,0.202043248642466,0.00164839013033229
0.44,0.0145,0.0262,0.202050179984586,0.00168419998782755
0.45,0.0149,0.0288,0.202057043011571,0.0017196570062026
0.46,0.0152,0.0307,0.202063837723422,0.00175476118242945
0.47,0.0155,0.0337,0.202070564120138,0.00178951251350913
0.48,0.0159,0.0368,0.20207722220172,0.00182391099647337
0.49,0.0162,0.0384,0.202083811968167,0.0018579566283839
0.5,0.0165,0.0402,0.202090333419479,0.00189164940633245
0.51,0.0169,0.0401,0.202096786555656,0.00192498932744076
0.52,0.0171,0.038,0.202103171376698,0.00195797638886142
0.53,0.0175,0.0352,0.202109487882606,0.0019906105877763
0.54,0.0178,0.0347,0.202115736073379,0.0020228919213977
0.55,0.0182,0.0361,0.202121915949018,0.0020548203869688
0.56,0.0185,0.0369,0.202128027509521,0.00208639598176101
0.57,0.0188,0.035,0.20213407075489,0.0021176187030781
0.58,0.0191,0.0334,0.202140045685124,0.00214848854825249
0.59,0.0195,0.0353,0.202145952300224,0.0021790055146475
0.6,0.0197,0.0382,0.202151790600189,0.00220916959965598
0.61,0.0201,0.0404,0.202157560585019,0.00223898080070154
0.62,0.0204,0.0418,0.202163262254714,0.0022684391152369
0.63,0.0208,0.0414,0.202168895609275,0.00229754454074636
0.64,0.0211,0.0417,0.2021744606487,0.00232629707474351
0.65,0.0215,0.0406,0.202179957372992,0.00235469671477165
0.66,0.0218,0.0399,0.202185385782148,0.00238274345840537
0.67,0.0222,0.0408,0.20219074587617,0.00241043730324869
0.68,0.0225,0.0401,0.202196037655057,0.00243777824693532
0.69,0.0229,0.0385,0.202201261118809,0.00246476628713014
0.7,0.0233,0.0381,0.202206416267426,0.0024914014215276
0.71,0.0235,0.042,0.202211503100909,0.00251768364785243
0.72,0.0238,0.0485,0.202216521619257,0.00254361296385892
0.73,0.0242,0.0531,0.202221471822471,0.00256918936733266
0.74,0.0244,0.0532,0.202226353710549,0.00259441285608852
0.75,0.0247,0.0516,0.202231167283493,0.00261928342797166
0.76,0.025,0.0517,0.202235912541302,0.00264380108085722
0.77,0.0254,0.0518,0.202240589483977,0.0026679658126511
0.78,0.0257,0.0514,0.202245198111517,0.00269177762128886
0.79,0.026,0.0505,0.202249738423922,0.00271523650473624
0.8,0.0263,0.0486,0.202254210421192,0.00273834246098896
0.81,0.0267,0.0478,0.202258614103327,0.00276109548807376
0.82,0.0272,0.0494,0.202262949470328,0.0027834955840462
0.83,0.0275,0.0524,0.202267216522194,0.00280554274699304
0.84,0.0279,0.0539,0.202271415258926,0.0028272369750304
0.85,0.0282,0.0534,0.202275545680522,0.00284857826630532
0.86,0.0286,0.0529,0.202279607786984,0.00286956661899465
0.87,0.0289,0.0553,0.202283601578312,0.00289020203130514
0.88,0.0293,0.0595,0.202287527054504,0.00291048450147363
0.89,0.0295,0.0617,0.202291384215562,0.00293041402776815
0.9,0.0297,0.0614,0.202295173061485,0.00294999060848543
0.91,0.0301,0.0589,0.202298893592273,0.00296921424195319
0.92,0.0303,0.0577,0.202302545807927,0.00298808492652972
0.93,0.0307,0.0572,0.202306129708446,0.0030066026606019
0.94,0.031,0.0565,0.20230964529383,0.00302476744258831
0.95,0.0314,0.0562,0.202313092564079,0.00304257927093682
0.96,0.0318,0.0566,0.202316471519194,0.00306003814412601
0.97,0.0321,0.0574,0.202319782159174,0.00307714406066417
0.98,0.0325,0.0604,0.202323024484019,0.00309389701909019
0.99,0.0328,0.0643,0.20232619849373,0.00311029701797235
1,0.0332,0.0679,0.202329304188306,0.0031263440559098
1.01,0.0335,0.0698,0.202332341567747,0.00314203813153157
1.02,0.0339,0.0693,0.202335310632053,0.0031573792434968
1.03,0.0342,0.0672,0.202338211381225,0.00317236739049493
1.04,0.0346,0.0658,0.202341043815262,0.00318700257124569
1.05,0.0348,0.0652,0.202343807934164,0.00320128478449824
1.06,0.0352,0.0651,0.202346503737932,0.00321521402903301
1.07,0.0354,0.0636,0.202349131226564,0.00322879030365944
1.08,0.0358,0.064,0.202351690400062,0.00324201360721754
1.09,0.0361,0.0658,0.202354181258426,0.00325488393857833
1.1,0.0365,0.0683,0.202356603801654,0.00326740129664167
1.11,0.0368,0.0705,0.202358958029748,0.00327956568033828
1.12,0.0372,0.073,0.202361243942707,0.00329137708862919
1.13,0.0375,0.0743,0.202363461540532,0.00330283552050483
1.14,0.0379,0.0751,0.202365610823222,0.00331394097498649
1.15,0.0382,0.0769,0.202367691790777,0.00332469345112504
1.16,0.0386,0.0788,0.202369704443197,0.0033350929480025
1.17,0.039,0.0806,0.202371648780482,0.00334513946472972
1.18,0.0393,0.08,0.202373524802633,0.00335483300044887
1.19,0.0395,0.0766,0.202375332509649,0.00336417355433168
1.2,0.0399,0.0739,0.202377071901531,0.00337316112558
1.21,0.0403,0.0736,0.202378742978277,0.00338179571342614
1.22,0.0406,0.0759,0.202380345739889,0.00339007731713196
1.23,0.041,0.078,0.202381880186366,0.00339800593599033
1.24,0.0412,0.0801,0.202383346317709,0.00340558156932412
1.25,0.0416,0.082,0.202384744133917,0.00341280421648534
1.26,0.0418,0.084,0.20238607363499,0.00341967387685772
1.27,0.0421,0.0849,0.202387334820928,0.00342619054985383
1.28,0.0425,0.0836,0.202388527691732,0.00343235423491712
1.29,0.0429,0.0817,0.202389652247401,0.00343816493152016
1.3,0.0431,0.0811,0.202390708487935,0.00344362263916784
1.31,0.0434,0.0814,0.202391696413334,0.00344872735739358
1.32,0.0438,0.081,0.202392616023599,0.00345347908576069
1.33,0.0442,0.0814,0.202393467318729,0.00345787782386331
1.34,0.0445,0.0842,0.202394250298724,0.00346192357132588
1.35,0.0449,0.0869,0.202394964963585,0.00346561632780271
1.36,0.0452,0.0887,0.20239561131331,0.00346895609297838
1.37,0.0456,0.0894,0.202396189347901,0.00347194286656717
1.38,0.0459,0.0892,0.202396699067358,0.0034745766483144
1.39,0.0463,0.088,0.20239714047168,0.00347685743799449
1.4,0.0465,0.0871,0.202397513560866,0.00347878523541317
1.41,0.0469,0.087,0.202397818334919,0.00348036004040532
1.42,0.0471,0.0888,0.202398054793836,0.00348158185283651
1.43,0.0475,0.0925,0.202398222937619,0.00348245067260246
1.44,0.0477,0.0951,0.202398322766267,0.00348296649962863
1.45,0.048,0.0968,0.20239835427978,0.0034831293338713
1.46,0.0484,0.0976,0.202398317478159,0.00348293917531663
1.47,0.0488,0.0983,0.202398212361403,0.00348239602398035
1.48,0.0491,0.0974,0.202398038929512,0.00348149987990946
1.49,0.0495,0.0954,0.202397797182486,0.00348025074318012
1.5,0.0498,0.0958,0.202397487120326,0.00347864861389906
1.51,0.0502,0.097,0.202397108743031,0.00347669349220357
1.52,0.0505,0.0983,0.202396662050601,0.00347438537826008
1.53,0.0509,0.1005,0.202396147043037,0.0034717242722662
1.54,0.0512,0.103,0.202395563720337,0.0034687101744492
1.55,0.0516,0.1037,0.202394912082503,0.00346534308506668
1.56,0.0519,0.1012,0.202394192129535,0.00346162300440607
1.57,0.0522,0.0987,0.202393403861431,0.00345754993278538
1.58,0.0525,0.0992,0.202392547278193,0.00345312387055263
1.59,0.0528,0.1028,0.20239162237982,0.00344834481808554
1.6,0.0531,0.1052,0.202390629166313,0.00344321277579341
1.61,0.0535,0.1055,0.202389567637671,0.00343772774411368
1.62,0.0537,0.1059,0.202388437793894,0.0034318897235155
1.63,0.0541,0.1065,0.202387239634982,0.00342569871449746
1.64,0.0544,0.107,0.202385973160936,0.00341915471758827
1.65,0.0549,0.1072,0.202384638371754,0.00341225773334739
1.66,0.0551,0.107,0.202383235267439,0.00340500776236424
1.67,0.0556,0.1075,0.202381763847988,0.003397404805258
1.68,0.0558,0.1071,0.202380224113403,0.00338944886267779
1.69,0.0562,0.1078,0.202378616063683,0.00338113993530408
1.7,0.0565,0.1108,0.202376939698828,0.0033724780238463
1.71,0.0569,0.1153,0.202375195018838,0.00336346312904445
1.72,0.0571,0.1182,0.202373382023714,0.00335409525166884
1.73,0.0575,0.1184,0.202371500713455,0.00334437439251991
1.74,0.0577,0.1163,0.202369551088061,0.00333430055242838
1.75,0.0581,0.1141,0.202367533147533,0.0033238737322544
1.76,0.0584,0.1129,0.20236544689187,0.00331309393288899
1.77,0.0588,0.1128,0.202363292321072,0.00330196115525317
1.78,0.0591,0.1134,0.20236106943514,0.00329047540029778
1.79,0.0595,0.1142,0.202358778234072,0.00327863666900457
1.8,0.0599,0.1151,0.20235641871787,0.00326644496238483
1.81,0.0602,0.1178,0.202353990886534,0.00325390028148014
1.82,0.0606,0.1212,0.202351494740062,0.00324100262736209
1.83,0.0609,0.1227,0.202348930278456,0.00322775200113253
1.84,0.0613,0.1218,0.202346297501715,0.00321414840392393
1.85,0.0615,0.12,0.202343596409839,0.00320019183689798
1.86,0.0619,0.1184,0.202340827002829,0.00318588230124743
1.87,0.0622,0.1193,0.202337989280684,0.00317121979819457
1.88,0.0626,0.1213,0.202335083243404,0.00315620432899213
1.89,0.0629,0.1228,0.20233210889099,0.00314083589492326
1.9,0.0632,0.1237,0.202329066223441,0.00312511449730039
1.91,0.0635,0.1248,0.202325955240757,0.00310904013746697
1.92,0.0637,0.1264,0.202322775942938,0.00309261281679601
1.93,0.0641,0.1277,0.202319528329985,0.00307583253669123
1.94,0.0645,0.1266,0.202316212401896,0.00305869929858636
1.95,0.0648,0.1272,0.202312828158674,0.00304121310394427
1.96,0.0652,0.129,0.202309375600316,0.00302337395426011
1.97,0.0655,0.1307,0.202305854726824,0.00300518185105703
1.98,0.0659,0.1298,0.202302265538197,0.00298663679588932
1.99,0.0661,0.1285,0.202298608034435,0.00296773879034144
2,0.0665,0.1296,0.202294882215538,0.00294848783602767
2.01,0.0669,0.1319,0.202291088081507,0.00292888393459317
2.02,0.0672,0.1322,0.202287225632341,0.00290892708771252
2.03,0.0675,0.1315,0.202283294868041,0.0028886172970903
2.04,0.0679,0.1303,0.202279295788605,0.00286795456446166
2.05,0.0682,0.1304,0.202275228394035,0.00284693889159234
2.06,0.0686,0.1327,0.202271092684331,0.00282557028027689
2.07,0.0689,0.136,0.202266888659491,0.00280384873234149
2.08,0.0692,0.138,0.202262616319517,0.00278177424964172
2.09,0.0695,0.1386,0.202258275664408,0.00275934683406315
2.1,0.0698,0.1387,0.202253866694164,0.00273656648752178
2.11,0.0701,0.1411,0.202249389408786,0.00271343321196379
2.12,0.0705,0.1448,0.202244843808273,0.0026899470093656
2.13,0.0708,0.1466,0.202240229892625,0.00266610788173307
2.14,0.0712,0.1456,0.202235547661842,0.00264191583110337
2.15,0.0715,0.1419,0.202230797115925,0.00261737085954278
2.16,0.0719,0.1401,0.202225978254873,0.00259247296914847
2.17,0.0722,0.1408,0.202221091078686,0.002567222162047
2.18,0.0726,0.141,0.202216135587365,0.00254161844039566
2.19,0.073,0.1404,0.202211111780908,0.00251566180638163
2.2,0.0733,0.1429,0.202206019659318,0.00248935226222217
2.21,0.0737,0.1468,0.202200859222592,0.00246268981016546
2.22,0.074,0.1495,0.202195630470732,0.00243567445248849
2.23,0.0743,0.1502,0.202190333403736,0.00240830619149927
2.24,0.0746,0.1501,0.202184968021607,0.00238058502953581
2.25,0.075,0.1507,0.202179534324342,0.00235251096896627
2.26,0.0752,0.1502,0.202174032311943,0.00232408401218864
2.27,0.0756,0.1482,0.202168461984409,0.00229530416163165
2.28,0.0759,0.1473,0.20216282334174,0.00226617141975316
2.29,0.0763,0.1497,0.202157116383937,0.00223668578904247
2.3,0.0766,0.1538,0.202151341110999,0.00220684727201801
2.31,0.077,0.1566,0.202145497522926,0.00217665587122907
2.32,0.0773,0.1562,0.202139585619718,0.00214611158925409
2.33,0.0777,0.155,0.202133605401376,0.00211521442870278
2.34,0.078,0.1548,0.202127556867899,0.00208396439221401
2.35,0.0784,0.156,0.202121440019287,0.00205236148245765
2.36,0.0787,0.1565,0.202115254855541,0.00202040570213312
2.37,0.0791,0.1584,0.202109001376659,0.00198809705397014
2.38,0.0793,0.1586,0.202102679582643,0.00195543554072873
