Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0
0,0,0.0172,0.343345181671231,2.53365088661693e-06
0.01,0,0.0227,0.343333172550068,-3.50220790800655e-05
0.02,0,0.0184,0.343338057593633,-1.97452662448694e-05
0.03,0,0.0094,0.343326423499822,-5.61280771051748e-05
0.04,0,0.004,0.343346951022591,8.06690162241211e-06
0.05,0,0.004,0.343335252090974,-2.85188130097173e-05
0.06,0,0.0047,0.343351003740748,2.07408872795365e-05
0.07,0,0.0013,0.343342900349771,-4.60066565148682e-06
0.08,0.0002,-0.0031,0.34336463408562,6.33669581599493e-05
0.09,0.0002,-0.0029,0.343360138046669,4.9306503142799e-05
0.1,0.0002,0.0045,0.343372382630805,8.75990341463433e-05
0.11,0.0002,0.0138,0.343363174566342,5.8802603009501e-05
0.12,0.0004,0.0194,0.34337659746335,0.000100780141367602
0.13,0.0005,0.0189,0.343380375211928,0.000112594369811643
0.14,0.0007,0.015,0.343384112910883,0.000124283369133063
0.15,0.0011,0.0125,0.343380737225699,0.000113726503700946
0.16,0.0014,0.0125,0.343381025030182,0.000114626561321467
0.17,0.002,0.0134,0.343371892848059,8.60673309781291e-05
0.18,0.0026,0.0145,0.343375976111718,9.88369778585706e-05
0.19,0.0033,0.0137,0.343361032330113,5.21031920848458e-05
0.2,0.004,0.0114,0.34336643312212,6.89930895749094e-05
0.21,0.0046,0.0096,0.343373151286047,9.0002859104957e-05
0.22,0.0053,0.0101,0.343382337237371,0.000118730258655281
0.23,0.0059,0.0148,0.343366469353792,6.91063970173199e-05
0.24,0.0065,0.0194,0.343379205542526,0.000108936437323485
0.25,0.0071,0.0209,0.343366933095379,7.05566579859406e-05
0.26,0.0077,0.0214,0.343372675950087,8.85163350374623e-05
0.27,0.0083,0.0244,0.343375039038926,9.59064551841506e-05
0.28,0.0087,0.0285,0.343367967773557,7.37924123439397e-05
0.29,0.0092,0.0321,0.343357406413442,4.07638844253743e-05
0.3,0.0096,0.033,0.343356388545092,3.75807139569191e-05
0.31,0.0099,0.0313,0.343353078438386,2.72290568710033e-05
0.32,0.0103,0.0292,0.343359307313168,4.67085546399175e-05
0.33,0.0106,0.0284,0.34335597995043,3.63029199641151e-05
0.34,0.011,0.0301,0.343351497103384,2.22837720393135e-05
0.35,0.0113,0.0317,0.343337529838451,-2.13956967030651e-05
0.36,0.0117,0.0307,0.343334443010499,-3.10490190876888e-05
0.37,0.012,0.0307,0.343331495124916,-4.02678202156599e-05
0.38,0.0124,0.0317,0.343329807493403,-4.55454754642828e-05
0.39,0.0127,0.0346,0.343327012416996,-5.42863856366184e-05
0.4,0.0131,0.0368,0.343336069030471,-2.59640288256054e-05
0.41,0.0135,0.0383,0.343337808636381,-2.05238216624983e-05
0.42,0.0138,0.0393,0.343327572652379,-5.25343888770234e-05
0.43,0.0142,0.0414,0.343340032219265,-1.35700847461062e-05
0.44,0.0145,0.0422,0.343334551514094,-3.07097000412946e-05
0.45,0.0149,0.0416,0.343317258899637,-8.47880167046546e-05
0.46,0.0151,0.0411,0.343319183096292,-7.87705938988142e-05
0.47,0.0153,0.0406,0.343308041933614,-0.00011361160326924
0.48,0.0157,0.0391,0.343306433396984,-0.000118641858009258
0.49,0.0161,0.0377,0.343310832030663,-0.000104886335906068
0.5,0.0163,0.0385,0.343319944848042,-7.63884127488456e-05
0.51,0.0168,0.0416,0.343321862801038,-7.03905084466102e-05
0.52,0.0171,0.0448,0.343296327395053,-0.000150245512705969
0.53,0.0175,0.0464,0.343289991560442,-0.000170058968475028
0.54,0.0178,0.0472,0.343290629179317,-0.000168065005769736
0.55,0.0182,0.0489,0.343300798494619,-0.000136263433859925
0.56,0.0185,0.0516,0.343291819770558,-0.000164341785589597
0.57,0.019,0.0539,0.343293712412625,-0.000158423106228486
0.58,0.0194,0.0544,0.343287095349313,-0.000179115997401276
0.59,0.0197,0.0538,0.34328289132984,-0.000192262783398307
0.6,0.0201,0.0512,0.343270237412754,-0.000231833898325524
0.61,0.0203,0.0487,0.343270763861703,-0.000230187600385636
0.62,0.0207,0.0484,0.343255577772052,-0.000277677009242901
0.63,0.0209,0.0483,0.343292729193514,-0.00016149783435448
0.64,0.0212,0.049,0.343264072613045,-0.000251112277524764
0.65,0.0215,0.0496,0.343289079277304,-0.000172911860728987
0.66,0.0218,0.0507,0.343259124429753,-0.000266586052943626
0.67,0.0222,0.0536,0.343291124377575,-0.00016651642065767
0.68,0.0224,0.0564,0.343256083544066,-0.000276095381660147
0.69,0.0228,0.0583,0.343274691660415,-0.000217904675101643
0.7,0.0231,0.0595,0.34325966859884,-0.000264884349151575
0.71,0.0235,0.0599,0.343266069416588,-0.000244867938171974
0.72,0.0238,0.0596,0.34323534228233,-0.000340956244203646
0.73,0.0242,0.0567,0.343263235092263,-0.000253731343790913
0.74,0.0246,0.0548,0.343257440653175,-0.000271851489162442
0.75,0.0249,0.0544,0.343257503312135,-0.00027165554473373
0.76,0.0253,0.0553,0.343243035077614,-0.000316899851411029
0.77,0.0255,0.0563,0.343240493757981,-0.000324846904293483
0.78,0.0259,0.0559,0.343219953734684,-0.000389078038452687
0.79,0.0262,0.0567,0.343215072204916,-0.000404343088410203
0.8,0.0266,0.0586,0.343185024607304,-0.000498304338282491
0.81,0.0268,0.0611,0.343189592026509,-0.000484021729917025
0.82,0.0272,0.0635,0.343166665260286,-0.000555714893468537
0.83,0.0274,0.0663,0.343176018517266,-0.000526466868634237
0.84,0.0277,0.0686,0.343166087228242,-0.000557522419931429
0.85,0.0281,0.0698,0.343182180777435,-0.00050719715976724
0.86,0.0285,0.0686,0.343168116333426,-0.000551177334914239
0.87,0.0288,0.0671,0.343155073195444,-0.000591963600860664
0.88,0.029,0.0673,0.343137292175935,-0.000647564989973254
0.89,0.0294,0.067,0.343155208248015,-0.000591541288774252
0.9,0.0297,0.0654,0.343145416300298,-0.000622160841300408
0.91,0.0301,0.0638,0.343149871093672,-0.00060823065832636
0.92,0.0305,0.0642,0.343141058869127,-0.000635786545916784
0.93,0.0308,0.0672,0.343146371403399,-0.000619174226692732
0.94,0.0312,0.0708,0.343139660016272,-0.000640160758957419
0.95,0.0315,0.073,0.34314955129776,-0.000609230664194458
0.96,0.0319,0.0738,0.343130621042138,-0.000668425568763525
0.97,0.0321,0.0748,0.343134244049643,-0.000657096462446572
0.98,0.0323,0.075,0.343120907406198,-0.000698799919077134
0.99,0.0327,0.0741,0.343118186862998,-0.000707306981939287
1,0.0331,0.073,0.343117512877971,-0.00070941451281978
1.01,0.0333,0.0718,0.343117805320526,-0.000708500053832774
1.02,0.0336,0.0732,0.343103496782888,-0.000753242281813789
1.03,0.034,0.0749,0.343132954273759,-0.000661129580076386
1.04,0.0344,0.0767,0.343122663880593,-0.000693307467252071
1.05,0.0347,0.0772,0.343108700664671,-0.000736969982308554
1.06,0.0351,0.0776,0.343095747285529,-0.000777474536987943
1.07,0.0355,0.0792,0.343111178746391,-0.000729221121720895
1.08,0.0359,0.0814,0.343103622749804,-0.000752848389478511
1.09,0.0362,0.0831,0.343119597470486,-0.000702896052827487
1.1,0.0366,0.0846,0.343111464657156,-0.000728327089873767
1.11,0.037,0.0842,0.343122334461593,-0.000694337552602958
1.12,0.0373,0.0839,0.343106692099266,-0.00074325067845866
1.13,0.0377,0.083,0.343131459477794,-0.000665803790863445
1.14,0.0379,0.0808,0.343109509174841,-0.000734441804851747
1.15,0.0382,0.0791,0.343105319487813,-0.000747542771302242
1.16,0.0385,0.08,0.343096083156193,-0.00077642428943165
1.17,0.0387,0.0816,0.343094948721236,-0.000779971599353596
1.18,0.0391,0.0827,0.343095872663213,-0.000777082488457623
1.19,0.0394,0.0833,0.343095433291878,-0.00077845637629304
1.2,0.0398,0.0842,0.343079259186958,-0.000829031652753198
