Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0,Strain_Percentuale,DeltaR_Percentuale
19.03,6.3444,8.2131,0.086274260831476,-0.589328441751401,12.6888,-58.9328441751401
19.04,6.3477,8.2174,0.086291038012954,-0.589247178731809,12.6954,-58.9247178731809
19.05,6.351,8.2238,0.0862826717708582,-0.589287702061665,12.702,-58.9287702061665
19.06,6.3543,8.2279,0.0862862866622605,-0.589270192731507,12.7086,-58.9270192731507
19.07,6.3576,8.2301,0.0862756106407529,-0.58932190375016,12.7152,-58.932190375016
19.08,6.3608,8.2314,0.0862673852062679,-0.589361744805146,12.7216,-58.9361744805146
19.09,6.364,8.2332,0.0862532354470886,-0.58943028085239,12.728,-58.943028085239
19.1,6.3672,8.236,0.0862522239505726,-0.589435180141362,12.7344,-58.9435180141362
19.11,6.3705,8.2401,0.0862404363037363,-0.589492274690691,12.741,-58.9492274690691
19.12,6.3737,8.2437,0.0862370733451928,-0.589508563438828,12.7474,-58.9508563438828
19.13,6.377,8.2468,0.0862361472487497,-0.589513049054202,12.754,-58.9513049054202
19.14,6.3803,8.2503,0.0862328818144111,-0.58952886540906,12.7606,-58.952886540906
19.15,6.3836,8.2532,0.0862285346913335,-0.589549920964787,12.7672,-58.9549920964787
19.16,6.3869,8.2557,0.0862241782625989,-0.589571021555657,12.7738,-58.9571021555657
19.17,6.3903,8.2592,0.0862198716419285,-0.589591880861783,12.7806,-58.9591880861783
19.18,6.3938,8.2632,0.0862250240558656,-0.589566924914574,12.7876,-58.9566924914574
19.19,6.3972,8.2674,0.0862216905992275,-0.589583070666778,12.7944,-58.9583070666778
19.2,6.4006,8.2718,0.0862195557035713,-0.589593411121635,12.8012,-58.9593411121635
19.21,6.4042,8.2761,0.0862102782598977,-0.589638346697018,12.8084,-58.9638346697018
19.22,6.4076,8.2796,0.086197463754213,-0.589700413858791,12.8152,-58.9700413858791
19.23,6.411,8.2805,0.0861894062694122,-0.589739440185726,12.822,-58.9739440185726
19.24,6.4143,8.2806,0.0861800857168312,-0.589784584006015,12.8286,-58.9784584006015
19.25,6.4176,8.2843,0.0861874208938022,-0.589749056308028,12.8352,-58.9749056308028
19.26,6.4209,8.2907,0.0861911107439661,-0.589731184595199,12.8418,-58.9731184595199
19.27,6.4242,8.2954,0.0861948668780908,-0.589712991809812,12.8484,-58.9712991809812
19.28,6.4275,8.2978,0.0862117779297155,-0.589631083012985,12.855,-58.9631083012985
19.29,6.4308,8.3,0.0862011704848465,-0.589682460312309,12.8616,-58.9682460312309
19.3,6.4341,8.3028,0.0861988506546807,-0.589693696410797,12.8682,-58.9693696410798
19.31,6.4373,8.3057,0.0861942274803828,-0.589716088726022,12.8746,-58.9716088726022
19.32,6.4405,8.3073,0.0861956748677479,-0.589709078319082,12.881,-58.9709078319082
19.33,6.4437,8.3101,0.0861768179620768,-0.589800411238808,12.8874,-58.9800411238808
19.34,6.447,8.3144,0.0861794599741427,-0.589787614766053,12.894,-58.9787614766053
19.35,6.4503,8.3186,0.0861784747312008,-0.589792386749829,12.9006,-58.9792386749829
19.36,6.4536,8.3233,0.0861846459447729,-0.589762496698481,12.9072,-58.9762496698481
19.37,6.4569,8.3284,0.0861717632375501,-0.589824893543113,12.9138,-58.9824893543113
19.38,6.4605,8.3322,0.0861732539651507,-0.589817673284108,12.921,-58.9817673284108
19.39,6.4639,8.334,0.0861627773072322,-0.589868416320811,12.9278,-58.9868416320811
19.4,6.4674,8.3335,0.0861592592615241,-0.589885455706411,12.9348,-58.9885455706411
19.41,6.4709,8.3353,0.0861639478244574,-0.589862747004652,12.9418,-58.9862747004652
19.42,6.4743,8.3392,0.0861661465931314,-0.589852097419107,12.9486,-58.9852097419107
19.43,6.4776,8.3436,0.0861731096156889,-0.589818372433159,12.9552,-58.9818372433159
19.44,6.4809,8.347,0.0861979686168514,-0.589697968558651,12.9618,-58.9697968558651
19.45,6.4842,8.3508,0.0861918070083685,-0.58972781224998,12.9684,-58.972781224998
19.46,6.4874,8.3543,0.0862085029879695,-0.589646945260256,12.9748,-58.9646945260256
19.47,6.4907,8.3584,0.0862083669493058,-0.589647604165847,12.9814,-58.9647604165847
19.48,6.494,8.3606,0.0861938842004987,-0.589717751398271,12.988,-58.9717751398271
19.49,6.4973,8.3624,0.0861757841765281,-0.589805418331275,12.9946,-58.9805418331275
19.5,6.5005,8.3653,0.0861683678770631,-0.589841338772775,13.001,-58.9841338772775
19.51,6.5037,8.3689,0.0861726688444767,-0.589820507285164,13.0074,-58.9820507285164
19.52,6.5069,8.3711,0.0861648804092311,-0.589858230095309,13.0138,-58.9858230095309
19.53,6.5102,8.3735,0.0861317316649967,-0.590018782674655,13.0204,-59.0018782674655
19.54,6.5135,8.3769,0.0861236303620163,-0.590058020184277,13.027,-59.0058020184277
19.55,6.5168,8.3808,0.086141400989773,-0.589971950504949,13.0336,-58.9971950504949
19.56,6.5202,8.3826,0.0861638002210394,-0.589863461911361,13.0404,-58.9863461911361
19.57,6.5237,8.3849,0.0861846707783782,-0.589762376417654,13.0474,-58.9762376417654
19.58,6.5272,8.3883,0.0861862172958415,-0.58975488590401,13.0544,-58.975488590401
19.59,6.5305,8.3931,0.0862187351452777,-0.589597385527065,13.061,-58.9597385527065
19.6,6.5339,8.397,0.0862142751674026,-0.589618987577006,13.0678,-58.9618987577006
19.61,6.5373,8.401,0.0862171967387197,-0.589604836854401,13.0746,-58.9604836854401
19.62,6.5407,8.4053,0.0862336160491637,-0.589525309094582,13.0814,-58.9525309094582
19.63,6.5441,8.4092,0.0862130648280739,-0.5896248498887,13.0882,-58.96248498887
19.64,6.5475,8.4116,0.0861671581528,-0.589847197995903,13.095,-58.9847197995903
19.65,6.5508,8.4142,0.0861569872043648,-0.589896460228704,13.1016,-58.9896460228704
19.66,6.5541,8.418,0.0860471165964009,-0.590428597352624,13.1082,-59.0428597352624
19.67,6.5573,8.4215,0.086038595011127,-0.590469869014896,13.1146,-59.0469869014896
19.68,6.5606,8.4242,0.0860821547514801,-0.590258899382652,13.1212,-59.0258899382652
19.69,6.5639,8.4262,0.0860908212993008,-0.590216924893727,13.1278,-59.0216924893727
19.7,6.5672,8.4299,0.0861089107808508,-0.5901293120526,13.1344,-59.01293120526
19.71,6.5705,8.4344,0.0860924449812734,-0.590209060936231,13.141,-59.0209060936231
19.72,6.5737,8.4386,0.0861109506664815,-0.590119432227835,13.1474,-59.0119432227836
19.73,6.577,8.4396,0.0862142221199722,-0.589619244513749,13.154,-58.9619244513749
19.74,6.5802,8.4403,0.0861974015030727,-0.589700715371902,13.1604,-58.9700715371902
19.75,6.5836,8.4432,0.0862856760400232,-0.589273150384089,13.1672,-58.9273150384089
19.76,6.587,8.4464,0.0862585330777412,-0.589404621192321,13.174,-58.9404621192321
19.77,6.5905,8.4497,0.0862686803431607,-0.589355471635324,13.181,-58.9355471635324
19.78,6.5939,8.4535,0.0862642145117317,-0.589377102476843,13.1878,-58.9377102476843
19.79,6.5973,8.4597,0.0862152484843882,-0.589614273287429,13.1946,-58.9614273287429
19.8,6.6005,8.4644,0.0862519187997345,-0.589436658170908,13.201,-58.9436658170908
19.81,6.6038,8.4668,0.0862248062739239,-0.589567979752203,13.2076,-58.9567979752203
19.82,6.6072,8.4686,0.0862445840301899,-0.589472184828168,13.2144,-58.9472184828168
19.83,6.6106,8.4704,0.0862529766442018,-0.589431534391383,13.2212,-58.9431534391382
19.84,6.6141,8.4715,0.0861989822825877,-0.589693058871253,13.2282,-58.9693058871253
19.85,6.6172,8.472,0.0862056399043396,-0.589660812647004,13.2344,-58.9660812647004
19.86,6.6206,8.4749,0.0862780313676857,-0.589310178591571,13.2412,-58.9310178591571
19.87,6.6239,8.4788,0.0862736911803672,-0.589331200939877,13.2478,-58.9331200939877
19.88,6.6272,8.4839,0.0862687591966315,-0.589355089697821,13.2544,-58.9355089697821
19.89,6.6305,8.4877,0.0862302260068297,-0.589541728979467,13.261,-58.9541728979467
19.9,6.6339,8.4915,0.0862426422479235,-0.589481590018393,13.2678,-58.9481590018393
19.91,6.6372,8.4941,0.0862446298080817,-0.589471963098903,13.2744,-58.9471963098903
19.92,6.6405,8.4961,0.0862512707189933,-0.589439797216185,13.281,-58.9439797216185
19.93,6.6438,8.4985,0.086213433255052,-0.589623065402845,13.2876,-58.9623065402845
19.94,6.6472,8.5024,0.0862183536616874,-0.589599233256951,13.2944,-58.9599233256951
19.95,6.6505,8.5072,0.0861893155079383,-0.589739879787061,13.301,-58.9739879787061
19.96,6.6541,8.5104,0.0861779690767895,-0.589794835865485,13.3082,-58.9794835865485
19.97,6.6576,8.5119,0.0861797141141959,-0.589786383848819,13.3152,-58.9786383848819
19.98,6.661,8.5137,0.0861896280918507,-0.589738365793231,13.322,-58.9738365793231
19.99,6.6645,8.5168,0.0861681633113313,-0.589842329574191,13.329,-58.9842329574191
20,6.6678,8.5203,0.0861833265518639,-0.58976888713697,13.3356,-58.976888713697
20.01,6.6711,8.524,0.0861959357409367,-0.589707814781833,13.3422,-58.9707814781833
20.02,6.6745,8.5272,0.0862407833958882,-0.589490593521911,13.349,-58.9490593521911
20.03,6.6778,8.5314,0.0862329000249434,-0.589528777205158,13.3556,-58.9528777205158
20.04,6.681,8.5365,0.0863091587649297,-0.589159407285632,13.362,-58.9159407285632
20.05,6.6843,8.5402,0.0863022139222424,-0.589193046081271,13.3686,-58.9193046081271
20.06,6.6875,8.5421,0.0863377105117353,-0.589021109939311,13.375,-58.9021109939311
20.07,6.6906,8.5444,0.0863223628402661,-0.589095450327468,13.3812,-58.9095450327468
20.08,6.6937,8.5458,0.0863455703047583,-0.588983038833539,13.3874,-58.8983038833539
20.09,6.6971,8.5472,0.0864025317899482,-0.588707126308909,13.3942,-58.8707126308909
20.1,6.7004,8.5498,0.0863939200190487,-0.588748840790601,13.4008,-58.8748840790601
20.11,6.7037,8.5539,0.0863991924699766,-0.588723301629051,13.4074,-58.8723301629051
20.12,6.707,8.5577,0.0864005990994069,-0.588716488064433,13.414,-58.8716488064433
20.13,6.7104,8.5602,0.0864030419811691,-0.588704654993531,13.4208,-58.8704654993531
20.14,6.7138,8.5628,0.0864029576099749,-0.588705063679214,13.4276,-58.8705063679214
20.15,6.7172,8.567,0.0863691011059472,-0.588869060088628,13.4344,-58.8869060088628
20.16,6.7207,8.5701,0.086403193294433,-0.588703922047077,13.4414,-58.8703922047077
20.17,6.7242,8.5718,0.0864002579101921,-0.588718140749366,13.4484,-58.8718140749366
20.18,6.7276,8.5736,0.0863200466314752,-0.589106669439236,13.4552,-58.9106669439236
20.19,6.7309,8.5769,0.0863142061587284,-0.589134959120204,13.4618,-58.9134959120204
20.2,6.7342,8.5804,0.0862751700428204,-0.589324037851926,13.4684,-58.9324037851926
20.21,6.7374,8.5846,0.086283165833972,-0.58928530898599,13.4748,-58.928530898599
20.22,6.7407,8.5881,0.0862663421538277,-0.589366796967596,13.4814,-58.9366796967596
20.23,6.7442,8.5924,0.0862586291061451,-0.589404156067614,13.4884,-58.9404156067614
20.24,6.7476,8.5955,0.0862239185013101,-0.58957227972189,13.4952,-58.957227972189
20.25,6.7509,8.5977,0.0862358341735633,-0.589514565456219,13.5018,-58.951456545622
20.26,6.754,8.5987,0.0862369926966469,-0.589508954065983,13.508,-58.9508954065983
20.27,6.7571,8.6004,0.08626547867558,-0.589370979337071,13.5142,-58.9370979337071
20.28,6.7603,8.6042,0.0862497877902682,-0.589446979929846,13.5206,-58.9446979929846
20.29,6.7636,8.6087,0.0862781914767876,-0.58930940307841,13.5272,-58.930940307841
20.3,6.7669,8.6111,0.0862765308258802,-0.589317446695088,13.5338,-58.9317446695088
20.31,6.7704,8.6123,0.0862937178255182,-0.589234198570421,13.5408,-58.9234198570421
20.32,6.7739,8.6154,0.086293941683325,-0.589233114273625,13.5478,-58.9233114273625
20.33,6.7773,8.6176,0.0863000388475059,-0.589203581490359,13.5546,-58.9203581490359
20.34,6.7808,8.6197,0.0863130143177274,-0.589140732069568,13.5616,-58.9140732069568
20.35,6.7842,8.6226,0.0863104713981427,-0.589153049261902,13.5684,-58.9153049261902
20.36,6.7876,8.6275,0.086297146532762,-0.589217590980288,13.5752,-58.9217590980288
20.37,6.7911,8.6323,0.0862921817163309,-0.589241638997438,13.5822,-58.9241638997438
20.38,6.7946,8.6361,0.0862967560283982,-0.589219482462986,13.5892,-58.9219482462986
20.39,6.7979,8.6382,0.0862845950596075,-0.589278386294645,13.5958,-58.9278386294645
20.4,6.8012,8.6407,0.0862890962184413,-0.589256584159184,13.6024,-58.9256584159184
20.41,6.8044,8.6431,0.0862862794281181,-0.589270227771309,13.6088,-58.9270227771309
20.42,6.8076,8.6446,0.0862965576230939,-0.589220443476972,13.6152,-58.9220443476972
20.43,6.8109,8.6465,0.0862924510096422,-0.589240334626154,13.6218,-58.9240334626154
20.44,6.814,8.6488,0.0862799295916185,-0.589300984247546,13.628,-58.9300984247546
20.45,6.8172,8.6523,0.086276943648328,-0.589315447126926,13.6344,-58.9315447126926
20.46,6.8203,8.6562,0.0862692020459036,-0.589352944696951,13.6406,-58.9352944696951
20.47,6.8236,8.6601,0.086275823096878,-0.58932087468711,13.6472,-58.932087468711
20.48,6.8269,8.6633,0.0862788017456513,-0.589306447146457,13.6538,-58.9306447146457
20.49,6.8302,8.6657,0.0862638361090056,-0.589378935318378,13.6604,-58.9378935318378
20.5,6.8336,8.6669,0.0862548266228736,-0.589422573822279,13.6672,-58.9422573822279
20.51,6.837,8.6702,0.0862457859160678,-0.589466363386322,13.674,-58.9466363386322
20.52,6.8405,8.6753,0.0862414742398739,-0.589487247362744,13.681,-58.9487247362744
20.53,6.8439,8.6793,0.0862406759360602,-0.589491114012265,13.6878,-58.9491114012265
20.54,6.8475,8.6812,0.0862362479434968,-0.589512561331963,13.695,-58.9512561331963
20.55,6.8508,8.6826,0.0862365700250547,-0.589511001306677,13.7016,-58.9511001306677
20.56,6.8542,8.6862,0.0862356562188749,-0.589515427392372,13.7084,-58.9515427392372
20.57,6.8576,8.6904,0.0862334689068498,-0.589526021788175,13.7152,-58.9526021788175
20.58,6.8609,8.6928,0.0862361376975901,-0.589513095315928,13.7218,-58.9513095315928
20.59,6.8642,8.6935,0.0862496389197816,-0.589447700998703,13.7284,-58.9447700998703
20.6,6.8674,8.6962,0.0862320701659026,-0.589532796680936,13.7348,-58.9532796680936
20.61,6.8706,8.7001,0.0862181439851019,-0.589600248833129,13.7412,-58.9600248833129
20.62,6.8738,8.7016,0.0861947038861253,-0.589713781259794,13.7476,-58.9713781259794
20.63,6.8771,8.7028,0.0861867742766708,-0.589752188181944,13.7542,-58.9752188181944
20.64,6.8803,8.7053,0.0861824373892343,-0.589773193766556,13.7606,-58.9773193766556
20.65,6.8836,8.7088,0.0861805403097798,-0.589782382202509,13.7672,-58.9782382202509
20.66,6.8868,8.7117,0.0861750850336565,-0.589808804596227,13.7736,-58.9808804596227
20.67,6.8901,8.7124,0.0861648199582753,-0.589858522885351,13.7802,-58.9858522885351
20.68,6.8934,8.7133,0.0861653802566469,-0.589855809118488,13.7868,-58.9855809118488
20.69,6.8968,8.7155,0.086179275547495,-0.589788508029102,13.7936,-58.9788508029102
20.7,6.9002,8.7192,0.0861826074664198,-0.589772370003493,13.8004,-58.9772370003493
20.71,6.9038,8.7238,0.0862051347296657,-0.589663259466127,13.8076,-58.9663259466127
20.72,6.9073,8.7284,0.0861942512875586,-0.589715973416226,13.8146,-58.9715973416226
20.73,6.9107,8.7318,0.0861978092735594,-0.589698740337293,13.8214,-58.9698740337293
20.74,6.9143,8.7352,0.0861763791739324,-0.589802536489138,13.8286,-58.9802536489138
20.75,6.9177,8.7396,0.0861657785496383,-0.589853880013233,13.8354,-58.9853880013233
20.76,6.9211,8.7436,0.0861516622283823,-0.58992225127277,13.8422,-58.992225127277
20.77,6.9244,8.7449,0.0861245467964344,-0.590053581570907,13.8488,-59.0053581570907
20.78,6.9279,8.7452,0.0861226724656523,-0.590062659610625,13.8558,-59.0062659610625
20.79,6.9312,8.7464,0.086117230664753,-0.590089016116971,13.8624,-59.0089016116971
20.8,6.9345,8.7507,0.0860926564891507,-0.590208036542534,13.869,-59.0208036542534
20.81,6.9377,8.7572,0.0860919823254901,-0.590211301711418,13.8754,-59.0211301711418
20.82,6.941,8.7622,0.0861019039100726,-0.590163248527735,13.882,-59.0163248527735
20.83,6.9441,8.7633,0.0861165461064978,-0.590092331663025,13.8882,-59.0092331663025
20.84,6.9474,8.7636,0.0861121658467689,-0.590113546713437,13.8948,-59.0113546713437
20.85,6.9505,8.7644,0.0861102862851153,-0.590122650042213,13.901,-59.0122650042213
20.86,6.9538,8.7664,0.0861274847893728,-0.590039351829304,13.9076,-59.0039351829304
20.87,6.957,8.7674,0.0861172488425783,-0.590088928075632,13.914,-59.0088928075632
20.88,6.9604,8.7695,0.0861034729563816,-0.590155649152235,13.9208,-59.0155649152235
20.89,6.9639,8.7724,0.0861174368632256,-0.59008801742818,13.9278,-59.008801742818
20.9,6.9673,8.7749,0.0860944503305689,-0.590199348447248,13.9346,-59.0199348447248
20.91,6.9707,8.7782,0.0860583726720902,-0.590374081812479,13.9414,-59.0374081812479
20.92,6.9741,8.782,0.0860521452045746,-0.590404242777289,13.9482,-59.0404242777289
20.93,6.9776,8.7865,0.0859946084281088,-0.590682902146895,13.9552,-59.0682902146895
20.94,6.981,8.7897,0.0859993182016437,-0.59066009224172,13.962,-59.066009224172
20.95,6.9844,8.7916,0.0859919110463396,-0.590695965817404,13.9688,-59.0695965817404
20.96,6.9877,8.7934,0.0860179241107799,-0.590569981531804,13.9754,-59.0569981531804
20.97,6.991,8.7971,0.086062862226109,-0.590352337889166,13.982,-59.0352337889166
20.98,6.9943,8.8005,0.0860598235666657,-0.590367054806958,13.9886,-59.0367054806958
20.99,6.9976,8.8029,0.0860531097111909,-0.590399571469268,13.9952,-59.0399571469268
21,7.0008,8.8059,0.0860873271610346,-0.590233847989909,14.0016,-59.0233847989909
21.01,7.004,8.8083,0.0860786290867975,-0.59027597510981,14.008,-59.027597510981
21.02,7.0072,8.8092,0.0861021208466635,-0.590162197837166,14.0144,-59.0162197837166
21.03,7.0104,8.8093,0.0860681375061698,-0.590326788466538,14.0208,-59.0326788466538
21.04,7.0137,8.8114,0.0860360764088365,-0.590482067058599,14.0274,-59.0482067058599
21.05,7.0169,8.8163,0.0860102111432714,-0.590607336466375,14.0338,-59.0607336466375
21.06,7.0202,8.82,0.0859885417392351,-0.590712283664593,14.0404,-59.0712283664593
21.07,7.0236,8.823,0.0859827063808869,-0.590740544759381,14.0472,-59.0740544759381
21.08,7.0269,8.8251,0.0859559097025249,-0.590870322297126,14.0538,-59.0870322297126
21.09,7.0304,8.8279,0.0859119412496192,-0.591083260457175,14.0608,-59.1083260457175
21.1,7.034,8.8312,0.0859117833539114,-0.591084025135425,14.068,-59.1084025135425
21.11,7.0375,8.8332,0.0858439236457616,-0.591412660570247,14.075,-59.1412660570247
21.12,7.0411,8.8349,0.0858894043173819,-0.591192404800891,14.0822,-59.1192404800891
21.13,7.0444,8.8381,0.0859261584324214,-0.591014407399625,14.0888,-59.1014407399625
21.14,7.0477,8.8423,0.0859112832318958,-0.591086447192246,14.0954,-59.1086447192246
21.15,7.0509,8.8451,0.0859926838087461,-0.590692223258741,14.1018,-59.0692223258742
21.16,7.0542,8.8465,0.085967383447732,-0.590814754598083,14.1084,-59.0814754598083
21.17,7.0574,8.8475,0.0859419628161431,-0.590937867145123,14.1148,-59.0937867145123
21.18,7.0607,8.8488,0.0859053270204445,-0.591115292680283,14.1214,-59.1115292680283
21.19,7.064,8.849,0.0858969227328402,-0.59115599389969,14.128,-59.115599389969
21.2,7.067,8.852,0.0859198188766741,-0.591045109578989,14.134,-59.1045109578989
21.21,7.0702,8.857,0.0859211895694584,-0.591038471383059,14.1404,-59.1038471383059
21.22,7.0734,8.8621,0.0859324135561423,-0.590984114043073,14.1468,-59.0984114043073
21.23,7.0767,8.8662,0.0859234138986176,-0.591027699061395,14.1534,-59.1027699061395
21.24,7.08,8.8693,0.0858510955084598,-0.591377928633234,14.16,-59.1377928633234
21.25,7.0836,8.8733,0.0858900203094517,-0.591189421619792,14.1672,-59.1189421619792
21.26,7.087,8.8761,0.0858392716031391,-0.591435189454218,14.174,-59.1435189454218
21.27,7.0904,8.8775,0.085882895989726,-0.591223923862343,14.1808,-59.1223923862343
21.28,7.0938,8.8776,0.0858343177505415,-0.591459179894821,14.1876,-59.1459179894821
21.29,7.0973,8.8786,0.0858310175983497,-0.591475161793879,14.1946,-59.1475161793879
21.3,7.1007,8.8798,0.0858422258813685,-0.591420882498359,14.2014,-59.1420882498359
21.31,7.1041,8.8796,0.0858057015300083,-0.591597761137547,14.2082,-59.1597761137547
21.32,7.1075,8.8801,0.0857967582169309,-0.591641071048661,14.215,-59.1641071048661
21.33,7.1108,8.8841,0.0857916366127428,-0.591665873444079,14.2216,-59.1665873444079
21.34,7.1141,8.8907,0.0857760872887751,-0.591741173847067,14.2282,-59.1741173847067
21.35,7.1175,8.8963,0.0857764569943296,-0.591739383486836,14.235,-59.1739383486836
21.36,7.1206,8.9014,0.0857604084987906,-0.591817100730078,14.2412,-59.1817100730078
21.37,7.1239,8.9048,0.0856841701494261,-0.592186289421957,14.2478,-59.2186289421957
21.38,7.1272,8.9072,0.0856638928566667,-0.592284481476561,14.2544,-59.2284481476561
21.39,7.1304,8.9089,0.0856555845326264,-0.592324714000306,14.2608,-59.2324714000306
21.4,7.1337,8.9088,0.0856565426290823,-0.592320074486901,14.2674,-59.2320074486901
21.41,7.137,8.9079,0.0856405732966596,-0.592397404598163,14.274,-59.2397404598163
21.42,7.1404,8.9073,0.0855727279864403,-0.592725934042673,14.2808,-59.2725934042673
21.43,7.1438,8.908,0.0855583916391627,-0.592795354219702,14.2876,-59.2795354219702
21.44,7.1472,8.9101,0.0856156990174693,-0.592517855142989,14.2944,-59.2517855142989
21.45,7.1507,8.9149,0.0855963336607793,-0.592611628584557,14.3014,-59.2611628584557
21.46,7.1542,8.9214,0.0856043833115071,-0.592572649611632,14.3084,-59.2572649611632
21.47,7.1575,8.9271,0.085609816226,-0.592546341636905,14.315,-59.2546341636905
21.48,7.1609,8.931,0.0856187940270141,-0.592502868017898,14.3218,-59.2502868017898
21.49,7.1643,8.9337,0.0855910850772737,-0.592637043828979,14.3286,-59.2637043828979
21.5,7.1676,8.9367,0.085622322609518,-0.592485781356971,14.3352,-59.2485781356971
21.51,7.171,8.9384,0.0856124261383963,-0.592533703554377,14.342,-59.2533703554377
21.52,7.1744,8.9383,0.0856003320908394,-0.592592266928524,14.3488,-59.2592266928524
21.53,7.1775,8.939,0.0855982802630513,-0.592602202527999,14.355,-59.2602202527999
21.54,7.1807,8.9413,0.0856253186338436,-0.59247127351432,14.3614,-59.247127351432
21.55,7.1839,8.9422,0.0856142841908424,-0.592524706224988,14.3678,-59.2524706224988
21.56,7.1871,8.9439,0.0856364578336333,-0.592417333290523,14.3742,-59.2417333290523
21.57,7.1903,8.9474,0.0856428208633979,-0.592386520980986,14.3806,-59.2386520980986
21.58,7.1936,8.9521,0.0856917585938826,-0.59214954244659,14.3872,-59.214954244659
21.59,7.1969,8.9561,0.0856891711300526,-0.592162072230122,14.3938,-59.2162072230122
21.6,7.2002,8.9582,0.0857188784282906,-0.592018213960077,14.4004,-59.2018213960077
21.61,7.2035,8.9602,0.0857282000590919,-0.591973073391573,14.407,-59.1973073391573
21.62,7.2069,8.9642,0.0857077757543724,-0.592071979115585,14.4138,-59.2071979115585
21.63,7.2104,8.9681,0.085699387572129,-0.592112599072307,14.4208,-59.2112599072307
21.64,7.2139,8.9699,0.0857184168862411,-0.592020449001292,14.4278,-59.2020449001292
21.65,7.2174,8.9721,0.0857279011753397,-0.59197452075712,14.4348,-59.197452075712
21.66,7.2209,8.9742,0.0857266897360697,-0.591980387235005,14.4418,-59.1980387235005
21.67,7.2243,8.9764,0.0857139373649471,-0.592042141292726,14.4486,-59.2042141292726
21.68,7.2277,8.9794,0.0857228831049405,-0.591998821088924,14.4554,-59.1998821088924
21.69,7.231,8.982,0.0857236026878928,-0.591995336464793,14.462,-59.1995336464793
21.7,7.2344,8.9836,0.0857328258753041,-0.591950672529459,14.4688,-59.1950672529459
21.71,7.2377,8.984,0.0857100121463159,-0.592061149315073,14.4754,-59.2061149315073
21.72,7.2411,8.9838,0.085730206731237,-0.591963355936316,14.4822,-59.1963355936316
21.73,7.2444,8.9853,0.0857170293502588,-0.592027168213427,14.4888,-59.2027168213427
21.74,7.2475,8.9904,0.0857232067022156,-0.5919972540496,14.495,-59.19972540496
21.75,7.2507,8.9976,0.0857247897167046,-0.591989588203478,14.5014,-59.1989588203478
21.76,7.254,9.0008,0.0857145187723125,-0.592039325802591,14.508,-59.2039325802591
21.77,7.2572,9.0006,0.0857220673351522,-0.592002771502414,14.5144,-59.2002771502414
21.78,7.2607,9.0014,0.0857236137312911,-0.591995282986458,14.5214,-59.1995282986458
21.79,7.264,9.0039,0.0857690535526911,-0.59177523582486,14.528,-59.177523582486
21.8,7.2674,9.0071,0.0857785163737971,-0.591729410596582,14.5348,-59.1729410596582
21.81,7.2707,9.0097,0.0857677434251968,-0.591781580313381,14.5414,-59.1781580313381
21.82,7.2741,9.012,0.0857678799623885,-0.591780919111748,14.5482,-59.1780919111748
21.83,7.2775,9.0136,0.0857622491061099,-0.591808187339236,14.555,-59.1808187339236
21.84,7.281,9.0149,0.0857544282789933,-0.591846060710291,14.562,-59.1846060710291
21.85,7.2844,9.0187,0.0857586457727649,-0.591825636963924,14.5688,-59.1825636963924
21.86,7.2878,9.0249,0.0857427048280798,-0.591902832818157,14.5756,-59.1902832818157
21.87,7.2911,9.0292,0.0857412892684618,-0.591909687803865,14.5822,-59.1909687803865
21.88,7.2944,9.0286,0.0857316960531774,-0.591956143781778,14.5888,-59.1956143781778
21.89,7.2977,9.0263,0.0857270104872312,-0.591978833975753,14.5954,-59.1978833975753
21.9,7.3009,9.0278,0.085724879571767,-0.591989153074602,14.6018,-59.1989153074602
21.91,7.3042,9.0318,0.0857240188914925,-0.591993320973128,14.6084,-59.1993320973128
21.92,7.3074,9.0363,0.0857315406439405,-0.591956896363008,14.6148,-59.1956896363008
21.93,7.3106,9.0399,0.0857271229346785,-0.591978289441316,14.6212,-59.1978289441316
21.94,7.3138,9.0422,0.0857347501189923,-0.59194135422259,14.6276,-59.194135422259
21.95,7.3171,9.0426,0.0857352988566585,-0.591938696914387,14.6342,-59.1938696914387
21.96,7.3204,9.0437,0.0857466431698095,-0.591883760992895,14.6408,-59.1883760992895
21.97,7.3237,9.0465,0.0857532336354431,-0.591851845916226,14.6474,-59.1851845916226
21.98,7.3271,9.0507,0.085771991343545,-0.591761009120555,14.6542,-59.1761009120555
21.99,7.3305,9.054,0.0857645037603066,-0.591797268861075,14.661,-59.1797268861075
22,7.334,9.0545,0.0857668498202986,-0.591785907726936,14.668,-59.1785907726936
22.01,7.3374,9.0536,0.0857608400537013,-0.59181501086743,14.6748,-59.181501086743
22.02,7.3408,9.0564,0.0857524386970194,-0.591855695500166,14.6816,-59.1855695500166
22.03,7.3444,9.0614,0.0857583680810868,-0.591826981722033,14.6888,-59.1826981722033
22.04,7.3478,9.0646,0.0857606550915998,-0.591815906571307,14.6956,-59.1815906571307
22.05,7.3512,9.0662,0.0857484546466617,-0.591874988719491,14.7024,-59.1874988719491
22.06,7.3545,9.067,0.0857588521657748,-0.591824637478801,14.709,-59.1824637478801
22.07,7.3578,9.0688,0.0857320949780919,-0.591954211956859,14.7156,-59.1954211956859
22.08,7.3611,9.0729,0.0857340001291819,-0.591944986110233,14.7222,-59.1944986110233
