Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0,Strain_Percentuale,DeltaR_Percentuale
57.12,19.0412,6.9909,0.178349933134993,-0.567274221538364,27.2017142857143,-56.7274221538364
57.13,19.0445,6.9929,0.17829759841946,-0.567405895313553,27.2064285714286,-56.7405895313553
57.14,19.0478,6.9947,0.178264759042618,-0.567488517494574,27.2111428571429,-56.7488517494574
57.15,19.0511,6.9947,0.178209425058558,-0.567627732403168,27.2158571428571,-56.7627732403168
57.16,19.0543,6.9949,0.178194745181084,-0.567664665007263,27.2204285714286,-56.7664665007263
57.17,19.0575,6.9955,0.178142056584793,-0.567797220601348,27.225,-56.7797220601348
57.18,19.0607,6.9959,0.178131322401246,-0.567824225635871,27.2295714285714,-56.7824225635871
57.19,19.0638,6.9975,0.178106220436378,-0.567887376632583,27.234,-56.7887376632583
57.2,19.0672,6.9992,0.17810870684263,-0.567881121413223,27.2388571428571,-56.7881121413223
57.21,19.0705,7.0018,0.178096856669673,-0.567910933632077,27.2435714285714,-56.7910933632077
57.22,19.0736,7.0029,0.178089845654956,-0.567928571609877,27.248,-56.7928571609877
57.23,19.0771,7.004,0.178054325721976,-0.568017930181894,27.253,-56.8017930181894
57.24,19.0804,7.0052,0.178064213234239,-0.567993055999827,27.2577142857143,-56.7993055999827
57.25,19.0839,7.0049,0.178051267379021,-0.568025624086408,27.2627142857143,-56.8025624086408
57.26,19.0873,7.0054,0.178011059819754,-0.568126773745106,27.2675714285714,-56.8126773745106
57.27,19.0909,7.0079,0.177988879475363,-0.568182571840754,27.2727142857143,-56.8182571840754
57.28,19.0944,7.0093,0.177969297472215,-0.568231832979458,27.2777142857143,-56.8231832979458
57.29,19.0977,7.0084,0.177922485765124,-0.568349592446045,27.2824285714286,-56.8349592446045
57.3,19.101,7.008,0.17792098555077,-0.568353366345419,27.2871428571429,-56.8353366345419
57.31,19.1042,7.0086,0.177904008436664,-0.56839607335901,27.2917142857143,-56.839607335901
57.32,19.1074,7.0098,0.177929825189815,-0.568331129550425,27.2962857142857,-56.8331129550425
57.33,19.1106,7.0119,0.177954094125534,-0.568270078748355,27.3008571428571,-56.8270078748355
57.34,19.1139,7.0128,0.177938730511999,-0.568308727441981,27.3055714285714,-56.8308727441981
57.35,19.1172,7.0133,0.178013453408187,-0.56812075227156,27.3102857142857,-56.812075227156
