Tempo,Spostamento,Forza,Voltaggio,R_sensore
2.522,-0.1241,-0.4699,0.254960776086435,16119.6207695087
2.532,-0.1183,-0.3195,0.25478446180072,16107.8749584517
2.542,-0.0419,-0.1417,0.254046480048019,16058.7211176853
2.552,0.0865,-0.0293,0.253036818343337,15991.4965838241
2.562,0.2428,-0.0213,0.251408240672269,15883.1240974816
2.572,0.4099,-0.1007,0.249588010468187,15762.0861738848
2.582,0.5759,-0.1903,0.247243838415366,15606.3448245322
2.592,0.7344,-0.2145,0.244797433277311,15443.9750889115
2.602,0.8857,-0.142,0.242053756638655,15262.0738607369
2.612,1.0294,0.0223,0.238995017623049,15059.531664493
2.622,1.1656,0.2511,0.23568338482593,14840.5366726862
2.632,1.2966,0.5116,0.232154577142857,14607.5149183678
2.642,1.4242,0.7791,0.228510770564226,14367.2610107461
2.652,1.5479,1.0373,0.224678915006002,14115.0036410348
2.662,1.6687,1.2757,0.220799179735894,13860.0063926813
2.672,1.788,1.4945,0.217007243505402,13611.1795200236
2.682,1.906,1.6937,0.213142785066026,13357.9993404273
2.692,2.0224,1.8778,0.209178437070828,13098.6993142947
2.702,2.1374,2.0484,0.205286208595438,12844.5336380736
2.712,2.2518,2.2107,0.201449105210084,12594.3712775127
2.722,2.3661,2.3696,0.197693417094838,12349.9039689742
2.732,2.4801,2.5285,0.19400640422569,12110.2785735881
2.742,2.5934,2.6829,0.190529029387755,11884.6145793558
2.752,2.7063,2.8299,0.187324774261705,11676.9633608281
2.762,2.8195,2.9706,0.184100429435774,11468.2891579198
2.772,2.9324,3.1109,0.181121856326531,11275.7690229822
2.782,3.0445,3.2537,0.178307070588235,11094.0538851354
2.792,3.1565,3.3978,0.175791902088835,10931.8606403993
2.802,3.2693,3.5388,0.173614869003601,10791.6088930781
2.812,3.3822,3.6748,0.171979720096038,10686.3503128943
2.822,3.4941,3.8098,0.170411508331333,10585.4675998982
2.832,3.6057,3.9476,0.168909032460984,10488.8750964895
2.842,3.718,4.0885,0.167707319279712,10411.6615255213
2.852,3.8307,4.2275,0.166879565186074,10358.4982478819
2.862,3.9428,4.36,0.165797911644658,10289.0554809882
2.872,4.0545,4.4883,0.16497084969988,10235.9785994035
2.882,4.1668,4.6216,0.164045217238896,10176.5974626359
2.892,4.2795,4.7593,0.1630864642497,10115.1155407868
2.902,4.3913,4.8962,0.16218964427371,10057.6272537265
2.912,4.5026,5.0284,0.161499900168067,10013.4275190163
2.922,4.6146,5.1578,0.160797137623049,9968.40650388034
2.932,4.7268,5.2871,0.16025520667467,9933.6977579283
2.942,4.8386,5.4189,0.159713826602641,9899.03205395845
2.952,4.9501,5.5513,0.159140505354142,9862.32954272827
2.962,5.0621,5.6839,0.158448414453781,9818.0352922485
2.972,5.1746,5.8173,0.157895414645858,9782.65205940261
2.982,5.2868,5.9514,0.157357650948379,9748.25144660102
2.992,5.3983,6.0855,0.156930077406963,9720.90512310468
3.002,5.51,6.225,0.156649400432173,9702.95648922157
3.012,5.6223,6.3645,0.15621555092437,9675.21692387744
3.022,5.7345,6.5034,0.15585262545018,9652.01593178184
3.032,5.8462,6.6381,0.155519911836735,9630.74936875415
3.042,5.9579,6.773,0.155134053829532,9606.08955251825
3.052,6.0704,6.9121,0.154765776038415,9582.55693438129
3.062,6.1829,7.0522,0.154628360480192,9573.77712076898
3.072,6.2948,7.1912,0.154536709435774,9567.92158987419
