Tempo,Spostamento,Forza,Voltaggio,R_sensore
2.528,-0.1039,-0.3167,0.174773853733493,10866.2588095725
2.538,-0.0994,-0.2122,0.174680704921969,10860.2577926904
2.548,-0.0467,-0.0883,0.174087970660264,10822.0769215357
2.558,0.0421,-0.0122,0.173225180792317,10766.5172261393
2.568,0.1521,-0.0057,0.172087972004802,10693.3165521822
2.578,0.2708,-0.0506,0.170603433373349,10597.8105765199
2.588,0.3896,-0.1007,0.168678100168067,10474.0340427701
2.598,0.5033,-0.1133,0.166780188235294,10352.1168949938
2.608,0.6115,-0.0706,0.164369217671068,10197.3801394265
2.618,0.7151,0.023,0.161982247106843,10044.3356378742
2.628,0.8139,0.1617,0.15938079697479,9877.71131894755
2.638,0.9082,0.3399,0.156613599951981,9700.66728211658
2.648,0.999,0.5464,0.153681413061224,9513.28788879512
2.658,1.0876,0.768,0.150742988907563,9325.73723537931
2.668,1.1748,0.9907,0.14764706362545,9128.37950339398
2.678,1.2606,1.2042,0.144512497382953,8928.81491127695
2.688,1.3448,1.406,0.141269176566627,8722.59742515229
2.698,1.4276,1.5993,0.138263035102041,8531.70601990452
2.708,1.5098,1.7813,0.135098982857143,8331.04203237127
2.718,1.592,1.9512,0.131973419495798,8133.0751165781
2.728,1.6739,2.1126,0.128974463241296,7943.36606950654
2.738,1.7555,2.2706,0.125977329651861,7754.00556207482
2.748,1.8364,2.4269,0.123052667659064,7569.44821874865
2.758,1.9167,2.5765,0.120311559471789,7396.67466098094
2.768,1.9971,2.7215,0.117630466266507,7227.87155624551
2.778,2.0779,2.8654,0.115045154093637,7065.2743611364
2.788,2.1586,3.0129,0.112706231932773,6918.32150560564
2.798,2.2392,3.159,0.110342927635054,6769.97953038567
2.808,2.3193,3.301,0.108288511164466,6641.14255787254
2.818,2.399,3.4381,0.10639396182473,6522.42708105711
2.828,2.4787,3.5733,0.104757091188475,6419.93215494439
2.838,2.5585,3.7099,0.103236466842737,6324.77754809045
2.848,2.6391,3.8481,0.101980633901561,6246.23707742467
2.858,2.7198,3.9839,0.100697444945978,6166.02733640736
2.868,2.7998,4.1159,0.0997119261464586,6104.45292054306
2.878,2.8795,4.245,0.0986655746938775,6039.10483139794
2.888,2.9591,4.3765,0.097943668667467,5994.03568915187
2.898,3.0393,4.511,0.0971392034573829,5943.82794995219
2.908,3.1199,4.6473,0.0964075534693877,5898.17900981542
2.918,3.2002,4.7783,0.0956917339255702,5853.53094059267
2.928,3.2803,4.906,0.0952097408883553,5823.47475785436
2.938,3.3593,5.0332,0.094502802545018,5779.40209163998
2.948,3.4391,5.1669,0.093999633517407,5748.0407559448
2.958,3.5196,5.3026,0.0935614175270108,5720.73302993552
2.968,3.6002,5.4344,0.0930467084753901,5688.66481587072
2.978,3.6806,5.5652,0.0926539928931573,5664.201755428
2.988,3.7604,5.6958,0.0923328239615846,5644.19839302048
2.998,3.8402,5.8285,0.0918587073229292,5614.6737743664
3.008,3.9204,5.9627,0.0916681945258103,5602.81159620714
3.018,4.0009,6.0958,0.0913357345018007,5582.11335477416
3.028,4.0814,6.2299,0.0911040785594237,5567.69261463715
3.038,4.1616,6.3626,0.0908491916926771,5551.8273061977
3.048,4.2411,6.4953,0.0905753171668668,5534.78195623917
3.058,4.3204,6.6311,0.0902615885234093,5515.25851025514
3.068,4.4004,6.7713,0.0899583814165666,5496.39219407594
3.078,4.4808,6.9091,0.089725832605042,5481.92399525284
