Tempo,Spostamento,Forza,Voltaggio,R_sensore
5.024,-0.0516,-0.3314,0.185636671973188,11567.6773432847
5.034,-0.0505,-0.2812,0.18553759405111,11561.2655208516
5.044,-0.0292,-0.2256,0.18556166149979,11562.8230202402
5.054,0.0096,-0.1911,0.185332056556347,11547.9650144132
5.064,0.061,-0.1813,0.185302695852534,11546.0651509438
5.074,0.1189,-0.1941,0.184831147884374,11515.5555429691
5.084,0.1789,-0.2174,0.184617229576875,11501.7167925356
5.094,0.2379,-0.2315,0.183857795140344,11452.5975762193
5.104,0.2945,-0.2253,0.183153646837034,11407.0680321846
5.114,0.3484,-0.1988,0.182388390029325,11357.6023637013
5.124,0.3995,-0.156,0.18160334562212,11306.8739654582
5.134,0.4481,-0.1015,0.180440788856305,11231.7816392271
5.144,0.4949,-0.0379,0.178792791788856,11125.395615709
5.154,0.5403,0.0342,0.177373056556347,11033.8032758776
5.164,0.5847,0.1067,0.175922649350649,10940.2878455277
5.174,0.6281,0.1773,0.174167300377042,10827.1863873762
5.184,0.6708,0.2511,0.172634370758274,10728.4832360248
5.194,0.7128,0.329,0.171027989526602,10625.117881549
5.204,0.7544,0.4108,0.169045653958944,10497.6558574276
5.214,0.7955,0.4966,0.167117015500628,10373.746852756
5.224,0.8364,0.588,0.16499557771261,10237.5652617016
5.234,0.877,0.6816,0.162882390867197,10102.0320795796
5.244,0.9176,0.7719,0.160604996229577,9956.09964289634
5.254,0.958,0.8574,0.158525976120654,9822.99865735709
5.264,0.9984,0.9436,0.156466226225387,9691.2440503198
5.274,1.0387,1.0316,0.154595776707164,9571.69533744929
5.284,1.079,1.1181,0.152428625890239,9433.29849897661
5.294,1.1193,1.2012,0.150472735232509,9308.49918046953
5.304,1.1597,1.2833,0.148293367406787,9169.55900077936
5.314,1.1999,1.365,0.146535601591956,9057.58791431667
5.324,1.2399,1.4463,0.144252901550063,8912.299093755
5.334,1.2797,1.5276,0.142236676162547,8784.08436231834
5.344,1.3195,1.6078,0.140262602848764,8658.65321844257
5.354,1.3596,1.6856,0.138106462924173,8521.77008017557
5.364,1.3997,1.762,0.136802623376623,8439.0543575845
5.374,1.4396,1.8373,0.13489212274822,8317.93206758765
5.384,1.4796,1.9146,0.133683577293674,8241.36157709991
5.394,1.5197,1.9928,0.132495061164642,8166.09717891794
5.404,1.5599,2.068,0.131580258064516,8108.19105824708
5.414,1.5999,2.1397,0.130652702974445,8049.49996404575
5.424,1.6398,2.2094,0.129511758273984,7977.33729225188
5.434,1.6792,2.2794,0.128643185588605,7922.42431562564
5.444,1.7189,2.3505,0.127584487222455,7855.51767216122
5.454,1.7589,2.4224,0.125920744030163,7750.43269203721
5.464,1.7993,2.4936,0.125375251780478,7715.99404608148
5.474,1.8397,2.5638,0.124866050691244,7683.85353035985
5.484,1.8797,2.6318,0.124110427314621,7636.17133639887
5.494,1.9198,2.7004,0.123015694176791,7567.11646764423
5.504,1.9601,2.7708,0.122239504398827,7518.17383258551
5.514,2.0002,2.8408,0.121100427733557,7446.37756566697
5.524,2.0402,2.9085,0.120017994972769,7378.18263566114
5.534,2.0801,2.9738,0.118730717218266,7297.12152761648
5.544,2.1196,3.0382,0.11735851026393,7210.75941233646
5.554,2.1591,3.1048,0.11612114830331,7132.92560049693
5.564,2.1994,3.1731,0.114631462505237,7039.27216291569
5.574,2.2399,3.2406,0.113349813573523,6958.74326476482
5.584,2.2804,3.307,0.11208763091747,6879.47875005635
5.594,2.3206,3.3709,0.110730380812736,6794.28970606506
5.604,2.3605,3.4336,0.109119990364474,6693.27340782212
5.614,2.4004,3.4977,0.107753390867197,6607.60175086294
5.624,2.4403,3.5622,0.10615767993297,6507.62772827852
5.634,2.4801,3.6277,0.105151511939673,6444.62308871228
5.644,2.5199,3.6922,0.103732842899036,6355.83228431038
5.654,2.5594,3.7553,0.102754981147884,6294.66041125115
5.664,2.5986,3.8164,0.101710107666527,6229.32349261635
5.674,2.6385,3.8797,0.100953917888563,6182.05562041088
5.684,2.6789,3.9444,0.100580870967742,6158.74259695815
5.694,2.7194,4.0075,0.0997912978634269,6109.41108405747
5.704,2.7601,4.0718,0.0996476434855467,6100.43745240544
5.714,2.8005,4.1354,0.0993656770004189,6082.82543347975
5.724,2.8405,4.1991,0.098862642228739,6051.41021432395
5.734,2.8804,4.2617,0.0984850913280268,6027.83587297364
5.744,2.92,4.3239,0.097818318810222,5986.21135476651
5.754,2.9591,4.3855,0.0975897599497277,5971.94574736733
5.764,2.998,4.4464,0.0972260934227063,5949.25007406153
5.774,3.0378,4.5084,0.0969652316715543,5932.97230714592
5.784,3.0784,4.5702,0.0973583024717218,5957.50057693219
5.794,3.1195,4.6349,0.0969366702974444,5931.19018330068
5.804,3.1605,4.7001,0.0967984030163385,5922.56311116516
