Tempo,Spostamento,Forza,Voltaggio,R_sensore
2.522,-0.053,-0.102,0.120796225738295,7427.20931489935
2.532,-0.0508,-0.0422,0.120583373493397,7413.79857819572
2.542,-0.0227,0.0253,0.119973730420168,7375.39454457677
2.552,0.0268,0.0712,0.119221529171669,7328.0233809568
2.562,0.0904,0.082,0.118178908523409,7262.38669805477
2.572,0.1603,0.0592,0.116916093541417,7182.92553114507
2.582,0.2314,0.0201,0.115392074813926,7087.0831342843
2.592,0.3009,-0.0099,0.113760354141657,6984.53385752877
2.602,0.3677,-0.0129,0.111917898679472,6868.82276277051
2.612,0.4315,0.0225,0.109885975798319,6741.31371504727
2.622,0.4923,0.1029,0.107745110012005,6607.08277276222
2.632,0.55,0.2292,0.105578166290516,6471.33634232535
2.642,0.6054,0.3958,0.103114644465786,6317.15694646096
2.652,0.6591,0.5906,0.100833687010804,6174.54157925583
2.662,0.7116,0.8007,0.0982835557262905,6015.25344297144
2.672,0.7632,1.0172,0.0958928364945978,5866.07306676724
2.682,0.8142,1.2342,0.0933310649219688,5706.38040737211
2.692,0.8646,1.4484,0.0907384699639856,5544.93599956896
2.702,0.9147,1.6575,0.0882083267707083,5387.54486991801
2.712,0.964,1.8613,0.0855923883793517,5224.98712827316
2.722,1.0129,2.0577,0.0831065280672269,5070.672887767
2.732,1.0614,2.2489,0.0805934697719087,4914.82880770409
2.742,1.1102,2.4345,0.0781249175990396,4761.89965964734
2.752,1.1586,2.6142,0.0757218690036014,4613.17579892342
2.762,1.207,2.7892,0.0734569605762305,4473.13420313622
2.772,1.2554,2.9599,0.0713814348619448,4344.91535012582
2.782,1.3039,3.1298,0.0693326123889556,4218.45200285643
2.792,1.3526,3.3002,0.0674549640816327,4102.64662098966
2.802,1.4011,3.4669,0.06565887030012,3991.95365141568
2.812,1.4494,3.6275,0.0640133845858343,3890.61334076145
2.822,1.4975,3.7818,0.0624549849219688,3794.69866489805
2.832,1.5456,3.935,0.0612526130132053,3720.73776285467
2.842,1.5935,4.0886,0.0601949495318127,3655.7080036655
2.852,1.6413,4.239,0.0592410028811524,3597.07908738505
2.862,1.6893,4.3864,0.0584294059543817,3547.21671029774
2.872,1.7374,4.5315,0.0578248255942377,3510.0835292341
2.882,1.7856,4.6773,0.0571623596638655,3469.40546038115
2.892,1.8339,4.8255,0.0565884032172869,3434.17104419037
2.902,1.8818,4.9738,0.0560448562785114,3400.81096910951
2.912,1.93,5.1198,0.0556162879231693,3374.5128510551
2.922,1.9779,5.2635,0.0552390715966386,3351.36960490879
2.932,2.0257,5.4065,0.0549430370708283,3333.20955548406
2.942,2.0735,5.5499,0.0545723166386555,3310.4710127859
2.952,2.1215,5.693,0.0541621362785114,3285.31612464286
2.962,2.1694,5.8369,0.053927711212485,3270.94155102037
2.972,2.2174,5.9835,0.0535878974309724,3250.1071273342
2.982,2.2655,6.1313,0.0532552576710684,3229.71532462755
2.992,2.3137,6.2808,0.0528981893877551,3207.82903280548
3.002,2.3621,6.4319,0.0527358278031213,3197.87821920798
3.012,2.4103,6.5823,0.0525114726530612,3184.12901997492
3.022,2.4584,6.7314,0.0522803586554622,3169.96692083719
3.032,2.5061,6.8788,0.0520041777671068,3153.04496823355
3.042,2.5539,7.0285,0.0517838234813926,3139.54493704997
3.052,2.6017,7.1785,0.0516356313565426,3130.46660531375
3.062,2.6496,7.3299,0.051443824969988,3118.71724703677
3.072,2.6976,7.478,0.0512163462184874,3104.78391064953
3.082,2.7455,7.6261,0.0510808969507803,3096.48809490384
3.092,2.7935,7.779,0.0508292353901561,3081.07586953487
3.102,2.8417,7.9344,0.0506606479231693,3070.75213393346
3.112,2.8896,8.091,0.0505035278271308,3061.13125513307
3.122,2.9376,8.2471,0.0503437777190876,3051.34995997084
3.132,2.9854,8.4037,0.0500559818967587,3033.73018242373
3.136,3.0044,8.4673,0.0499656658823529,3028.20117052336
3.138,3.0138,8.4992,0.0497818054261705,3016.94613062139
3.14,3.0233,8.5312,0.0497387059783914,3014.30791371318
3.15,3.057,8.6821,0.0495859446338536,3004.95740836689
3.16,3.0548,8.7655,0.0494445911164466,2996.30568891646
3.17,3.0267,8.776,0.0494451925570228,2996.3424997952
3.18,2.9772,8.7011,0.0493523418967587,2990.65972606505
3.19,2.9134,8.5338,0.0493474909003602,2990.36283457521
3.2,2.8429,8.2829,0.0492487393997599,2984.3191552582
3.21,2.7718,7.9635,0.0491606727010804,2978.92959866473
3.22,2.7025,7.5964,0.0490874521008403,2974.44874814057
3.23,2.6362,7.2128,0.0491348750540216,2977.35085569864
3.24,2.5727,6.8394,0.0491466463385354,2978.07122294514
3.25,2.5121,6.4941,0.0491347525570228,2977.34335926836
3.26,2.4543,6.1788,0.0491629544777911,2979.06923773162
3.27,2.3988,5.8928,0.0491627074669868,2979.05412127775
3.28,2.3449,5.6345,0.0492123204801921,2982.09034597291
3.29,2.2923,5.4017,0.0494327422328932,2995.5804855698
3.3,2.2408,5.1876,0.049665962545018,3009.85522406596
3.31,2.1898,4.9868,0.0498302283793517,3019.91026641321
3.32,2.1395,4.7959,0.0500571096758703,3033.79922465686
3.33,2.0896,4.6102,0.0504200451380552,3056.01963790046
3.34,2.0401,4.4338,0.0508130179591837,3080.0827374417
3.35,1.9911,4.2639,0.0513135709963986,3110.73888389795
