Tempo,Spostamento,Forza,Voltaggio,R_sensore
5.024,-0.0516,-0.3314,0.183564444965806,11433.6282216385
5.034,-0.0505,-0.2812,0.183561891578895,11433.4631181881
5.044,-0.0292,-0.2256,0.183355960914491,11420.1481006246
5.054,0.0096,-0.1911,0.183094273848151,11403.2296410182
5.064,0.061,-0.1813,0.182518309589178,11365.9991662748
5.074,0.1189,-0.1941,0.181982447361853,11331.3688902321
5.084,0.1789,-0.2174,0.181263697499127,11284.9315330901
5.094,0.2379,-0.2315,0.180636353866121,11244.4111170794
5.104,0.2945,-0.2253,0.179832036389957,11192.4753088027
5.114,0.3484,-0.1988,0.178908963210702,11132.8926489127
5.124,0.3995,-0.156,0.177759912694055,11058.7554420189
5.134,0.4481,-0.1015,0.176741427594469,10993.0718999161
5.144,0.4949,-0.0379,0.17537122213348,10904.7491656568
5.154,0.5403,0.0342,0.174050185793441,10819.6433341106
5.164,0.5847,0.1067,0.172544414016872,10722.6929969817
5.174,0.6281,0.1773,0.17093395861828,10619.06943207
5.184,0.6708,0.2511,0.169506310637448,10527.2662509047
5.194,0.7128,0.329,0.167703299455898,10411.4033045828
5.204,0.7544,0.4108,0.165979866021065,10300.7348803352
5.214,0.7955,0.4966,0.164387065392103,10198.5250441948
5.224,0.8364,0.588,0.162820348425099,10098.0546611756
5.234,0.877,0.6816,0.161290631557929,10000.0197951459
5.244,0.9176,0.7719,0.159610836719413,9892.43827315961
5.254,0.958,0.8574,0.157813579843259,9777.41661409333
5.264,0.9984,0.9436,0.156180145260321,9672.95336804267
5.274,1.0387,1.0316,0.154140721809015,9542.62472103138
5.284,1.079,1.1181,0.152597118254879,9444.05418597739
5.294,1.1193,1.2012,0.150913744222034,9336.6298058038
5.304,1.1597,1.2833,0.149127036489792,9222.69275725662
5.314,1.1999,1.365,0.147389780961414,9111.98969060913
5.324,1.2399,1.4463,0.145582397444217,8996.90195797555
5.334,1.2797,1.5276,0.143860123795737,8887.3134297884
5.344,1.3195,1.6078,0.142193849398493,8781.36209989888
5.354,1.3596,1.6856,0.140537269056058,8676.09920091465
5.364,1.3997,1.762,0.138749813258124,8562.60064354664
5.374,1.4396,1.8373,0.137075454549993,8456.35912724044
5.384,1.4796,1.9146,0.135388458792992,8349.3897290347
5.394,1.5197,1.9928,0.133726086657016,8244.05422126043
5.404,1.5599,2.068,0.132134565716568,8143.27557943382
5.414,1.5999,2.1397,0.130613777217591,8047.03742372014
5.424,1.6398,2.2094,0.129038198672191,7947.39543863897
5.434,1.6792,2.2794,0.127546064243997,7853.08999894368
5.444,1.7189,2.3505,0.126062666650027,7759.39397830019
5.454,1.7589,2.4224,0.124605724853991,7667.42448846925
5.464,1.7993,2.4936,0.123322118404632,7586.44233218999
5.474,1.8397,2.5638,0.121991678730095,7502.55046910234
5.484,1.8797,2.6318,0.120695564219039,7420.86699903081
5.494,1.9198,2.7004,0.119402547596466,7339.42199254708
5.504,1.9601,2.7708,0.11827661528478,7268.5364960522
5.514,2.0002,2.8408,0.117022468526931,7189.61746839912
5.524,2.0402,2.9085,0.11601926710927,7126.51872239882
5.534,2.0801,2.9738,0.114890436729396,7055.54923024962
5.544,2.1196,3.0382,0.113865616333051,6991.14723780458
5.554,2.1591,3.1048,0.112818067438726,6925.34485080651
5.564,2.1994,3.1731,0.111900274896421,6867.71636358441
5.574,2.2399,3.2406,0.110921721958768,6806.29654409264
5.584,2.2804,3.307,0.109968370888035,6746.48218428835
5.594,2.3206,3.3709,0.109184881096191,6697.34257634317
5.604,2.3605,3.4336,0.108252713372935,6638.89855893864
5.614,2.4004,3.4977,0.107316788498977,6580.24138452567
5.624,2.4403,3.5622,0.106556710477712,6532.62156154143
5.634,2.4801,3.6277,0.105976263265612,6496.26579067183
5.644,2.5199,3.6922,0.10532916787301,6455.74573769071
5.654,2.5594,3.7553,0.10444795672141,6400.58296580543
5.664,2.5986,3.8164,0.103759437128738,6357.496274727
5.674,2.6385,3.8797,0.102912279339091,6304.49882926754
5.684,2.6789,3.9444,0.102245764887935,6262.81515852308
5.694,2.7194,4.0075,0.101443582538811,6212.66188813562
5.704,2.7601,4.0718,0.100747420606,6169.15043509321
5.714,2.8005,4.1354,0.100232274147656,6136.96075543379
5.724,2.8405,4.1991,0.0996237541556432,6098.94521304114
5.734,2.8804,4.2617,0.0991792286726901,6071.1807246419
5.744,2.92,4.3239,0.0986084672290721,6035.53908536615
5.754,2.9591,4.3855,0.0980473561623322,6000.50816192131
5.764,2.998,4.4464,0.0974869448410124,5965.5289283784
5.774,3.0378,4.5084,0.0969329940598013,5930.96080121061
5.784,3.0784,4.5702,0.0962834939350073,5890.44006617771
5.794,3.1195,4.6349,0.0959506567164179,5869.67932008037
5.804,3.1605,4.7001,0.0951371756601607,5818.95023779583
5.814,3.201,4.7626,0.0949118939749413,5804.90453525341
5.824,3.2411,4.8233,0.0943391657764689,5769.20229288951
5.834,3.281,4.8844,0.0942330652922678,5762.58920652629
5.844,3.3209,4.9494,0.0941509023611042,5757.46830898758
5.854,3.3609,5.0152,0.0937352291718664,5731.56363650823
5.864,3.4006,5.0792,0.0936653501222982,5727.20921867608
5.874,3.4398,5.1406,0.0937603201717167,5733.1271782669
5.884,3.4792,5.2024,0.093595414166625,5722.85137900388
5.894,3.5192,5.2644,0.0936970165726551,5729.18245504697
5.904,3.5596,5.3249,0.0933933499226277,5710.26107755071
5.914,3.6003,5.3857,0.0933829216293117,5709.61133533091
5.924,3.6408,5.449,0.0933689891179554,5708.74326462777
5.934,3.681,5.5125,0.0934799365546848,5715.65602581337
5.944,3.721,5.5755,0.0937092682074577,5729.94589987661
5.954,3.7609,5.6386,0.0933802200868567,5709.4430142604
5.964,3.8009,5.7027,0.0932866988968202,5703.61623996942
5.974,3.8408,5.7668,0.0930871029301653,5691.18129154599
5.984,3.8802,5.8282,0.0930489496331054,5688.80443342601
5.994,3.9196,5.8901,0.092815535516398,5674.26410326508
6.004,3.9598,5.9557,0.0926802042130485,5665.83439045179
6.014,4.0003,6.0231,0.0924906134877452,5654.02566984051
6.024,4.041,6.0892,0.092410946388459,5649.06385063678
6.034,4.0814,6.1536,0.0922293535166974,5637.75450159545
6.044,4.1214,6.2183,0.0919554846004093,5620.69991288105
6.054,4.1612,6.2823,0.0917526816752359,5608.07203007154
6.064,4.2011,6.3459,0.0915360963410373,5594.5871134635
6.074,4.2409,6.4092,0.091368496031548,5584.15289216637
6.084,4.2805,6.4745,0.0910988707632406,5567.36844142172
6.094,4.3197,6.5403,0.0910376762342136,5563.55927566234
6.104,4.3593,6.6056,0.0909156123895572,5555.96147128843
6.114,4.3993,6.6712,0.0909231665252334,5556.43166380484
6.124,4.4396,6.735,0.0908466459841262,5551.66885812257
6.134,4.4801,6.7997,0.0907422188888335,5545.1693271011
6.144,4.5206,6.8648,0.0905621927819098,5533.96517104836
6.154,4.5608,6.9289,0.0904633429840763,5527.81347633695
6.164,4.6009,6.9925,0.0903257768681676,5519.25277094351
6.174,4.6405,7.059,0.0903640937952379,5521.63717564288
6.184,4.6798,7.1271,0.0903181274896421,5518.7767660878
6.194,4.7187,7.1943,0.0903209885189437,5518.95480179451
6.204,4.7581,7.2607,0.0901432082064594,5507.89230902582
6.214,4.7984,7.3272,0.0901350924474617,5507.38731989219
6.224,4.8393,7.3946,0.0898754852493386,5491.23458963255
6.234,4.8801,7.4623,0.0896724762142465,5478.6045806438
6.244,4.9206,7.5303,0.0895270336444866,5469.55665520743
6.254,4.9607,7.5959,0.0892789295162981,5454.12343125635
6.264,5.0006,7.6612,0.0888592546298607,5428.02126249165
6.266,5.0086,7.6745,0.0887227994808566,5419.53523646424
6.268,5.0165,7.6879,0.0884012276244197,5399.53882969534
6.278,5.0447,7.7501,0.0882836272150951,5392.22669926108
6.288,5.0432,7.7622,0.0878886386961514,5367.66975939381
6.298,5.0211,7.7374,0.0877674644336844,5360.13699259247
6.308,4.9812,7.682,0.0875921669744921,5349.24032888439
6.318,4.9288,7.5992,0.0874319114461139,5339.27936692586
6.328,4.8703,7.4937,0.0875239748415115,5345.00164845208
6.338,4.8103,7.3658,0.0875572294713723,5347.06867202548
6.348,4.7519,7.2146,0.0876329428942246,5351.77493103632
6.358,4.6957,7.0475,0.0878572748465033,5365.71999811495
6.368,4.6422,6.8788,0.0877034857984326,5356.15992712653
6.378,4.5918,6.7172,0.0872970959416962,5330.90017734931
6.388,4.5441,6.564,0.087230339040583,5326.75120515712
6.398,4.4974,6.416,0.0869877376828233,5311.67436829049
6.408,4.4518,6.2771,0.0870932612689063,5318.2321118964
6.418,4.4074,6.1497,0.0870434980282534,5315.13954947411
6.428,4.3638,6.0329,0.08737458952728,5335.716580854
