Tempo,Spostamento,Forza,Voltaggio,R_sensore
20.036,-0.0185,-0.8091,0.307572325154515,19663.9573244766
20.046,-0.0143,-0.7956,0.307545385919592,19662.1221437128
20.056,-0.0054,-0.7878,0.3074723829973,19657.1490735537
20.066,0.009,-0.78,0.307348291347135,19648.6961165524
20.076,0.0274,-0.7698,0.307292864407441,19644.9206520942
20.086,0.0483,-0.7574,0.307131851392139,19633.9535865662
20.096,0.0698,-0.7425,0.307011636936694,19625.7659204781
20.106,0.0907,-0.727,0.306787520039004,19610.5027003734
20.116,0.111,-0.7094,0.306584856465647,19596.7017889733
20.126,0.1305,-0.6872,0.30636149449745,19581.4927462962
20.136,0.1491,-0.6643,0.306090187260726,19563.0209871095
20.146,0.167,-0.642,0.305750083657366,19539.8682924564
20.156,0.1842,-0.6192,0.305413262553255,19516.9423615354
20.166,0.2007,-0.5958,0.304996156921692,19488.5563749647
20.176,0.2166,-0.5732,0.304558659306931,19458.7880377168
20.186,0.2321,-0.5523,0.304132988292829,19429.8297333337
20.196,0.2473,-0.5322,0.303605081716172,19393.9236583909
20.206,0.2623,-0.5124,0.303091319285929,19358.9873610136
20.216,0.2772,-0.4908,0.302510668733873,19319.5118115789
20.226,0.292,-0.4702,0.301876963828383,19276.4404957586
20.236,0.3065,-0.4481,0.301271948835884,19235.3300013549
20.246,0.3209,-0.4247,0.300703448577858,19196.7103131759
20.256,0.335,-0.4032,0.30002863589559,19150.8806747439
20.266,0.3492,-0.3816,0.299323544452445,19103.0087232995
20.276,0.3633,-0.3577,0.298574336708671,19052.157244978
20.286,0.3775,-0.3311,0.297907578055806,19006.915516941
20.296,0.3916,-0.3047,0.297138132307231,18954.7220820037
20.306,0.4058,-0.2814,0.296408678133813,18905.2571439951
20.316,0.4199,-0.258,0.295633302076208,18852.6950209907
20.326,0.434,-0.2321,0.294822866243624,18797.774740199
20.336,0.448,-0.2044,0.293944926672667,18738.3013219715
20.346,0.462,-0.1796,0.293064445076508,18678.6779842329
20.356,0.4759,-0.1551,0.29213609940294,18615.8376009484
20.366,0.4898,-0.13,0.291255065463546,18556.222699216
20.376,0.5037,-0.1039,0.290377691683168,18496.877626708
20.386,0.5179,-0.0775,0.28952785589859,18439.4162861877
20.396,0.5318,-0.053,0.288561085616562,18374.0736658362
20.406,0.5458,-0.0283,0.287728265868587,18317.8060669472
20.416,0.5597,-0.0031,0.286753461035103,18251.9708229444
20.426,0.5737,0.0207,0.285835337212721,18189.9885340695
20.436,0.5878,0.0459,0.284882038331833,18125.6571297557
20.446,0.6018,0.072,0.283974042250225,18064.4070745778
20.456,0.6159,0.0987,0.283084966126613,18004.4561388348
20.466,0.6299,0.1235,0.282175922043204,17943.1821140781
20.476,0.644,0.1451,0.281260765430543,17881.5199218911
20.486,0.658,0.1669,0.280401088481848,17823.6176678614
20.496,0.6721,0.1912,0.27946479969397,17760.5793306563
20.506,0.686,0.2162,0.278589617113711,17701.6777522782
20.516,0.7,0.2424,0.277604453429343,17635.4003402533
20.526,0.7139,0.2669,0.27670728289529,17575.0667681405
20.536,0.7279,0.2889,0.27579942230123,17514.0376301874
20.546,0.7419,0.3124,0.274915190348035,17454.61942523
20.556,0.7558,0.3357,0.274016837842784,17394.2751237633
20.566,0.77,0.3581,0.273205999948995,17339.8290646502
20.576,0.784,0.3802,0.272250441821182,17275.6893192576
20.586,0.7979,0.4026,0.271357160537054,17215.7532139522
20.596,0.8119,0.4248,0.270389211116112,17150.8326912405
20.606,0.8258,0.4462,0.269555908346835,17094.9642226486
20.616,0.8398,0.4685,0.268670823441344,17035.6455923088
20.626,0.854,0.4904,0.267748252580258,16973.8382616424
20.636,0.8679,0.5119,0.266868222754275,16914.9034073315
20.646,0.882,0.5335,0.266070900594059,16861.5263351187
20.656,0.896,0.5547,0.265212055811581,16804.0507159634
20.666,0.91,0.5752,0.264379207008701,16748.3347104131
20.676,0.9238,0.5959,0.263458491506151,16686.7633926802
20.686,0.9375,0.6168,0.262636095373537,16631.7872551684
20.696,0.9515,0.6373,0.261741979432943,16572.0383923891
20.706,0.9656,0.6574,0.260940037581758,16518.4681973473
20.716,0.9796,0.6762,0.260015738412841,16456.7469466097
20.726,0.9937,0.6967,0.259260720936094,16406.3475551826
20.736,1.0078,0.7201,0.258382473465347,16347.7424330036
20.746,1.0219,0.7433,0.257646544971497,16298.6509176138
20.756,1.0359,0.7631,0.256796203318332,16241.9462240682
20.766,1.0499,0.7824,0.25600594759676,16189.2665611841
20.776,1.0638,0.8026,0.255173846846685,16133.8164103506
20.786,1.0776,0.8235,0.254406665472547,16082.7096343189
20.796,1.0917,0.8423,0.253583720636064,16027.9064694709
20.806,1.1057,0.8608,0.252970200657066,15987.0621009424
20.816,1.1199,0.8826,0.252149251755175,15932.4249092111
20.826,1.1339,0.9051,0.251345788793879,15878.9697637327
20.836,1.1481,0.9265,0.250598425484548,15829.2632168158
20.846,1.1623,0.9475,0.249727136438644,15771.3342124574
20.856,1.1762,0.9671,0.249001068403841,15723.0766827505
20.866,1.1901,0.9867,0.248284500189019,15675.4650104091
20.876,1.204,1.0059,0.247581906441644,15628.795798326
20.886,1.2181,1.0247,0.246833080666067,15579.0708503451
20.896,1.2323,1.0443,0.246143119579958,15533.2686135605
