Tempo,Spostamento,Forza,Voltaggio,R_sensore
5.02,-0.0619,-0.524,0.275494209467951,17493.5255674812
5.03,-0.0595,-0.4504,0.274884607038123,17452.5647001701
5.04,-0.0253,-0.3662,0.274443472140762,17422.9302214118
5.05,0.0335,-0.3159,0.273441916631755,17355.6684468095
5.06,0.108,-0.3117,0.271988822371177,17258.133207772
5.07,0.1896,-0.3476,0.270615839547549,17166.0303138703
5.08,0.2726,-0.3967,0.268737658567239,17040.1241258918
5.09,0.3537,-0.4246,0.266829320904901,16912.2986891262
5.1,0.4316,-0.4162,0.264992254294093,16789.3445074769
5.11,0.5053,-0.3743,0.262429963971512,16618.0106241664
5.12,0.5753,-0.3084,0.259539829074152,16424.9768830013
5.13,0.6425,-0.2214,0.256691036866359,16234.9346539369
5.14,0.7073,-0.1173,0.253580301214914,16027.6787962823
5.15,0.7702,-0.0006,0.250506666108085,15823.1614509591
5.16,0.8319,0.1237,0.247483290741516,15622.246435834
5.17,0.8923,0.2472,0.244206483452032,15404.7783573218
5.18,0.9515,0.3661,0.241205269375785,15205.8630196987
5.19,1.0101,0.4814,0.238041130708002,14996.4208370027
5.2,1.0679,0.592,0.235195291160452,14808.2852624027
5.21,1.1252,0.6982,0.232307555927943,14617.60958701
5.22,1.1821,0.7979,0.229561853372434,14436.5263514456
5.23,1.2391,0.8926,0.226385700041894,14227.3140947236
5.24,1.2961,0.9861,0.223996994134897,14070.1540928568
5.25,1.353,1.0787,0.221325206954336,13894.5554911852
5.26,1.4096,1.1648,0.219002710934227,13742.0728998377
5.27,1.4661,1.2464,0.216670860494344,13589.1251161155
5.28,1.5222,1.3296,0.214448991202346,13443.529750792
5.29,1.5782,1.4151,0.212091503142019,13289.1952685313
5.3,1.6341,1.4974,0.210112347297863,13159.7458562101
5.31,1.6903,1.5763,0.208157779639715,13032.009615546
5.32,1.7466,1.6536,0.206516681608714,12924.8399060678
5.33,1.8031,1.7314,0.204942110180142,12822.0835841364
5.34,1.8593,1.8104,0.20318993757855,12707.8163363412
5.35,1.9155,1.8876,0.201063941348974,12569.282371653
5.36,1.9714,1.9622,0.199521674486803,12468.8621189935
5.37,2.027,2.0367,0.197779410976121,12355.4972523444
5.38,2.0825,2.1124,0.196293157519899,12258.8553354698
