Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0
0,0,0.0059,0.228189989821793,1.49676457164795e-05
0.01,0,-0.0032,0.228191486586446,2.18407103281358e-05
0.02,0,-0.0095,0.228195463962707,4.01046340029322e-05
0.03,0.0004,-0.0069,0.228197182709227,4.79970461522567e-05
0.04,0.0007,0.0006,0.228211038765024,0.000111623682648337
0.05,0.0015,0.0042,0.228202244892105,7.12424112847208e-05
0.06,0.0031,0.0029,0.228180304723331,-2.9505713109726e-05
0.07,0.0053,0.0008,0.228171588675299,-6.95290993951553e-05
0.08,0.008,0.0034,0.228170127658584,-7.62379554501306e-05
0.09,0.011,0.0092,0.228157874461429,-0.000132503362176708
0.1,0.014,0.0102,0.228155157997098,-0.000144977044675928
0.11,0.017,0.0048,0.228159637347732,-0.000124408389446271
0.12,0.0198,-0.0029,0.228160552428662,-0.00012020643988625
0.13,0.0225,-0.0076,0.22814477587483,-0.000192650389739012
0.14,0.0251,-0.0063,0.22815648058254,-0.000138903890732431
0.15,0.0277,-0.0024,0.228150097698996,-0.000168213296412343
0.16,0.0302,-0.0007,0.228148607968429,-0.000175053942214864
0.17,0.0326,-0.0014,0.228147272751151,-0.00018118507979058
0.18,0.0349,-0.0011,0.228135173382259,-0.000236743592720642
0.19,0.0372,0.0005,0.228109965546259,-0.000352493343437418
0.2,0.0393,0.0025,0.228106365695403,-0.000369023097265482
0.21,0.0414,0.0021,0.228071822602475,-0.000527636406954887
0.22,0.0434,0.0006,0.228082869827336,-0.000476910541900718
0.23,0.0456,-0.0016,0.228060567709643,-0.000579315585567349
0.24,0.0476,-0.001,0.228073030409817,-0.000522090494140742
0.25,0.0497,-0.0011,0.228061565019131,-0.00057473624170879
0.26,0.0518,-0.0033,0.228070504727146,-0.000533687717914838
0.27,0.054,-0.0038,0.228077031453092,-0.000503718804701056
0.28,0.056,-0.0033,0.228071610476403,-0.000528610430136735
0.29,0.058,-0.0022,0.228059314939642,-0.000585067924208634
0.3,0.0601,-0.0017,0.228070971209916,-0.000531545761287452
0.31,0.062,-0.0008,0.228064756366496,-0.000560082525923044
0.32,0.064,0.0009,0.228070612085009,-0.000533194761081735
0.33,0.066,0.0039,0.228081305838806,-0.000484091967985067
0.34,0.068,0.0045,0.228078981921966,-0.000494762777327701
