Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0
0,0,-0.0057,0.391003178645855,-3.9638065943546e-05
0.01,0,-0.0062,0.391015091280756,-6.5877932602358e-06
0.02,0,-0.0025,0.391025509311979,2.23160087822487e-05
0.03,0,0.0018,0.391014448510398,-8.37109206372693e-06
0.04,0,0.0039,0.391022521089529,1.40254663990956e-05
0.05,0,0.0051,0.391014954571216,-6.96707955244547e-06
0.06,0,0.0064,0.391019172234663,4.7343960439987e-06
0.07,0,0.0084,0.391018319154977,2.36761203109085e-06
0.08,0.0002,0.0096,0.391026713472206,2.56568412147393e-05
0.09,0.0002,0.0068,0.391014749404288,-7.53629365093301e-06
0.1,0.0002,-0.0002,0.391015864225799,-4.44333781675223e-06
0.11,0.0004,-0.0047,0.391020470502102,8.33631049989596e-06
0.12,0.0004,-0.0045,0.391051100208992,9.33159879976666e-05
0.13,0.0005,-0.0001,0.391037278772031,5.49693742633371e-05
0.14,0.0006,0.0005,0.391049629650095,8.92360138764043e-05
0.15,0.0008,-0.0018,0.391040397641346,6.36224397523968e-05
0.16,0.0012,-0.0028,0.391040639570712,6.42936548518378e-05
0.17,0.0015,0.0013,0.391020315089989,7.90513487267936e-06
0.18,0.0021,0.0075,0.39102488434458,2.05820945740803e-05
0.19,0.0028,0.0119,0.391013836684339,-1.00685386990212e-05
0.2,0.0035,0.0132,0.390990976413588,-7.34916169912243e-05
0.21,0.0042,0.0117,0.390993275192534,-6.71139590777369e-05
0.22,0.005,0.011,0.390983617608668,-9.39076044323265e-05
0.23,0.0055,0.0127,0.390975347865743,-0.000116850785701812
0.24,0.0063,0.016,0.390993208930909,-6.72977932752332e-05
0.25,0.0068,0.0167,0.391001474851084,-4.43650399422288e-05
0.26,0.0074,0.0145,0.39098689599132,-8.48121928101744e-05
0.27,0.008,0.014,0.391030538068372,3.62678451054477e-05
0.28,0.0085,0.016,0.391038077062725,5.71841699098349e-05
0.29,0.009,0.0195,0.391071752546594,0.000150614888145485
0.3,0.0094,0.0225,0.391072910019213,0.000153826254486473
0.31,0.0098,0.0246,0.391071418565851,0.000149688270830516
0.32,0.0103,0.0275,0.391056760686649,0.000109020655203804
0.33,0.0105,0.0304,0.391069463112106,0.000144262938873638
0.34,0.0109,0.0316,0.391067678073692,0.000139310421784007
0.35,0.0112,0.0312,0.391051493360339,9.44067623782707e-05
0.36,0.0116,0.0321,0.391083890474428,0.000184291214595041
0.37,0.0119,0.0335,0.39103722793544,5.48283321087224e-05
0.38,0.0123,0.0326,0.391051297768524,9.3864104819286e-05
0.39,0.0126,0.0296,0.391063737959446,0.000128378747288117
0.4,0.013,0.0269,0.391028508995637,3.06383600207047e-05
0.41,0.0133,0.0268,0.391048049461856,8.48518828736534e-05
0.42,0.0137,0.0287,0.391061161632835,0.000121230851992593
0.43,0.014,0.0311,0.391066635262529,0.000136417186043844
0.44,0.0144,0.0332,0.391066892357172,0.000137130484201207
0.45,0.0148,0.0339,0.391040463635736,6.38055362898477e-05
0.46,0.0151,0.0364,0.391052034437611,9.5907948498903e-05
0.47,0.0155,0.0392,0.391062347969682,0.000124522285997219
0.48,0.0157,0.0411,0.391058327392398,0.000113367396321848
0.49,0.0161,0.0408,0.39108620408092,0.000190710268397266
0.5,0.0163,0.0402,0.391094571298932,0.000213924997106993
0.51,0.0166,0.0409,0.39109912276038,0.000226552998285204
0.52,0.017,0.0425,0.391105874896248,0.000245286802756242
0.53,0.0174,0.0425,0.391064633954692,0.000130864645234218
0.54,0.0177,0.0405,0.391058039836887,0.000112569588747781
0.55,0.0182,0.0379,0.39104306975486,7.10360245984993e-05
0.56,0.0185,0.0376,0.391073283258896,0.000154861794967664
0.57,0.0189,0.0396,0.391074629654747,0.000158597324688262
0.58,0.0192,0.0425,0.391085324049344,0.000188268638062706
0.59,0.0196,0.0432,0.391073160092132,0.000154520073060491
0.6,0.02,0.0423,0.391079899451099,0.000173218217300279
0.61,0.0203,0.0453,0.391076857619595,0.000164778742549239
0.62,0.0207,0.0506,0.391060394494393,0.000119102464522104
0.63,0.0209,0.0532,0.391029744187052,3.40652901286211e-05
0.64,0.0212,0.0516,0.391013635240615,-1.0627422886219e-05
0.65,0.0215,0.0484,0.391012922532871,-1.26047543363818e-05
0.66,0.0217,0.0472,0.391006212010401,-3.12223516129913e-05
0.67,0.0221,0.0478,0.390968488805435,-0.000135880173777633
0.68,0.0224,0.049,0.391004785478003,-3.51800998991853e-05
0.69,0.0228,0.0507,0.390982406702836,-9.72670890973568e-05
0.7,0.0231,0.0509,0.390979264671569,-0.00010598419625453
