Tempo,Spostamento,Forza,Voltaggio,R_sensore
10.04,-0.0157,-0.1348,0.135940263954395,8384.37054629468
10.05,-0.0127,-0.126,0.135925998283828,8383.46609668378
10.06,-0.0061,-0.1252,0.135838231545155,8377.90176466345
10.07,0.0054,-0.1244,0.135689960480048,8368.50196909564
10.08,0.021,-0.1214,0.13561856540354,8363.97600971382
10.09,0.0388,-0.1184,0.13543071859886,8352.06844211201
10.1,0.0575,-0.1183,0.135300693669367,8343.82672902072
10.11,0.076,-0.121,0.135103107926793,8331.30347409384
10.12,0.0937,-0.1254,0.134897808610861,8318.29239987723
10.13,0.1105,-0.1277,0.134577659633963,8298.00479091639
10.14,0.1266,-0.125,0.13426514559556,8278.20357745285
10.15,0.1419,-0.1182,0.133916883018302,8256.14029593684
10.16,0.1567,-0.1102,0.133561970348035,8233.65896375671
10.17,0.1708,-0.1018,0.133183253789379,8209.67343139091
10.18,0.1846,-0.0904,0.132758656870687,8182.78656295264
10.19,0.1981,-0.077,0.132310863924392,8154.43592795224
10.2,0.2112,-0.0619,0.131784761425143,8121.13402757363
10.21,0.2242,-0.0481,0.131287507935794,8089.66486415782
10.22,0.2369,-0.0353,0.130774909837984,8057.23133043532
10.23,0.2496,-0.02,0.130160137137714,8018.3419251826
10.24,0.2621,0,0.129566717020702,7980.81255769372
10.25,0.2744,0.0233,0.128956553609361,7942.23383728484
10.26,0.2866,0.0477,0.128342777041704,7903.43641811698
10.27,0.2987,0.0721,0.127634822547255,7858.69805928515
10.28,0.3108,0.0965,0.126932803939394,7814.34764794583
10.29,0.3231,0.1225,0.126189648259826,7767.41230081535
10.3,0.3353,0.1514,0.125495835040504,7723.60618394591
10.31,0.3474,0.1828,0.124723938679868,7674.88469028942
10.32,0.3596,0.2165,0.123838692418242,7619.02762890697
10.33,0.3716,0.2504,0.123062353150315,7570.05904493009
10.34,0.3838,0.2863,0.122204122130213,7515.94317535782
10.35,0.3958,0.3218,0.121352504359436,7462.26312525388
10.36,0.4078,0.357,0.120562031755176,7412.45400841991
10.37,0.4196,0.3932,0.119718191161116,7359.29988372533
10.38,0.4316,0.4311,0.118823984080408,7302.9931942347
10.39,0.4437,0.4701,0.117927876249625,7246.58750999976
10.4,0.4557,0.512,0.117047223879388,7191.17484312714
10.41,0.4677,0.5527,0.11616016590159,7135.3793232882
10.42,0.4797,0.5934,0.115278431962196,7079.93876558886
10.43,0.4917,0.6358,0.114360061863186,7022.21592122476
10.44,0.5037,0.6801,0.113435913675368,6964.15180511959
10.45,0.5158,0.7235,0.112519200657066,6906.57653359125
10.46,0.5277,0.7644,0.111632365940594,6850.89835487018
10.47,0.5396,0.8054,0.110709686159616,6792.99115331057
10.48,0.5516,0.8469,0.109764750222022,6733.70980835772
10.49,0.5637,0.8894,0.108768074590459,6671.20735118394
10.5,0.5758,0.9341,0.107828248472847,6612.29330956261
10.51,0.5878,0.9794,0.106946614158416,6557.04765869961
10.52,0.5996,1.0231,0.106053831734173,6501.12372027298
10.53,0.6116,1.0669,0.105164889222922,6445.46058301606
10.54,0.6237,1.1113,0.104194661359136,6384.73065116157
10.55,0.6356,1.1555,0.10319948859586,6322.46433291608
10.56,0.6475,1.2012,0.102247090354035,6262.89804163026
10.57,0.6596,1.2452,0.101369739123912,6208.04594705928
10.58,0.6715,1.2892,0.10045530320432,6150.89622123574
10.59,0.6834,1.3337,0.0995502484608461,6094.35379454176
10.6,0.6956,1.3778,0.0986032837203721,6035.21543519637
10.61,0.7076,1.4224,0.0976582343354335,5976.21946838267
10.62,0.7198,1.4673,0.0967691733663367,5920.73941373717
10.63,0.7318,1.5123,0.0959650312661266,5870.57587545524
10.64,0.7439,1.5572,0.0951374095979598,5818.96482385421
10.65,0.7558,1.6002,0.0943222743084308,5768.14945350699
10.66,0.7678,1.6432,0.0934512295589559,5713.86735959555
10.67,0.7799,1.6859,0.0925969090159016,5660.64620935792
10.68,0.7918,1.7298,0.0917883577617762,5610.29338905519
10.69,0.8036,1.7729,0.0909988182148215,5561.14053623406
10.7,0.8155,1.8156,0.090225537329733,5513.01519137371
