Tempo,Spostamento,Forza,Voltaggio,R_sensore
2.026,-0.1305,-0.3541,0.176401426078799,10971.1508975382
2.036,-0.1242,-0.2233,0.176216444934334,10959.2258601206
2.046,-0.0549,-0.0671,0.175581929690432,10918.3280013188
2.056,0.0596,0.0312,0.174237839540338,10831.7298126276
2.066,0.1993,0.0421,0.172537611397749,10722.2551420668
2.076,0.3485,-0.0126,0.170418399530957,10585.9107659185
2.086,0.4958,-0.0688,0.167717096106942,10412.2895601884
2.096,0.6369,-0.0698,0.164783277861163,10223.9436615122
2.106,0.772,0.011,0.16152635412758,10015.1224921132
2.116,0.8999,0.1752,0.158126149155722,9797.41443252285
2.126,1.0212,0.4023,0.154717541322702,9579.47504457383
2.136,1.1381,0.6674,0.150940180534709,9338.31626053359
2.146,1.2519,0.9529,0.14706089075985,9091.04075589005
2.156,1.3624,1.2413,0.1430629119606,8836.61303620162
2.166,1.4699,1.516,0.138826710600375,8567.48169643142
2.176,1.5759,1.769,0.134734831285178,8307.96431106564
2.186,1.6813,2.0005,0.130509946622889,8040.46903427049
2.196,1.7857,2.2148,0.126534606707317,7789.19699818526
2.206,1.8887,2.4169,0.122478755534709,7533.25814871789
2.216,1.9907,2.6086,0.118722841275797,7296.62570359931
2.226,2.0927,2.795,0.115091354971857,7068.17854755568
2.236,2.1947,2.9792,0.111874553611632,6866.1016276265
2.246,2.2959,3.1598,0.10843570619137,6650.36988240874
2.256,2.3965,3.3357,0.105766365994371,6483.12119344872
2.266,2.4969,3.5062,0.103265779033771,6326.61122947742
2.276,2.5973,3.6752,0.101471970450281,6214.43644936797
2.286,2.6977,3.8412,0.0998206088180113,6111.24211070566
2.296,2.7982,4.0074,0.0986199441838649,6036.25569089501
2.306,2.8983,4.1721,0.0975945509849906,5972.24476840849
2.316,2.9986,4.3348,0.0964298996247655,5899.57302440031
2.326,3.0988,4.4951,0.0954879452626642,5840.8223405485
2.336,3.1992,4.655,0.0945668706378987,5783.39576612653
2.346,3.2994,4.8163,0.0937277745778612,5731.09910772206
2.356,3.3994,4.979,0.0928938106941839,5679.14003348632
2.366,3.4996,5.1397,0.092351091228893,5645.33606288585
2.376,3.6,5.298,0.0916743266885553,5603.1933977217
2.386,3.7003,5.458,0.0912365735928706,5575.94035406485
2.396,3.8004,5.6195,0.0906827832551595,5541.4701832175
2.406,3.9003,5.7827,0.0900783511257036,5503.85673545458
2.416,4.0001,5.9417,0.0897204535178237,5481.58934752103
2.426,4.1007,6.1017,0.0892997143996248,5455.41628725405
2.436,4.2011,6.2635,0.0888600918855535,5428.07333214438
2.446,4.3011,6.4265,0.0885242905253283,5407.19098057782
