Tempo,Spostamento,Forza,Voltaggio,R_sensore
20.02,-0.0115,-0.6046,0.212258451950799,13300.119679849
20.03,-0.0115,-0.5988,0.212249525488637,13299.5355513154
20.04,-0.0096,-0.5939,0.212175311796295,13294.6792508331
20.05,-0.0048,-0.5908,0.212141343286207,13292.4565132305
20.06,0.0037,-0.5842,0.212094454065477,13289.3883576443
20.07,0.0157,-0.5764,0.212011302323933,13283.9475431617
20.08,0.0301,-0.5665,0.211926050282757,13278.3694973177
20.09,0.0457,-0.5533,0.211852038730593,13273.5270783755
20.1,0.0615,-0.5411,0.21171380260219,13264.4829824862
20.11,0.0769,-0.5325,0.211617360594765,13258.1735753505
20.12,0.0913,-0.5206,0.211476261902798,13248.9431066388
20.13,0.105,-0.5032,0.211300044105228,13237.4159616195
20.14,0.1181,-0.4842,0.211164478110328,13228.5485988253
20.15,0.1307,-0.4643,0.211003823086702,13218.0408143092
20.16,0.143,-0.4456,0.210831787945699,13206.7894847608
20.17,0.1548,-0.4274,0.210652460975024,13195.0621201678
20.18,0.1662,-0.4096,0.210465349302858,13182.8265991701
20.19,0.1774,-0.3933,0.210266529101852,13169.8264869689
20.2,0.1884,-0.3772,0.210004745543389,13152.7110813732
20.21,0.199,-0.3621,0.209779816325658,13138.0067062854
20.22,0.2095,-0.3494,0.20953636558839,13122.0930736149
20.23,0.2199,-0.337,0.20928336441911,13105.5568721025
20.24,0.2304,-0.32,0.209035371734418,13089.3497210034
20.25,0.2407,-0.3005,0.208782113379584,13072.8001723286
20.26,0.251,-0.2838,0.208481172653941,13053.1370218626
20.27,0.2611,-0.2718,0.208183159756994,13033.6676065296
20.28,0.2713,-0.2609,0.207865527384685,13012.9191014484
20.29,0.2814,-0.2467,0.20757620160879,12994.0220444489
20.3,0.2916,-0.2317,0.2072970959814,12975.7946694913
20.31,0.3016,-0.2175,0.206974505949149,12954.730130648
20.32,0.3115,-0.203,0.206638951520288,12932.8220488936
20.33,0.3217,-0.1855,0.206286210084377,12909.7951478664
20.34,0.3317,-0.1669,0.20593658058989,12886.9747377203
20.35,0.3419,-0.1483,0.205546917874447,12861.5452703515
20.36,0.3518,-0.1306,0.205159023665716,12836.235321149
20.37,0.3618,-0.1122,0.204763373446336,12810.4235135628
20.38,0.3719,-0.0943,0.204341143955974,12782.882399888
20.39,0.3818,-0.0779,0.20394028138866,12756.7394916243
20.4,0.3916,-0.0602,0.203566230073877,12732.3490642306
20.41,0.4014,-0.0393,0.203123269667742,12703.4702632648
20.42,0.4113,-0.017,0.20265863900885,12673.1844010563
20.43,0.4212,0.0054,0.202167831843171,12641.1986554026
20.44,0.4314,0.0273,0.201670944084227,12608.8233049956
20.45,0.4414,0.0491,0.20117830041176,12576.7311022843
20.46,0.4514,0.0703,0.200690208448961,12544.9419082469
20.47,0.4616,0.0882,0.200196281852171,12512.7792889888
20.48,0.4717,0.1062,0.199687038612465,12479.6262380409
20.49,0.4819,0.1285,0.199197098895222,12447.7365348231
20.5,0.4919,0.1527,0.198680056440036,12414.0897987767
20.51,0.502,0.1753,0.198097361493662,12376.1793859662
20.52,0.512,0.197,0.197542254496737,12340.0724149028
20.53,0.5218,0.2204,0.197058689953124,12308.6257294616
20.54,0.5318,0.2437,0.196527597647941,12274.0955616843
20.55,0.5419,0.2636,0.19597881578602,12238.4232877661
20.56,0.5519,0.2831,0.195430674039601,12202.8007578308
20.57,0.5618,0.3042,0.194832491894547,12163.935486072
