Tempo,Spostamento,Forza,Voltaggio,R_sensore
5.032,-0.0308,-0.0664,0.127176378675186,7829.73416800644
5.042,-0.0306,-0.0375,0.127154819148405,7828.37219914607
5.052,-0.0204,-0.0094,0.127046802875256,7821.54872430659
5.062,-0.0005,0.0066,0.126893029301652,7811.83524584939
5.072,0.0282,0.0145,0.127002399391005,7818.74380823415
5.082,0.0622,0.0099,0.126916353616533,7813.30854298323
5.092,0.0981,-0.0052,0.12648346812759,7785.96731746354
5.102,0.134,-0.0206,0.126414581989717,7781.61688861879
5.112,0.1688,-0.0303,0.125994872610193,7755.11325801586
5.122,0.202,-0.0326,0.125084477761693,7697.6397144372
5.132,0.2336,-0.0276,0.124556883891579,7664.34235362386
5.142,0.2639,-0.0161,0.123712645435032,7611.07599529904
5.152,0.293,0.0037,0.122996149004143,7565.8838558654
5.162,0.3211,0.032,0.121798506314581,7490.3736431701
5.172,0.3484,0.0711,0.12060812564269,7415.35802503517
5.182,0.3749,0.1161,0.119820935656167,7365.77085039468
5.192,0.401,0.1673,0.118781239554735,7300.3021612516
5.202,0.4265,0.2256,0.117416684919882,7214.41974521364
5.212,0.4518,0.2902,0.116153576898118,7134.96495397651
5.222,0.4766,0.3618,0.114549168621774,7034.10018289707
5.232,0.5011,0.439,0.113066109219787,6940.9231890634
5.242,0.5256,0.5193,0.112266198821944,6890.69024963379
5.252,0.55,0.6016,0.111068841411671,6815.52906814145
5.262,0.5743,0.6838,0.109382260320471,6709.72049806773
5.272,0.5987,0.7677,0.108468902011681,6652.45093032054
5.282,0.6227,0.8529,0.106405930564568,6523.17677282401
5.292,0.6469,0.9415,0.104840614685768,6425.16043503894
5.302,0.6709,1.0323,0.102972432536315,6308.26135555007
5.312,0.6946,1.1227,0.101643346478311,6225.14980030501
5.322,0.7185,1.2123,0.10019150970898,6134.41381887741
5.332,0.7423,1.3035,0.0984396230220137,6024.99706936421
5.342,0.7662,1.3962,0.0969840445764488,5934.14617399939
5.352,0.7903,1.491,0.0956089316128389,5848.3671232368
5.362,0.8145,1.5843,0.0939019896670494,5741.95559093672
5.372,0.839,1.6759,0.0917103117855538,5605.43392573778
5.382,0.8637,1.7657,0.0903680665402087,5521.88439571234
5.392,0.8881,1.8556,0.0887115941197026,5418.83840583387
5.402,0.9122,1.9478,0.0875588176508761,5347.16738994148
5.412,0.9362,2.0393,0.0855849693006539,5224.52634338098
5.422,0.96,2.1281,0.0839904817051865,5125.5280157179
5.432,0.984,2.2142,0.0823393917036889,5023.08302232847
5.442,1.008,2.3002,0.0821991746118904,5014.38615737777
5.452,1.0318,2.3862,0.0808451861927819,4930.43150212696
5.462,1.0557,2.4721,0.0795342374082763,4849.18956328946
5.472,1.0795,2.5564,0.0789902584735187,4815.49088230515
5.482,1.1035,2.6381,0.0778210582039635,4743.08588477897
5.492,1.1274,2.7182,0.0766902676084461,4673.09219470087
5.502,1.1514,2.7977,0.0758306237707782,4619.9034584497
5.512,1.1755,2.8784,0.0747807982828333,4554.97279735861
5.522,1.1993,2.9603,0.0739010590525633,4500.58311486228
5.532,1.2234,3.043,0.0725387394299407,4416.39633032134
5.542,1.2475,3.1253,0.0716905432037139,4364.00415794815
5.552,1.2715,3.2062,0.070842311086707,4311.62780079319
5.562,1.2954,3.2859,0.0700201061748116,4260.87576518387
5.572,1.3196,3.364,0.0691925838366695,4209.81259234669
5.582,1.3439,3.4397,0.0684138840912494,4161.77772120133
5.592,1.368,3.5137,0.06775346558179,4121.05103276931
5.602,1.3922,3.5877,0.0670300276044527,4076.45057518371
5.612,1.4164,3.6631,0.0663699033594569,4035.76486640031
5.622,1.4405,3.7393,0.0658422540807667,4003.25187020345
5.632,1.4647,3.8136,0.0653051597863525,3970.16402640564
5.642,1.4886,3.8862,0.0648388998153048,3941.445790668
5.652,1.5124,3.956,0.0642684527529576,3906.31776492002
5.662,1.5364,4.027,0.0637216941047272,3872.65608760102
5.672,1.5602,4.0976,0.0632580131283383,3844.11500316774
5.682,1.584,4.1678,0.0627345801926821,3811.90243131371
5.692,1.6078,4.2379,0.062303059501822,3785.35136436721
5.702,1.6315,4.3084,0.0618929024110218,3760.11908133225
5.712,1.6555,4.3797,0.0615016782808366,3736.05543270249
5.722,1.6796,4.4513,0.0610035215893775,3705.42002951631
5.732,1.7034,4.5214,0.0605928660709829,3680.1703784307
5.742,1.7274,4.5905,0.0602666259172365,3660.11410049599
5.752,1.7515,4.6591,0.0599582518843907,3641.15861413086
5.762,1.7759,4.7277,0.0596428571856437,3621.77402128061
5.772,1.8002,4.7981,0.0593150554584935,3601.62949819488
