Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0
0,0,-0.0038,0.227628032327377,-2.99254693329086e-05
0.01,0,-0.0045,0.227616786712135,-8.16836705247786e-05
0.02,0,0.0009,0.227594836557477,-0.000182709056345652
0.03,0.0002,0.0053,0.227630623097675,-1.80013552472651e-05
0.04,0.0007,0.0046,0.22764511205573,4.86848373812797e-05
0.05,0.0017,0.0014,0.227651264844316,7.70034934230608e-05
0.06,0.0032,0.0017,0.227639507222213,2.28882478725806e-05
0.07,0.0054,0.0071,0.227635875364536,6.17243284681365e-06
0.08,0.0081,0.0113,0.227653275780734,8.62589900722429e-05
0.09,0.0112,0.0105,0.227650028158179,7.13115498542452e-05
0.1,0.0142,0.004,0.227649279662218,6.78665407527013e-05
0.11,0.0171,-0.0018,0.227646171501491,5.35610081877027e-05
0.12,0.02,-0.0045,0.227652849357231,8.42963409437619e-05
0.13,0.0227,-0.0024,0.227619204926934,-7.05538022293656e-05
0.14,0.0253,-0.0004,0.227620370940466,-6.51872041885465e-05
0.15,0.0279,0,0.227612261080078,-0.000102512926679437
0.16,0.0303,-0.0009,0.227603144460474,-0.000144472118181305
0.17,0.0328,-0.0002,0.227562900874068,-0.00032969108720822
0.18,0.0351,0.0026,0.227553682917118,-0.000372115804794894
0.19,0.0373,0.0058,0.227576649598872,-0.000266413662811461
0.2,0.0394,0.0062,0.227581984162653,-0.00024186165446826
0.21,0.0414,0.0029,0.227583879485236,-0.000233138533277627
0.22,0.0436,-0.0014,0.227597858739746,-0.000168799545293981
0.23,0.0456,-0.0039,0.227610673744322,-0.000109818642275686
0.24,0.0477,-0.0026,0.227578392882571,-0.000258390310674163
0.25,0.0498,-0.0009,0.227565410930587,-0.000318138776730173
0.26,0.0519,0.001,0.227548077822131,-0.000397912609289483
0.27,0.0541,0.0002,0.227517780296514,-0.000537352434513931
0.28,0.0561,-0.0009,0.227447379583485,-0.000861354338774737
0.29,0.0581,0.0001,0.227412228248044,-0.00102312610564055
0.3,0.0601,0.0032,0.227392940008443,-0.0011118924915731
0.31,0.062,0.0056,0.227345419812541,-0.00133058207078561
0.32,0.0639,0.0044,0.22732668088724,-0.00141681805357961
0.33,0.0659,0.0021,0.227378992343502,-0.00117608057782883
0.34,0.0679,0.0001,0.227383484538931,-0.00115540723518441
0.35,0.0699,0.002,0.227433206753263,-0.000926580135634082
0.36,0.0719,0.0041,0.227428063979295,-0.000950247968184859
0.37,0.074,0.0044,0.227450459071657,-0.000847181954511985
0.38,0.076,0.0023,0.227473947194697,-0.000739084589020174
0.39,0.0782,-0.0013,0.2274405007308,-0.000893012047684788
0.4,0.08,-0.0042,0.22746796457499,-0.000766617985370151
0.41,0.082,-0.0039,0.227458491478815,-0.000810215218645121
0.42,0.0839,-0.0025,0.227422181370158,-0.000977320572825543
0.43,0.0859,0.0008,0.227394792633828,-0.00110336655750578
0.44,0.088,0.0032,0.2274058679502,-0.0010523969045365
0.45,0.09,0.0036,0.227413531793716,-0.00101712703367759
0.46,0.092,0.0046,0.227534930401051,-0.000458421863698684
0.47,0.0941,0.006,0.227542078592049,-0.000425523308060104
0.48,0.0961,0.0058,0.227650147088431,7.1858935406528e-05
0.49,0.0982,0.0038,0.227624298736652,-4.71094330315759e-05
0.5,0.1002,0.002,0.227633081532903,-6.68630613944129e-06
0.51,0.1024,0.0012,0.22776727319521,0.00061095401624942
0.52,0.1044,0.0014,0.22775866636373,0.00057133854409002
0.53,0.1062,0.0009,0.227679144115626,0.000205320778160092
0.54,0.1083,0.0009,0.227681422495324,0.00021580732713516
0.55,0.1103,0.0012,0.227580215887005,-0.000250000042663597
0.56,0.1123,-0.0003,0.227550872693969,-0.000385049540936467
0.57,0.1144,-0.0007,0.22743268419635,-0.000928985024813601
0.58,0.1164,0.0003,0.227409329582408,-0.00103646609734159
0.59,0.1184,0.0033,0.227335287649965,-0.0013772100688792
0.6,0.1204,0.0055,0.227233820601336,-0.00184414836436738
0.61,0.1224,0.0057,0.227230692117769,-0.00185854492749302
0.62,0.1245,0.0049,0.227186247467527,-0.00206306696549553
0.63,0.1266,0.0037,0.227212386880083,-0.00194278105042936
0.64,0.1284,0.0036,0.227276123943524,-0.0016494762427442
0.65,0.1305,0.0034,0.227338274928035,-0.00136346269889811
0.66,0.1323,0.0028,0.227350194774953,-0.00130860772601772
0.67,0.1342,0.0018,0.227345667824604,-0.00132944072202721
0.68,0.1362,0.0013,0.227307985041654,-0.00150285510994919
0.69,0.1382,-0.0003,0.227363433764631,-0.00124768175498385
0.7,0.1402,-0.0017,0.227345137678828,-0.00133188044684801
0.71,0.1423,-0.0008,0.227265841824325,-0.00169679296253769
0.72,0.1443,0.0011,0.227260139341716,-0.00172303481626999
0.73,0.1462,0.0023,0.227163478617267,-0.00216784146713573
0.74,0.1482,0.004,0.227148712859989,-0.00223578792363464
0.75,0.15,0.0057,0.227065271795813,-0.00261974438962685
0.76,0.1519,0.0063,0.227082380787987,-0.00254101796227431
0.77,0.1541,0.0051,0.227083951876274,-0.00253378862633799
0.78,0.1561,0.002,0.227114137342869,-0.00239488979285303
0.79,0.1581,0.0004,0.227131991646206,-0.00231273214723621
0.8,0.1602,-0.0011,0.227210224324899,-0.0019527325455284
0.81,0.1621,-0.0009,0.227225901709727,-0.00188058924892053
0.82,0.1642,-0.0006,0.227344412960085,-0.00133521559337307
0.83,0.1662,-0.0004,0.227377548658248,-0.00118272449243037
0.84,0.1683,0.0011,0.22728435108016,-0.00161161608754929
0.85,0.1704,0.0009,0.227265827021657,-0.0016968610819764
0.86,0.1724,0.0007,0.227274600667349,-0.00165648613660316
0.87,0.1742,0.0029,0.227279692165734,-0.0016330557892195
0.88,0.1763,0.0045,0.227279697318968,-0.00163303207474622
0.89,0.1781,0.0054,0.227261850426979,-0.00171516069990323
0.9,0.1802,0.0042,0.227279895702886,-0.00163211913931644
0.91,0.1822,0.0021,0.227244430811449,-0.00179532247282546
0.92,0.1843,0.0005,0.227270795152537,-0.00167399853885429
0.93,0.1863,-0.0012,0.227254050024088,-0.00175105674964069
0.94,0.1884,-0.0003,0.227267855419409,-0.00168752672593329
0.95,0.1904,0.0018,0.227299354440194,-0.00154257234495839
0.96,0.1924,0.0025,0.227316211805698,-0.00146499616391051
0.97,0.1943,0.0014,0.22732706761935,-0.00141503833063244
0.98,0.1962,0.0009,0.22730683245793,-0.00150815920267079
0.99,0.1982,0.001,0.22728563637358,-0.00160570133160085
1,0.2002,0.0014,0.227272979629523,-0.00166394591034478
1.01,0.2021,0.0022,0.227278515172916,-0.00163847214627506
1.02,0.2041,0.003,0.227279358196417,-0.00163459266978324
1.03,0.206,0.0032,0.22727559305479,-0.00165191931545103
1.04,0.208,0.0042,0.227270832953493,-0.00167382458472533
1.05,0.21,0.0051,0.227267600888898,-0.00168869803431847
1.06,0.2121,0.0037,0.227289647071052,-0.00158724459427142
1.07,0.2142,0.0007,0.227286717085747,-0.00160072802995402
1.08,0.2162,-0.0018,0.227300648240679,-0.00153661840314464
1.09,0.2182,-0.0015,0.227291869602775,-0.00157701676281003
1.1,0.2202,0.0012,0.227322604017727,-0.001435579597416
1.11,0.2221,0.0044,0.227337841144355,-0.00136545896030667
