Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"0,0043"
"0,0100";"0,0000";"0,0056"
"0,0200";"0,0000";"0,0098"
"0,0300";"0,0000";"0,0131"
"0,0400";"0,0000";"0,0140"
"0,0500";"0,0000";"0,0113"
"0,0600";"0,0000";"0,0098"
"0,0700";"0,0000";"0,0090"
"0,0800";"0,0000";"0,0075"
"0,0900";"0,0000";"0,0040"
"0,1000";"0,0002";"0,0000"
"0,1100";"0,0002";"-0,0011"
"0,1200";"0,0004";"-0,0001"
"0,1300";"0,0005";"0,0022"
"0,1400";"0,0006";"0,0051"
"0,1500";"0,0009";"0,0112"
"0,1600";"0,0013";"0,0175"
"0,1700";"0,0018";"0,0194"
"0,1800";"0,0022";"0,0184"
"0,1900";"0,0030";"0,0172"
"0,2000";"0,0035";"0,0149"
"0,2100";"0,0044";"0,0116"
"0,2200";"0,0051";"0,0092"
"0,2300";"0,0058";"0,0103"
"0,2400";"0,0065";"0,0144"
"0,2500";"0,0072";"0,0180"
"0,2600";"0,0077";"0,0220"
"0,2700";"0,0083";"0,0270"
"0,2800";"0,0087";"0,0302"
"0,2900";"0,0091";"0,0316"
"0,3000";"0,0096";"0,0329"
"0,3100";"0,0100";"0,0341"
"0,3200";"0,0105";"0,0362"
"0,3300";"0,0109";"0,0389"
"0,3400";"0,0112";"0,0386"
"0,3500";"0,0116";"0,0357"
"0,3600";"0,0119";"0,0322"
"0,3700";"0,0123";"0,0289"
"0,3800";"0,0125";"0,0282"
"0,3900";"0,0129";"0,0308"
"0,4000";"0,0131";"0,0351"
"0,4100";"0,0135";"0,0387"
"0,4200";"0,0138";"0,0431"
"0,4300";"0,0140";"0,0465"
"0,4400";"0,0144";"0,0482"
"0,4500";"0,0148";"0,0480"
"0,4600";"0,0152";"0,0447"
"0,4700";"0,0155";"0,0413"
"0,4800";"0,0159";"0,0409"
"0,4900";"0,0162";"0,0426"
"0,5000";"0,0165";"0,0443"
