Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"-0,0020"
"0,0100";"0,0000";"-0,0033"
"0,0200";"0,0000";"-0,0039"
"0,0300";"0,0000";"-0,0017"
"0,0400";"0,0000";"0,0035"
"0,0500";"0,0000";"0,0105"
"0,0600";"0,0000";"0,0149"
"0,0700";"0,0000";"0,0142"
"0,0800";"0,0000";"0,0105"
"0,0900";"0,0002";"0,0077"
"0,1000";"0,0002";"0,0079"
"0,1100";"0,0002";"0,0073"
"0,1200";"0,0004";"0,0044"
"0,1300";"0,0004";"0,0002"
"0,1400";"0,0006";"-0,0007"
"0,1500";"0,0008";"0,0021"
"0,1600";"0,0012";"0,0046"
"0,1700";"0,0017";"0,0054"
"0,1800";"0,0021";"0,0060"
"0,1900";"0,0028";"0,0096"
"0,2000";"0,0034";"0,0132"
"0,2100";"0,0042";"0,0160"
"0,2200";"0,0050";"0,0166"
"0,2300";"0,0057";"0,0158"
"0,2400";"0,0064";"0,0145"
"0,2500";"0,0071";"0,0126"
"0,2600";"0,0076";"0,0119"
"0,2700";"0,0081";"0,0133"
"0,2800";"0,0086";"0,0158"
"0,2900";"0,0091";"0,0189"
"0,3000";"0,0096";"0,0220"
"0,3100";"0,0100";"0,0235"
"0,3200";"0,0105";"0,0239"
"0,3300";"0,0109";"0,0247"
"0,3400";"0,0113";"0,0262"
"0,3500";"0,0117";"0,0258"
"0,3600";"0,0119";"0,0243"
"0,3700";"0,0123";"0,0210"
"0,3800";"0,0125";"0,0207"
"0,3900";"0,0129";"0,0236"
"0,4000";"0,0131";"0,0251"
"0,4100";"0,0135";"0,0259"
"0,4200";"0,0138";"0,0254"
"0,4300";"0,0142";"0,0272"
"0,4400";"0,0144";"0,0300"
"0,4500";"0,0149";"0,0316"
"0,4600";"0,0152";"0,0326"
"0,4700";"0,0155";"0,0338"
"0,4800";"0,0158";"0,0364"
"0,4900";"0,0162";"0,0378"
"0,5000";"0,0165";"0,0380"
"0,5100";"0,0169";"0,0378"
"0,5200";"0,0172";"0,0351"
"0,5300";"0,0175";"0,0308"
"0,5400";"0,0178";"0,0281"
"0,5500";"0,0182";"0,0281"
"0,5600";"0,0185";"0,0323"
"0,5700";"0,0188";"0,0361"
"0,5800";"0,0191";"0,0387"
"0,5900";"0,0194";"0,0399"
"0,6000";"0,0197";"0,0410"
"0,6100";"0,0201";"0,0420"
"0,6200";"0,0204";"0,0426"
"0,6300";"0,0208";"0,0438"
"0,6400";"0,0211";"0,0445"
"0,6500";"0,0215";"0,0436"
"0,6600";"0,0218";"0,0409"
"0,6700";"0,0222";"0,0411"
"0,6800";"0,0225";"0,0429"
"0,6900";"0,0229";"0,0441"
"0,7000";"0,0233";"0,0445"
"0,7100";"0,0235";"0,0452"
"0,7200";"0,0238";"0,0467"
"0,7300";"0,0241";"0,0479"
"0,7400";"0,0244";"0,0482"
"0,7500";"0,0247";"0,0502"
"0,7600";"0,0250";"0,0525"
"0,7700";"0,0254";"0,0538"
"0,7800";"0,0256";"0,0528"
"0,7900";"0,0260";"0,0501"
"0,8000";"0,0263";"0,0492"
"0,8100";"0,0267";"0,0502"
"0,8200";"0,0270";"0,0514"
"0,8300";"0,0274";"0,0526"
"0,8400";"0,0279";"0,0552"
"0,8500";"0,0282";"0,0578"
"0,8600";"0,0286";"0,0591"
"0,8700";"0,0289";"0,0598"
"0,8800";"0,0292";"0,0604"
"0,8900";"0,0295";"0,0590"
"0,9000";"0,0297";"0,0553"
"0,9100";"0,0301";"0,0526"
"0,9200";"0,0303";"0,0536"
"0,9300";"0,0307";"0,0573"
"0,9400";"0,0310";"0,0597"
"0,9500";"0,0314";"0,0600"
"0,9600";"0,0318";"0,0601"
"0,9700";"0,0321";"0,0621"
"0,9800";"0,0325";"0,0648"
"0,9900";"0,0328";"0,0656"
"1,0000";"0,0332";"0,0649"
"1,0100";"0,0335";"0,0643"
"1,0200";"0,0339";"0,0637"
"1,0300";"0,0342";"0,0633"
"1,0400";"0,0346";"0,0639"
"1,0500";"0,0348";"0,0656"
"1,0600";"0,0352";"0,0658"
"1,0700";"0,0354";"0,0645"
"1,0800";"0,0358";"0,0645"
"1,0900";"0,0361";"0,0663"
"1,1000";"0,0365";"0,0683"
"1,1100";"0,0368";"0,0709"
"1,1200";"0,0372";"0,0727"
"1,1300";"0,0375";"0,0746"
"1,1400";"0,0379";"0,0753"
"1,1500";"0,0382";"0,0750"
"1,1600";"0,0386";"0,0736"
"1,1700";"0,0390";"0,0732"
"1,1800";"0,0393";"0,0735"
"1,1900";"0,0397";"0,0729"
"1,2000";"0,0399";"0,0727"
"1,2100";"0,0403";"0,0752"
"1,2200";"0,0406";"0,0799"
"1,2300";"0,0410";"0,0848"
"1,2400";"0,0412";"0,0861"
"1,2500";"0,0416";"0,0849"
"1,2600";"0,0418";"0,0835"
"1,2700";"0,0421";"0,0824"
"1,2800";"0,0425";"0,0816"
"1,2900";"0,0427";"0,0823"
"1,3000";"0,0431";"0,0841"
"1,3100";"0,0434";"0,0842"
"1,3200";"0,0438";"0,0833"
"1,3300";"0,0442";"0,0836"
"1,3400";"0,0445";"0,0859"
"1,3500";"0,0449";"0,0885"
"1,3600";"0,0452";"0,0879"
"1,3700";"0,0456";"0,0844"
"1,3800";"0,0459";"0,0821"
"1,3900";"0,0463";"0,0835"
"1,4000";"0,0465";"0,0865"
"1,4100";"0,0469";"0,0899"
"1,4200";"0,0472";"0,0928"
"1,4300";"0,0475";"0,0944"
"1,4400";"0,0478";"0,0940"
"1,4500";"0,0482";"0,0942"
"1,4600";"0,0484";"0,0946"
"1,4700";"0,0488";"0,0946"
"1,4800";"0,0491";"0,0927"
"1,4900";"0,0495";"0,0913"
"1,5000";"0,0498";"0,0937"
"1,5100";"0,0502";"0,0987"
"1,5200";"0,0505";"0,1034"
"1,5300";"0,0509";"0,1055"
"1,5400";"0,0512";"0,1035"
"1,5500";"0,0516";"0,1017"
"1,5600";"0,0519";"0,1002"
"1,5700";"0,0522";"0,0995"
"1,5800";"0,0524";"0,0990"
"1,5900";"0,0528";"0,1003"
"1,6000";"0,0531";"0,1016"
"1,6100";"0,0535";"0,1011"
"1,6200";"0,0537";"0,1018"
"1,6300";"0,0541";"0,1047"
"1,6400";"0,0544";"0,1068"
"1,6500";"0,0548";"0,1065"
"1,6600";"0,0551";"0,1043"
"1,6700";"0,0555";"0,1032"
"1,6800";"0,0560";"0,1054"
"1,6900";"0,0562";"0,1099"
"1,7000";"0,0565";"0,1115"
"1,7100";"0,0569";"0,1119"
"1,7200";"0,0571";"0,1108"
"1,7300";"0,0575";"0,1098"
"1,7400";"0,0578";"0,1096"
"1,7500";"0,0581";"0,1108"
"1,7600";"0,0584";"0,1130"
"1,7700";"0,0588";"0,1127"
"1,7800";"0,0591";"0,1135"
"1,7900";"0,0595";"0,1176"
"1,8000";"0,0599";"0,1233"
"1,8100";"0,0602";"0,1259"
"1,8200";"0,0606";"0,1233"
"1,8300";"0,0609";"0,1189"
"1,8400";"0,0613";"0,1162"
"1,8500";"0,0616";"0,1157"
"1,8600";"0,0620";"0,1152"
"1,8700";"0,0623";"0,1169"
"1,8800";"0,0627";"0,1206"
"1,8900";"0,0629";"0,1247"
"1,9000";"0,0633";"0,1269"
"1,9100";"0,0636";"0,1274"
"1,9200";"0,0639";"0,1272"
"1,9300";"0,0642";"0,1264"
