Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"0,0016"
"0,0100";"0,0000";"-0,0020"
"0,0200";"0,0000";"-0,0012"
"0,0300";"0,0000";"0,0039"
"0,0400";"0,0000";"0,0062"
"0,0500";"0,0000";"0,0033"
"0,0600";"0,0000";"-0,0004"
"0,0700";"0,0000";"-0,0002"
"0,0800";"0,0000";"0,0034"
"0,0900";"0,0002";"0,0044"
"0,1000";"0,0002";"0,0017"
"0,1100";"0,0004";"-0,0011"
"0,1200";"0,0005";"-0,0013"
"0,1300";"0,0006";"0,0013"
"0,1400";"0,0007";"0,0044"
"0,1500";"0,0009";"0,0056"
"0,1600";"0,0012";"0,0033"
"0,1700";"0,0014";"0,0010"
"0,1800";"0,0017";"0,0037"
"0,1900";"0,0020";"0,0104"
"0,2000";"0,0022";"0,0159"
"0,2100";"0,0026";"0,0176"
"0,2200";"0,0030";"0,0166"
"0,2300";"0,0034";"0,0186"
"0,2400";"0,0039";"0,0222"
"0,2500";"0,0044";"0,0238"
"0,2600";"0,0050";"0,0252"
"0,2700";"0,0055";"0,0282"
"0,2800";"0,0061";"0,0340"
"0,2900";"0,0067";"0,0411"
"0,3000";"0,0073";"0,0476"
"0,3100";"0,0079";"0,0540"
"0,3200";"0,0085";"0,0586"
"0,3300";"0,0091";"0,0606"
"0,3400";"0,0097";"0,0617"
"0,3500";"0,0102";"0,0658"
"0,3600";"0,0107";"0,0734"
"0,3700";"0,0113";"0,0805"
"0,3800";"0,0118";"0,0833"
"0,3900";"0,0123";"0,0836"
"0,4000";"0,0126";"0,0849"
"0,4100";"0,0131";"0,0894"
"0,4200";"0,0135";"0,0949"
"0,4300";"0,0138";"0,0990"
"0,4400";"0,0142";"0,1027"
"0,4500";"0,0146";"0,1057"
"0,4600";"0,0150";"0,1092"
"0,4700";"0,0153";"0,1132"
"0,4800";"0,0157";"0,1164"
"0,4900";"0,0162";"0,1169"
"0,5000";"0,0165";"0,1151"
"0,5100";"0,0169";"0,1169"
"0,5200";"0,0172";"0,1231"
"0,5300";"0,0175";"0,1283"
"0,5400";"0,0178";"0,1284"
"0,5500";"0,0181";"0,1267"
"0,5600";"0,0184";"0,1267"
"0,5700";"0,0188";"0,1297"
"0,5800";"0,0191";"0,1338"
"0,5900";"0,0194";"0,1384"
"0,6000";"0,0197";"0,1432"
"0,6100";"0,0202";"0,1466"
"0,6200";"0,0204";"0,1481"
"0,6300";"0,0209";"0,1491"
"0,6400";"0,0212";"0,1507"
"0,6500";"0,0216";"0,1525"
"0,6600";"0,0220";"0,1538"
"0,6700";"0,0223";"0,1547"
"0,6800";"0,0227";"0,1562"
"0,6900";"0,0229";"0,1608"
"0,7000";"0,0233";"0,1651"
"0,7100";"0,0236";"0,1678"
"0,7200";"0,0240";"0,1704"
"0,7300";"0,0242";"0,1726"
"0,7400";"0,0246";"0,1740"
"0,7500";"0,0248";"0,1757"
"0,7600";"0,0251";"0,1780"
"0,7700";"0,0255";"0,1804"
"0,7800";"0,0259";"0,1817"
"0,7900";"0,0262";"0,1822"
"0,8000";"0,0266";"0,1835"
"0,8100";"0,0269";"0,1879"
"0,8200";"0,0273";"0,1940"
"0,8300";"0,0276";"0,1972"
"0,8400";"0,0280";"0,1985"
"0,8500";"0,0283";"0,1992"
"0,8600";"0,0287";"0,2010"
"0,8700";"0,0290";"0,2025"
"0,8800";"0,0294";"0,2027"
"0,8900";"0,0297";"0,2052"
"0,9000";"0,0300";"0,2096"
"0,9100";"0,0303";"0,2131"
"0,9200";"0,0306";"0,2139"
"0,9300";"0,0308";"0,2134"
"0,9400";"0,0312";"0,2143"
"0,9500";"0,0315";"0,2159"
"0,9600";"0,0319";"0,2183"
"0,9700";"0,0322";"0,2219"
"0,9800";"0,0326";"0,2266"
"0,9900";"0,0329";"0,2304"
"1,0000";"0,0333";"0,2307"
"1,0100";"0,0336";"0,2304"
"1,0200";"0,0340";"0,2297"
"1,0300";"0,0344";"0,2308"
"1,0400";"0,0347";"0,2334"
"1,0500";"0,0351";"0,2375"
"1,0600";"0,0353";"0,2418"
"1,0700";"0,0355";"0,2439"
"1,0800";"0,0359";"0,2439"
"1,0900";"0,0361";"0,2435"
"1,1000";"0,0365";"0,2442"
"1,1100";"0,0368";"0,2463"
"1,1200";"0,0372";"0,2495"
"1,1300";"0,0375";"0,2530"
"1,1400";"0,0379";"0,2583"
"1,1500";"0,0382";"0,2631"
"1,1600";"0,0386";"0,2665"
"1,1700";"0,0390";"0,2669"
"1,1800";"0,0394";"0,2671"
"1,1900";"0,0398";"0,2678"
"1,2000";"0,0400";"0,2675"
"1,2100";"0,0403";"0,2704"
"1,2200";"0,0406";"0,2751"
"1,2300";"0,0410";"0,2781"
"1,2400";"0,0413";"0,2802"
"1,2500";"0,0417";"0,2816"
"1,2600";"0,0420";"0,2839"
"1,2700";"0,0424";"0,2866"
"1,2800";"0,0427";"0,2888"
"1,2900";"0,0431";"0,2900"
"1,3000";"0,0434";"0,2915"
"1,3100";"0,0438";"0,2938"
"1,3200";"0,0442";"0,2966"
"1,3300";"0,0445";"0,2990"
"1,3400";"0,0449";"0,3007"
"1,3500";"0,0452";"0,3030"
"1,3600";"0,0456";"0,3052"
"1,3700";"0,0459";"0,3061"
"1,3800";"0,0462";"0,3071"
"1,3900";"0,0465";"0,3097"
"1,4000";"0,0469";"0,3137"
"1,4100";"0,0471";"0,3162"
"1,4200";"0,0475";"0,3177"
"1,4300";"0,0478";"0,3199"
"1,4400";"0,0480";"0,3215"
"1,4500";"0,0484";"0,3214"
"1,4600";"0,0488";"0,3211"
"1,4700";"0,0491";"0,3218"
"1,4800";"0,0493";"0,3239"
"1,4900";"0,0497";"0,3267"
"1,5000";"0,0502";"0,3306"
"1,5100";"0,0505";"0,3348"
"1,5200";"0,0509";"0,3396"
"1,5300";"0,0512";"0,3429"
"1,5400";"0,0515";"0,3443"
"1,5500";"0,0518";"0,3455"
"1,5600";"0,0522";"0,3466"
"1,5700";"0,0524";"0,3467"
"1,5800";"0,0528";"0,3477"
"1,5900";"0,0530";"0,3503"
"1,6000";"0,0532";"0,3537"
"1,6100";"0,0536";"0,3559"
"1,6200";"0,0540";"0,3578"
"1,6300";"0,0542";"0,3594"
"1,6400";"0,0547";"0,3624"
"1,6500";"0,0550";"0,3653"
"1,6600";"0,0554";"0,3670"
"1,6700";"0,0557";"0,3673"
"1,6800";"0,0561";"0,3690"
"1,6900";"0,0564";"0,3720"
"1,7000";"0,0568";"0,3744"
"1,7100";"0,0571";"0,3754"
"1,7200";"0,0575";"0,3780"
"1,7300";"0,0577";"0,3813"
"1,7400";"0,0580";"0,3836"
"1,7500";"0,0583";"0,3841"
"1,7600";"0,0587";"0,3836"
