Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"0,0054"
"0,0100";"0,0000";"-0,0039"
"0,0200";"0,0000";"-0,0097"
"0,0300";"0,0000";"-0,0073"
"0,0400";"0,0000";"0,0015"
"0,0500";"0,0000";"0,0079"
"0,0600";"0,0000";"0,0061"
"0,0700";"0,0000";"0,0018"
"0,0800";"0,0000";"0,0011"
"0,0900";"0,0000";"0,0078"
"0,1000";"0,0002";"0,0120"
"0,1100";"0,0002";"0,0073"
"0,1200";"0,0004";"-0,0007"
"0,1300";"0,0005";"-0,0034"
"0,1400";"0,0007";"-0,0012"
"0,1500";"0,0009";"0,0017"
"0,1600";"0,0013";"0,0031"
"0,1700";"0,0017";"0,0054"
"0,1800";"0,0022";"0,0097"
"0,1900";"0,0028";"0,0147"
"0,2000";"0,0035";"0,0168"
"0,2100";"0,0042";"0,0165"
"0,2200";"0,0050";"0,0132"
"0,2300";"0,0058";"0,0099"
"0,2400";"0,0064";"0,0095"
"0,2500";"0,0071";"0,0130"
"0,2600";"0,0076";"0,0154"
"0,2700";"0,0081";"0,0149"
"0,2800";"0,0086";"0,0115"
"0,2900";"0,0091";"0,0112"
"0,3000";"0,0096";"0,0138"
"0,3100";"0,0100";"0,0191"
"0,3200";"0,0104";"0,0229"
"0,3300";"0,0109";"0,0260"
"0,3400";"0,0112";"0,0282"
"0,3500";"0,0116";"0,0282"
"0,3600";"0,0118";"0,0272"
"0,3700";"0,0122";"0,0272"
"0,3800";"0,0125";"0,0267"
"0,3900";"0,0127";"0,0261"
"0,4000";"0,0131";"0,0242"
"0,4100";"0,0135";"0,0222"
"0,4200";"0,0138";"0,0226"
"0,4300";"0,0142";"0,0244"
"0,4400";"0,0145";"0,0262"
"0,4500";"0,0149";"0,0288"
"0,4600";"0,0152";"0,0307"
"0,4700";"0,0155";"0,0337"
"0,4800";"0,0159";"0,0368"
"0,4900";"0,0162";"0,0384"
"0,5000";"0,0165";"0,0402"
"0,5100";"0,0169";"0,0401"
"0,5200";"0,0171";"0,0380"
"0,5300";"0,0175";"0,0352"
"0,5400";"0,0178";"0,0347"
"0,5500";"0,0182";"0,0361"
"0,5600";"0,0185";"0,0369"
"0,5700";"0,0188";"0,0350"
"0,5800";"0,0191";"0,0334"
"0,5900";"0,0195";"0,0353"
"0,6000";"0,0197";"0,0382"
"0,6100";"0,0201";"0,0404"
"0,6200";"0,0204";"0,0418"
"0,6300";"0,0208";"0,0414"
"0,6400";"0,0211";"0,0417"
"0,6500";"0,0215";"0,0406"
"0,6600";"0,0218";"0,0399"
"0,6700";"0,0222";"0,0408"
"0,6800";"0,0225";"0,0401"
"0,6900";"0,0229";"0,0385"
"0,7000";"0,0233";"0,0381"
"0,7100";"0,0235";"0,0420"
"0,7200";"0,0238";"0,0485"
"0,7300";"0,0242";"0,0531"
"0,7400";"0,0244";"0,0532"
"0,7500";"0,0247";"0,0516"
"0,7600";"0,0250";"0,0517"
"0,7700";"0,0254";"0,0518"
"0,7800";"0,0257";"0,0514"
"0,7900";"0,0260";"0,0505"
"0,8000";"0,0263";"0,0486"
"0,8100";"0,0267";"0,0478"
"0,8200";"0,0272";"0,0494"
"0,8300";"0,0275";"0,0524"
"0,8400";"0,0279";"0,0539"
"0,8500";"0,0282";"0,0534"
"0,8600";"0,0286";"0,0529"
"0,8700";"0,0289";"0,0553"
"0,8800";"0,0293";"0,0595"
"0,8900";"0,0295";"0,0617"
"0,9000";"0,0297";"0,0614"
"0,9100";"0,0301";"0,0589"
"0,9200";"0,0303";"0,0577"
"0,9300";"0,0307";"0,0572"
"0,9400";"0,0310";"0,0565"
"0,9500";"0,0314";"0,0562"
"0,9600";"0,0318";"0,0566"
"0,9700";"0,0321";"0,0574"
"0,9800";"0,0325";"0,0604"
"0,9900";"0,0328";"0,0643"
"1,0000";"0,0332";"0,0679"
"1,0100";"0,0335";"0,0698"
"1,0200";"0,0339";"0,0693"
"1,0300";"0,0342";"0,0672"
"1,0400";"0,0346";"0,0658"
"1,0500";"0,0348";"0,0652"
"1,0600";"0,0352";"0,0651"
"1,0700";"0,0354";"0,0636"
"1,0800";"0,0358";"0,0640"
"1,0900";"0,0361";"0,0658"
"1,1000";"0,0365";"0,0683"
"1,1100";"0,0368";"0,0705"
"1,1200";"0,0372";"0,0730"
"1,1300";"0,0375";"0,0743"
"1,1400";"0,0379";"0,0751"
"1,1500";"0,0382";"0,0769"
"1,1600";"0,0386";"0,0788"
"1,1700";"0,0390";"0,0806"
"1,1800";"0,0393";"0,0800"
"1,1900";"0,0395";"0,0766"
"1,2000";"0,0399";"0,0739"
"1,2100";"0,0403";"0,0736"
"1,2200";"0,0406";"0,0759"
"1,2300";"0,0410";"0,0780"
"1,2400";"0,0412";"0,0801"
"1,2500";"0,0416";"0,0820"
"1,2600";"0,0418";"0,0840"
"1,2700";"0,0421";"0,0849"
"1,2800";"0,0425";"0,0836"
"1,2900";"0,0429";"0,0817"
"1,3000";"0,0431";"0,0811"
"1,3100";"0,0434";"0,0814"
"1,3200";"0,0438";"0,0810"
"1,3300";"0,0442";"0,0814"
"1,3400";"0,0445";"0,0842"
"1,3500";"0,0449";"0,0869"
"1,3600";"0,0452";"0,0887"
"1,3700";"0,0456";"0,0894"
"1,3800";"0,0459";"0,0892"
"1,3900";"0,0463";"0,0880"
"1,4000";"0,0465";"0,0871"
"1,4100";"0,0469";"0,0870"
"1,4200";"0,0471";"0,0888"
"1,4300";"0,0475";"0,0925"
"1,4400";"0,0477";"0,0951"
"1,4500";"0,0480";"0,0968"
"1,4600";"0,0484";"0,0976"
"1,4700";"0,0488";"0,0983"
"1,4800";"0,0491";"0,0974"
"1,4900";"0,0495";"0,0954"
"1,5000";"0,0498";"0,0958"
