Tempo;Spostamento;Forza
(s);(mm);(N)
"0,0000";"0,0000";"-0,0057"
"0,0100";"0,0000";"-0,0062"
"0,0200";"0,0000";"-0,0025"
"0,0300";"0,0000";"0,0018"
"0,0400";"0,0000";"0,0039"
"0,0500";"0,0000";"0,0051"
"0,0600";"0,0000";"0,0064"
"0,0700";"0,0000";"0,0084"
"0,0800";"0,0002";"0,0096"
"0,0900";"0,0002";"0,0068"
"0,1000";"0,0002";"-0,0002"
"0,1100";"0,0004";"-0,0047"
"0,1200";"0,0004";"-0,0045"
"0,1300";"0,0005";"-0,0001"
"0,1400";"0,0006";"0,0005"
"0,1500";"0,0008";"-0,0018"
"0,1600";"0,0012";"-0,0028"
"0,1700";"0,0015";"0,0013"
"0,1800";"0,0021";"0,0075"
"0,1900";"0,0028";"0,0119"
"0,2000";"0,0035";"0,0132"
"0,2100";"0,0042";"0,0117"
"0,2200";"0,0050";"0,0110"
"0,2300";"0,0055";"0,0127"
"0,2400";"0,0063";"0,0160"
"0,2500";"0,0068";"0,0167"
"0,2600";"0,0074";"0,0145"
"0,2700";"0,0080";"0,0140"
"0,2800";"0,0085";"0,0160"
"0,2900";"0,0090";"0,0195"
"0,3000";"0,0094";"0,0225"
"0,3100";"0,0098";"0,0246"
"0,3200";"0,0103";"0,0275"
"0,3300";"0,0105";"0,0304"
"0,3400";"0,0109";"0,0316"
"0,3500";"0,0112";"0,0312"
"0,3600";"0,0116";"0,0321"
"0,3700";"0,0119";"0,0335"
"0,3800";"0,0123";"0,0326"
"0,3900";"0,0126";"0,0296"
"0,4000";"0,0130";"0,0269"
"0,4100";"0,0133";"0,0268"
"0,4200";"0,0137";"0,0287"
"0,4300";"0,0140";"0,0311"
"0,4400";"0,0144";"0,0332"
"0,4500";"0,0148";"0,0339"
"0,4600";"0,0151";"0,0364"
"0,4700";"0,0155";"0,0392"
"0,4800";"0,0157";"0,0411"
"0,4900";"0,0161";"0,0408"
"0,5000";"0,0163";"0,0402"
"0,5100";"0,0166";"0,0409"
"0,5200";"0,0170";"0,0425"
"0,5300";"0,0174";"0,0425"
"0,5400";"0,0177";"0,0405"
"0,5500";"0,0182";"0,0379"
"0,5600";"0,0185";"0,0376"
"0,5700";"0,0189";"0,0396"
"0,5800";"0,0192";"0,0425"
"0,5900";"0,0196";"0,0432"
"0,6000";"0,0200";"0,0423"
"0,6100";"0,0203";"0,0453"
"0,6200";"0,0207";"0,0506"
"0,6300";"0,0209";"0,0532"
"0,6400";"0,0212";"0,0516"
"0,6500";"0,0215";"0,0484"
"0,6600";"0,0217";"0,0472"
"0,6700";"0,0221";"0,0478"
"0,6800";"0,0224";"0,0490"
"0,6900";"0,0228";"0,0507"
"0,7000";"0,0231";"0,0509"
"0,7100";"0,0235";"0,0511"
"0,7200";"0,0238";"0,0536"
"0,7300";"0,0242";"0,0570"
"0,7400";"0,0246";"0,0588"
"0,7500";"0,0249";"0,0583"
"0,7600";"0,0253";"0,0575"
"0,7700";"0,0256";"0,0567"
"0,7800";"0,0260";"0,0572"
"0,7900";"0,0263";"0,0576"
"0,8000";"0,0267";"0,0570"
"0,8100";"0,0269";"0,0579"
"0,8200";"0,0273";"0,0612"
"0,8300";"0,0275";"0,0646"
"0,8400";"0,0279";"0,0654"
"0,8500";"0,0281";"0,0651"
"0,8600";"0,0285";"0,0651"
"0,8700";"0,0288";"0,0646"
"0,8800";"0,0290";"0,0642"
"0,8900";"0,0294";"0,0645"
"0,9000";"0,0297";"0,0649"
"0,9100";"0,0301";"0,0653"
"0,9200";"0,0305";"0,0666"
"0,9300";"0,0308";"0,0681"
"0,9400";"0,0312";"0,0681"
"0,9500";"0,0315";"0,0666"
"0,9600";"0,0319";"0,0647"
"0,9700";"0,0322";"0,0662"
"0,9800";"0,0325";"0,0694"
"0,9900";"0,0328";"0,0699"
"1,0000";"0,0331";"0,0700"
"1,0100";"0,0334";"0,0713"
"1,0200";"0,0336";"0,0743"
"1,0300";"0,0340";"0,0764"
"1,0400";"0,0344";"0,0764"
"1,0500";"0,0347";"0,0768"
"1,0600";"0,0351";"0,0766"
"1,0700";"0,0354";"0,0760"
"1,0800";"0,0358";"0,0742"
"1,0900";"0,0361";"0,0725"
"1,1000";"0,0365";"0,0736"
"1,1100";"0,0368";"0,0765"
"1,1200";"0,0372";"0,0798"
"1,1300";"0,0375";"0,0832"
"1,1400";"0,0379";"0,0858"
"1,1500";"0,0382";"0,0861"
"1,1600";"0,0386";"0,0858"
"1,1700";"0,0388";"0,0870"
"1,1800";"0,0391";"0,0889"
"1,1900";"0,0394";"0,0900"
"1,2000";"0,0398";"0,0897"
"1,2100";"0,0401";"0,0873"
"1,2200";"0,0405";"0,0862"
"1,2300";"0,0408";"0,0844"
"1,2400";"0,0412";"0,0828"
"1,2500";"0,0416";"0,0827"
"1,2600";"0,0419";"0,0862"
"1,2700";"0,0423";"0,0913"
"1,2800";"0,0426";"0,0955"
"1,2900";"0,0430";"0,0969"
"1,3000";"0,0433";"0,0974"
"1,3100";"0,0437";"0,0966"
"1,3200";"0,0439";"0,0948"
"1,3300";"0,0442";"0,0927"
"1,3400";"0,0445";"0,0929"
"1,3500";"0,0449";"0,0928"
"1,3600";"0,0452";"0,0928"
"1,3700";"0,0455";"0,0915"
"1,3800";"0,0458";"0,0928"
"1,3900";"0,0462";"0,0951"
"1,4000";"0,0465";"0,0967"
"1,4100";"0,0469";"0,0982"
"1,4200";"0,0472";"0,1008"
"1,4300";"0,0476";"0,1047"
"1,4400";"0,0479";"0,1074"
"1,4500";"0,0483";"0,1049"
"1,4600";"0,0486";"0,1022"
"1,4700";"0,0489";"0,1010"
"1,4800";"0,0492";"0,1028"
"1,4900";"0,0496";"0,1041"
"1,5000";"0,0499";"0,1042"
"1,5100";"0,0502";"0,1025"
"1,5200";"0,0504";"0,1017"
"1,5300";"0,0508";"0,1030"
"1,5400";"0,0511";"0,1042"
"1,5500";"0,0514";"0,1062"
"1,5600";"0,0517";"0,1085"
"1,5700";"0,0521";"0,1102"
